No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
5080,4,21.21,-62 dBm,1
5175,4,21.21,-60 dBm,1
5405,4,21.21,-74 dBm,1
5437,4,21.21,-72 dBm,1
5633,4,21.21,-74 dBm,1
5754,4,21.21,-71 dBm,1
6565,4,21.21,-71 dBm,1
6577,4,21.21,-71 dBm,1
6759,4,21.21,-68 dBm,1
7563,4,21.21,-72 dBm,1
7571,4,21.21,-72 dBm,1
8110,4,21.21,-70 dBm,1
8158,4,21.21,-67 dBm,1
8742,4,21.21,-60 dBm,1
8746,4,21.21,-68 dBm,1
9291,4,21.21,-62 dBm,1
9477,4,21.21,-76 dBm,1
9553,4,21.21,-74 dBm,1
9589,4,21.21,-80 dBm,1
9630,4,21.21,-83 dBm,1
9660,4,21.21,-80 dBm,1
9902,4,21.21,-71 dBm,1
10206,4,21.21,-75 dBm,1
10505,4,21.21,-76 dBm,1
10607,4,21.21,-77 dBm,1
10693,4,21.21,-77 dBm,1
10715,4,21.21,-77 dBm,1
10960,4,21.21,-72 dBm,1
11029,4,21.21,-75 dBm,1
11071,4,21.21,-71 dBm,1
11100,4,21.21,-75 dBm,1
11127,4,21.21,-76 dBm,1
11143,4,21.21,-76 dBm,1
11298,4,21.21,-76 dBm,1
11434,4,21.21,-76 dBm,1
11639,4,21.21,-60 dBm,1
11680,4,21.21,-79 dBm,1
11824,4,21.21,-73 dBm,1
12070,4,21.21,-73 dBm,1
12141,4,21.21,-73 dBm,1
12612,4,21.21,-63 dBm,1
12721,4,21.21,-72 dBm,1
13572,4,21.21,-73 dBm,1
14084,4,21.21,-76 dBm,1
14144,4,21.21,-76 dBm,1
14228,4,21.21,-73 dBm,1
14289,4,21.21,-74 dBm,1
14363,4,21.21,-75 dBm,1
14712,4,21.21,-75 dBm,1
14765,4,21.21,-73 dBm,1
14931,4,21.21,-75 dBm,1
14958,4,21.21,-75 dBm,1
14997,4,21.21,-81 dBm,1
15091,4,21.21,-74 dBm,1
15147,4,21.21,-78 dBm,1
15232,4,21.21,-72 dBm,1
15432,4,21.21,-67 dBm,1
15571,4,21.21,-77 dBm,1
15890,4,21.21,-71 dBm,1
16154,4,21.21,-71 dBm,1
16604,4,21.21,-72 dBm,1
17431,4,21.21,-72 dBm,1
17689,4,21.21,-72 dBm,1
18024,4,21.21,-70 dBm,1
18402,4,21.21,-72 dBm,1
18818,4,21.21,-72 dBm,1
19079,4,21.21,-73 dBm,1
19087,4,21.21,-54 dBm,1
19575,4,21.21,-72 dBm,1
19806,4,21.21,-73 dBm,1
19953,4,21.21,-66 dBm,1
20074,4,21.21,-72 dBm,1
20129,4,21.21,-73 dBm,1
20452,4,21.21,-72 dBm,1
20603,4,21.21,-74 dBm,1
20709,4,21.21,-73 dBm,1
20916,4,21.21,-74 dBm,1
21153,4,21.21,-74 dBm,1
21350,4,21.21,-74 dBm,1
21486,4,21.21,-74 dBm,1
21864,4,21.21,-73 dBm,1
21952,4,21.21,-74 dBm,1
21976,4,21.21,-74 dBm,1
22326,4,21.21,-74 dBm,1
22551,4,21.21,-74 dBm,1
22658,4,21.21,-73 dBm,1
23086,4,21.21,-74 dBm,1
23154,4,21.21,-73 dBm,1
23480,4,21.21,-73 dBm,1
23827,4,21.21,-70 dBm,1
24045,4,21.21,-74 dBm,1
24569,4,21.21,-73 dBm,1
24824,4,21.21,-74 dBm,1
25505,4,21.21,-73 dBm,1
25569,4,21.21,-74 dBm,1
26082,4,21.21,-61 dBm,1
26183,4,21.21,-70 dBm,1
26232,4,21.21,-72 dBm,1
27109,4,21.21,-74 dBm,1
27366,4,21.21,-73 dBm,1
27613,4,21.21,-74 dBm,1
28754,4,21.21,-73 dBm,1
29031,4,21.21,-74 dBm,1
29136,4,21.21,-74 dBm,1
29437,4,21.21,-74 dBm,1
30285,4,21.21,-73 dBm,1
30345,4,21.21,-74 dBm,1
30684,4,21.21,-75 dBm,1
30851,4,21.21,-74 dBm,1
31325,4,21.21,-74 dBm,1
