No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
8211,6,60,-75 dBm,1
8252,6,60,-77 dBm,1
8254,6,60,-76 dBm,1
8352,6,60,-72 dBm,1
8368,6,60,-78 dBm,1
8445,6,60,-68 dBm,1
8451,6,60,-76 dBm,1
8628,6,60,-74 dBm,1
8642,6,60,-77 dBm,1
8692,6,60,-74 dBm,1
8746,6,60,-73 dBm,1
8756,6,60,-79 dBm,1
8814,6,60,-74 dBm,1
8845,6,60,-77 dBm,1
8866,6,60,-79 dBm,1
8907,6,60,-78 dBm,1
8953,6,60,-76 dBm,1
8972,6,60,-80 dBm,1
8992,6,60,-79 dBm,1
9007,6,60,-79 dBm,1
9065,6,60,-73 dBm,1
9195,6,60,-74 dBm,1
9200,6,60,-79 dBm,1
9236,6,60,-74 dBm,1
9275,6,60,-74 dBm,1
9375,6,60,-72 dBm,1
9446,6,60,-74 dBm,1
9549,6,60,-79 dBm,1
9613,6,60,-74 dBm,1
9634,6,60,-80 dBm,1
9660,6,60,-74 dBm,1
9799,6,60,-73 dBm,1
9809,6,60,-78 dBm,1
9840,6,60,-73 dBm,1
9843,6,60,-79 dBm,1
9868,6,60,-79 dBm,1
9877,6,60,-73 dBm,1
9927,6,60,-78 dBm,1
9939,6,60,-74 dBm,1
9956,6,60,-79 dBm,1
9957,6,60,-77 dBm,1
9994,6,60,-80 dBm,1
10032,6,60,-75 dBm,1
10044,6,60,-75 dBm,1
10056,6,60,-75 dBm,1
10104,6,60,-79 dBm,1
10110,6,60,-75 dBm,1
10134,6,60,-79 dBm,1
10151,6,60,-79 dBm,1
10198,6,60,-80 dBm,1
10201,6,60,-75 dBm,1
10211,6,60,-78 dBm,1
10224,6,60,-74 dBm,1
10244,6,60,-81 dBm,1
10253,6,60,-80 dBm,1
10272,6,60,-80 dBm,1
10295,6,60,-79 dBm,1
10298,6,60,-79 dBm,1
10311,6,60,-79 dBm,1
10315,6,60,-74 dBm,1
10326,6,60,-79 dBm,1
10327,6,60,-78 dBm,1
10341,6,60,-75 dBm,1
10374,6,60,-74 dBm,1
10383,6,60,-79 dBm,1
10409,6,60,-74 dBm,1
10432,6,60,-77 dBm,1
10437,6,60,-71 dBm,1
10452,6,60,-69 dBm,1
10490,6,60,-80 dBm,1
10520,6,60,-79 dBm,1
10549,6,60,-80 dBm,1
10550,6,60,-78 dBm,1
10590,6,60,-75 dBm,1
10609,6,60,-79 dBm,1
10630,6,60,-76 dBm,1
10632,6,60,-79 dBm,1
10661,6,60,-79 dBm,1
10674,6,60,-80 dBm,1
10690,6,60,-79 dBm,1
10691,6,60,-77 dBm,1
10720,6,60,-80 dBm,1
10723,6,60,-78 dBm,1
10741,6,60,-78 dBm,1
10749,6,60,-74 dBm,1
10764,6,60,-74 dBm,1
10792,6,60,-80 dBm,1
10812,6,60,-78 dBm,1
10814,6,60,-79 dBm,1
10868,6,60,-79 dBm,1
10893,6,60,-80 dBm,1
10960,6,60,-79 dBm,1
10980,6,60,-80 dBm,1
10998,6,60,-63 dBm,1
11005,6,60,-78 dBm,1
11018,6,60,-79 dBm,1
11026,6,60,-79 dBm,1
11028,6,60,-78 dBm,1
11051,6,60,-79 dBm,1
11091,6,60,-79 dBm,1
11168,6,60,-79 dBm,1
11189,6,60,-73 dBm,1
11240,6,60,-79 dBm,1
11291,6,60,-78 dBm,1
11313,6,60,-73 dBm,1
11316,6,60,-72 dBm,1
11355,6,60,-79 dBm,1
11363,6,60,-76 dBm,1
11468,6,60,-73 dBm,1
11554,6,60,-77 dBm,1
11575,6,60,-76 dBm,1
11601,6,60,-75 dBm,1
11610,6,60,-78 dBm,1
11613,6,60,-79 dBm,1
11659,6,60,-78 dBm,1
11698,6,60,-77 dBm,1
11712,6,60,-78 dBm,1
11713,6,60,-76 dBm,1
11738,6,60,-73 dBm,1
11811,6,60,-78 dBm,1
11839,6,60,-77 dBm,1
11841,6,60,-78 dBm,1
11913,6,60,-77 dBm,1
11955,6,60,-77 dBm,1
11958,6,60,-77 dBm,1
11963,6,60,-77 dBm,1
11990,6,60,-77 dBm,1
11997,6,60,-77 dBm,1
12247,6,60,-72 dBm,1
12321,6,60,-77 dBm,1
12407,6,60,-76 dBm,1
12420,6,60,-77 dBm,1
12598,6,60,-77 dBm,1
12667,6,60,-78 dBm,1
12682,6,60,-79 dBm,1
12722,6,60,-75 dBm,1
12760,6,60,-77 dBm,1
12778,6,60,-78 dBm,1
12802,6,60,-77 dBm,1
12822,6,60,-78 dBm,1
12841,6,60,-79 dBm,1
12842,6,60,-78 dBm,1
12865,6,60,-77 dBm,1
12875,6,60,-79 dBm,1
12881,6,60,-74 dBm,1
12894,6,60,-77 dBm,1
12975,6,60,-74 dBm,1
13034,6,60,-75 dBm,1
13035,6,60,-73 dBm,1
13037,6,60,-76 dBm,1
13058,6,60,-75 dBm,1
13087,6,60,-75 dBm,1
13105,6,60,-79 dBm,1
13108,6,60,-79 dBm,1
13250,6,60,-79 dBm,1
13252,6,60,-78 dBm,1
13278,6,60,-78 dBm,1
13313,6,60,-74 dBm,1
13340,6,60,-79 dBm,1
13357,6,60,-76 dBm,1
13367,6,60,-77 dBm,1
13397,6,60,-77 dBm,1
13435,6,60,-79 dBm,1
13444,6,60,-77 dBm,1
13470,6,60,-76 dBm,1
13500,6,60,-76 dBm,1
13529,6,60,-77 dBm,1
13548,6,60,-77 dBm,1
13566,6,60,-78 dBm,1
13594,6,60,-76 dBm,1
13665,6,60,-77 dBm,1
13696,6,60,-75 dBm,1
13731,6,60,-76 dBm,1
13733,6,60,-77 dBm,1
13747,6,60,-77 dBm,1
13770,6,60,-78 dBm,1
13781,6,60,-78 dBm,1
13813,6,60,-75 dBm,1
13904,6,60,-76 dBm,1
13951,6,60,-74 dBm,1
14017,6,60,-76 dBm,1
14027,6,60,-75 dBm,1
14028,6,60,-74 dBm,1
14058,6,60,-76 dBm,1
14061,6,60,-75 dBm,1
14063,6,60,-76 dBm,1
14083,6,60,-75 dBm,1
14132,6,60,-78 dBm,1
14161,6,60,-77 dBm,1
14176,6,60,-74 dBm,1
14192,6,60,-76 dBm,1
14196,6,60,-77 dBm,1
14197,6,60,-78 dBm,1
14218,6,60,-75 dBm,1
14408,6,60,-76 dBm,1
14423,6,60,-62 dBm,1
14425,6,60,-77 dBm,1
14429,6,60,-76 dBm,1
14436,6,60,-78 dBm,1
14495,6,60,-78 dBm,1
14496,6,60,-76 dBm,1
14568,6,60,-76 dBm,1
14569,6,60,-74 dBm,1
14579,6,60,-77 dBm,1
14626,6,60,-75 dBm,1
14635,6,60,-76 dBm,1
14729,6,60,-77 dBm,1
14749,6,60,-78 dBm,1
14771,6,60,-79 dBm,1
14807,6,60,-78 dBm,1
14862,6,60,-80 dBm,1
14914,6,60,-77 dBm,1
14946,6,60,-77 dBm,1
14974,6,60,-70 dBm,1
14986,6,60,-77 dBm,1
15017,6,60,-76 dBm,1
15040,6,60,-76 dBm,1
15063,6,60,-76 dBm,1
15088,6,60,-59 dBm,1
15108,6,60,-76 dBm,1
15112,6,60,-77 dBm,1
15143,6,60,-76 dBm,1
15150,6,60,-76 dBm,1
15170,6,60,-79 dBm,1
15182,6,60,-79 dBm,1
15184,6,60,-75 dBm,1
15213,6,60,-71 dBm,1
15248,6,60,-77 dBm,1
15370,6,60,-77 dBm,1
15388,6,60,-76 dBm,1
15393,6,60,-72 dBm,1
15486,6,60,-77 dBm,1
15543,6,60,-70 dBm,1
15564,6,60,-78 dBm,1
15572,6,60,-73 dBm,1
15580,6,60,-77 dBm,1
15603,6,60,-78 dBm,1
15717,6,60,-77 dBm,1
15740,6,60,-76 dBm,1
15762,6,60,-74 dBm,1
15803,6,60,-74 dBm,1
15819,6,60,-75 dBm,1
15879,6,60,-74 dBm,1
15907,6,60,-76 dBm,1
15909,6,60,-78 dBm,1
15943,6,60,-78 dBm,1
15956,6,60,-77 dBm,1
16015,6,60,-79 dBm,1
16044,6,60,-77 dBm,1
16075,6,60,-79 dBm,1
16089,6,60,-73 dBm,1
16108,6,60,-79 dBm,1
16109,6,60,-78 dBm,1
16111,6,60,-78 dBm,1
16153,6,60,-72 dBm,1
16174,6,60,-76 dBm,1
16176,6,60,-78 dBm,1
16201,6,60,-68 dBm,1
16250,6,60,-75 dBm,1
16327,6,60,-78 dBm,1
16335,6,60,-76 dBm,1
16392,6,60,-78 dBm,1
16396,6,60,-70 dBm,1
16408,6,60,-78 dBm,1
16409,6,60,-77 dBm,1
16453,6,60,-77 dBm,1
16454,6,60,-76 dBm,1
16469,6,60,-77 dBm,1
16495,6,60,-69 dBm,1
16511,6,60,-79 dBm,1
16526,6,60,-77 dBm,1
16540,6,60,-80 dBm,1
16639,6,60,-77 dBm,1
16651,6,60,-73 dBm,1
16656,6,60,-77 dBm,1
16695,6,60,-76 dBm,1
16705,6,60,-75 dBm,1
16719,6,60,-76 dBm,1
16762,6,60,-77 dBm,1
16778,6,60,-77 dBm,1
16824,6,60,-77 dBm,1
16827,6,60,-77 dBm,1
16836,6,60,-75 dBm,1
16935,6,60,-77 dBm,1
16958,6,60,-73 dBm,1
16998,6,60,-73 dBm,1
17009,6,60,-77 dBm,1
17023,6,60,-73 dBm,1
17031,6,60,-75 dBm,1
17035,6,60,-73 dBm,1
17059,6,60,-74 dBm,1
17219,6,60,-78 dBm,1
17228,6,60,-77 dBm,1
17248,6,60,-77 dBm,1
17253,6,60,-77 dBm,1
17269,6,60,-69 dBm,1
17274,6,60,-79 dBm,1
17315,6,60,-78 dBm,1
17318,6,60,-77 dBm,1
17371,6,60,-77 dBm,1
17373,6,60,-77 dBm,1
17427,6,60,-77 dBm,1
17477,6,60,-76 dBm,1
17492,6,60,-76 dBm,1
17512,6,60,-77 dBm,1
17538,6,60,-77 dBm,1
17597,6,60,-75 dBm,1
17610,6,60,-77 dBm,1
17624,6,60,-73 dBm,1
17625,6,60,-71 dBm,1
17627,6,60,-74 dBm,1
17647,6,60,-76 dBm,1
17675,6,60,-76 dBm,1
17707,6,60,-77 dBm,1
17714,6,60,-69 dBm,1
17797,6,60,-74 dBm,1
17800,6,60,-73 dBm,1
17845,6,60,-74 dBm,1
17859,6,60,-76 dBm,1
17883,6,60,-75 dBm,1
17885,6,60,-75 dBm,1
17886,6,60,-78 dBm,1
17918,6,60,-74 dBm,1
17972,6,60,-78 dBm,1
17997,6,60,-77 dBm,1
18078,6,60,-75 dBm,1
18096,6,60,-78 dBm,1
18098,6,60,-77 dBm,1
18125,6,60,-72 dBm,1
18194,6,60,-72 dBm,1
18201,6,60,-78 dBm,1
18225,6,60,-72 dBm,1
18241,6,60,-77 dBm,1
18275,6,60,-73 dBm,1
18312,6,60,-73 dBm,1
18341,6,60,-73 dBm,1
18412,6,60,-77 dBm,1
18433,6,60,-75 dBm,1
18457,6,60,-73 dBm,1
18479,6,60,-77 dBm,1
18490,6,60,-75 dBm,1
18496,6,60,-77 dBm,1
18497,6,60,-78 dBm,1
18501,6,60,-73 dBm,1
18535,6,60,-69 dBm,1
18553,6,60,-74 dBm,1
18573,6,60,-66 dBm,1
18576,6,60,-77 dBm,1
18621,6,60,-76 dBm,1
18631,6,60,-78 dBm,1
18739,6,60,-77 dBm,1
18779,6,60,-77 dBm,1
18806,6,60,-74 dBm,1
18858,6,60,-73 dBm,1
18999,6,60,-76 dBm,1
19044,6,60,-77 dBm,1
19048,6,60,-71 dBm,1
19065,6,60,-77 dBm,1
19105,6,60,-77 dBm,1
19142,6,60,-69 dBm,1
19174,6,60,-77 dBm,1
19225,6,60,-77 dBm,1
19231,6,60,-72 dBm,1
19254,6,60,-72 dBm,1
19284,6,60,-73 dBm,1
19339,6,60,-72 dBm,1
19344,6,60,-75 dBm,1
19405,6,60,-77 dBm,1
19433,6,60,-78 dBm,1
19493,6,60,-73 dBm,1
19575,6,60,-73 dBm,1
19675,6,60,-78 dBm,1
19699,6,60,-75 dBm,1
19766,6,60,-73 dBm,1
19775,6,60,-77 dBm,1
19795,6,60,-77 dBm,1
19807,6,60,-77 dBm,1
19824,6,60,-77 dBm,1
19857,6,60,-75 dBm,1
19858,6,60,-74 dBm,1
19878,6,60,-74 dBm,1
19918,6,60,-68 dBm,1
19919,6,60,-77 dBm,1
19929,6,60,-77 dBm,1
19934,6,60,-75 dBm,1
19960,6,60,-75 dBm,1
19992,6,60,-76 dBm,1
20056,6,60,-74 dBm,1
20153,6,60,-74 dBm,1
20156,6,60,-73 dBm,1
20224,6,60,-77 dBm,1
20248,6,60,-77 dBm,1
20281,6,60,-76 dBm,1
20289,6,60,-77 dBm,1
20292,6,60,-77 dBm,1
20296,6,60,-73 dBm,1
20308,6,60,-73 dBm,1
20337,6,60,-71 dBm,1
20356,6,60,-73 dBm,1
20395,6,60,-78 dBm,1
20422,6,60,-73 dBm,1
20469,6,60,-78 dBm,1
20507,6,60,-78 dBm,1
20539,6,60,-71 dBm,1
20564,6,60,-78 dBm,1
20566,6,60,-78 dBm,1
20575,6,60,-78 dBm,1
20599,6,60,-78 dBm,1
20650,6,60,-77 dBm,1
20665,6,60,-78 dBm,1
20735,6,60,-71 dBm,1
20738,6,60,-79 dBm,1
20820,6,60,-76 dBm,1
20855,6,60,-72 dBm,1
20863,6,60,-68 dBm,1
20880,6,60,-78 dBm,1
20884,6,60,-79 dBm,1
20911,6,60,-77 dBm,1
20934,6,60,-78 dBm,1
20975,6,60,-77 dBm,1
20988,6,60,-77 dBm,1
20990,6,60,-78 dBm,1
21001,6,60,-78 dBm,1
21002,6,60,-77 dBm,1
21092,6,60,-78 dBm,1
21124,6,60,-78 dBm,1
21159,6,60,-77 dBm,1
21191,6,60,-78 dBm,1
21256,6,60,-77 dBm,1
21258,6,60,-79 dBm,1
21270,6,60,-76 dBm,1
21318,6,60,-78 dBm,1
21320,6,60,-77 dBm,1
21376,6,60,-79 dBm,1
21382,6,60,-71 dBm,1
21401,6,60,-77 dBm,1
21411,6,60,-78 dBm,1
21518,6,60,-76 dBm,1
21535,6,60,-80 dBm,1
21536,6,60,-78 dBm,1
21590,6,60,-77 dBm,1
21607,6,60,-78 dBm,1
21630,6,60,-75 dBm,1
21631,6,60,-73 dBm,1
21734,6,60,-78 dBm,1
21782,6,60,-78 dBm,1
21801,6,60,-77 dBm,1
21839,6,60,-78 dBm,1
21840,6,60,-77 dBm,1
21870,6,60,-79 dBm,1
21891,6,60,-78 dBm,1
21894,6,60,-75 dBm,1
21909,6,60,-78 dBm,1
21939,6,60,-78 dBm,1
21959,6,60,-74 dBm,1
21961,6,60,-75 dBm,1
21977,6,60,-78 dBm,1
21979,6,60,-77 dBm,1
22027,6,60,-76 dBm,1
22059,6,60,-74 dBm,1
22104,6,60,-78 dBm,1
22152,6,60,-67 dBm,1
22190,6,60,-74 dBm,1
22286,6,60,-79 dBm,1
22290,6,60,-74 dBm,1
22358,6,60,-78 dBm,1
22365,6,60,-74 dBm,1
22388,6,60,-74 dBm,1
22399,6,60,-77 dBm,1
22402,6,60,-79 dBm,1
22429,6,60,-78 dBm,1
22457,6,60,-78 dBm,1
22542,6,60,-77 dBm,1
22556,6,60,-71 dBm,1
22577,6,60,-78 dBm,1
22613,6,60,-78 dBm,1
22663,6,60,-75 dBm,1
22727,6,60,-78 dBm,1
22767,6,60,-72 dBm,1
22816,6,60,-64 dBm,1
22888,6,60,-74 dBm,1
22919,6,60,-74 dBm,1
22951,6,60,-74 dBm,1
23041,6,60,-79 dBm,1
23058,6,60,-79 dBm,1
23156,6,60,-74 dBm,1
23190,6,60,-78 dBm,1
23194,6,60,-74 dBm,1
23209,6,60,-77 dBm,1
23243,6,60,-77 dBm,1
23276,6,60,-79 dBm,1
23326,6,60,-77 dBm,1
23361,6,60,-77 dBm,1
23378,6,60,-67 dBm,1
23386,6,60,-71 dBm,1
23451,6,60,-78 dBm,1
23477,6,60,-73 dBm,1
23503,6,60,-74 dBm,1
23506,6,60,-78 dBm,1
23515,6,60,-78 dBm,1
23539,6,60,-78 dBm,1
23557,6,60,-78 dBm,1
23562,6,60,-78 dBm,1
23569,6,60,-73 dBm,1
23578,6,60,-78 dBm,1
23581,6,60,-74 dBm,1
23582,6,60,-79 dBm,1
23646,6,60,-77 dBm,1
23676,6,60,-74 dBm,1
23688,6,60,-78 dBm,1
23696,6,60,-78 dBm,1
23736,6,60,-76 dBm,1
23742,6,60,-78 dBm,1
23862,6,60,-79 dBm,1
23903,6,60,-72 dBm,1
23911,6,60,-74 dBm,1
23915,6,60,-79 dBm,1
23924,6,60,-77 dBm,1
23946,6,60,-79 dBm,1
23984,6,60,-72 dBm,1
23985,6,60,-60 dBm,1
23995,6,60,-78 dBm,1
24103,6,60,-72 dBm,1
24113,6,60,-79 dBm,1
24162,6,60,-78 dBm,1
24179,6,60,-78 dBm,1
24182,6,60,-74 dBm,1
24190,6,60,-79 dBm,1
24205,6,60,-79 dBm,1
24249,6,60,-78 dBm,1
24252,6,60,-79 dBm,1
24287,6,60,-78 dBm,1
24297,6,60,-77 dBm,1
24323,6,60,-73 dBm,1
24341,6,60,-78 dBm,1
24342,6,60,-77 dBm,1
24346,6,60,-75 dBm,1
24416,6,60,-78 dBm,1
24442,6,60,-79 dBm,1
24454,6,60,-79 dBm,1
24456,6,60,-78 dBm,1
24474,6,60,-78 dBm,1
24523,6,60,-78 dBm,1
24535,6,60,-79 dBm,1
24542,6,60,-78 dBm,1
24644,6,60,-78 dBm,1
24689,6,60,-79 dBm,1
24717,6,60,-75 dBm,1
24735,6,60,-78 dBm,1
24777,6,60,-78 dBm,1
24828,6,60,-79 dBm,1
24892,6,60,-70 dBm,1
24915,6,60,-79 dBm,1
24930,6,60,-75 dBm,1
24935,6,60,-79 dBm,1
24946,6,60,-74 dBm,1
24958,6,60,-79 dBm,1
24987,6,60,-74 dBm,1
25003,6,60,-77 dBm,1
25008,6,60,-79 dBm,1
25038,6,60,-72 dBm,1
25062,6,60,-78 dBm,1
25078,6,60,-74 dBm,1
25090,6,60,-72 dBm,1
25091,6,60,-78 dBm,1
25220,6,60,-73 dBm,1
25246,6,60,-78 dBm,1
25285,6,60,-77 dBm,1
25290,6,60,-79 dBm,1
25324,6,60,-79 dBm,1
25370,6,60,-73 dBm,1
25378,6,60,-78 dBm,1
25406,6,60,-73 dBm,1
25432,6,60,-79 dBm,1
25448,6,60,-77 dBm,1
25493,6,60,-79 dBm,1
25501,6,60,-79 dBm,1
25556,6,60,-78 dBm,1
25572,6,60,-78 dBm,1
25609,6,60,-73 dBm,1
25614,6,60,-77 dBm,1
25647,6,60,-80 dBm,1
25673,6,60,-74 dBm,1
25689,6,60,-78 dBm,1
25711,6,60,-79 dBm,1
25720,6,60,-77 dBm,1
25773,6,60,-79 dBm,1
25784,6,60,-79 dBm,1
25804,6,60,-77 dBm,1
25810,6,60,-77 dBm,1
25814,6,60,-79 dBm,1
25819,6,60,-79 dBm,1
25854,6,60,-78 dBm,1
25871,6,60,-79 dBm,1
26037,6,60,-79 dBm,1
26058,6,60,-72 dBm,1
26063,6,60,-79 dBm,1
26064,6,60,-77 dBm,1
26070,6,60,-73 dBm,1
26101,6,60,-72 dBm,1
26111,6,60,-75 dBm,1
26185,6,60,-79 dBm,1
26215,6,60,-77 dBm,1
26234,6,60,-76 dBm,1
26247,6,60,-72 dBm,1
26261,6,60,-65 dBm,1
26274,6,60,-77 dBm,1
26329,6,60,-77 dBm,1
26345,6,60,-79 dBm,1
26346,6,60,-78 dBm,1
26356,6,60,-79 dBm,1
26479,6,60,-77 dBm,1
26551,6,60,-72 dBm,1
26598,6,60,-78 dBm,1
26659,6,60,-69 dBm,1
26699,6,60,-78 dBm,1
26715,6,60,-79 dBm,1
26717,6,60,-79 dBm,1
26749,6,60,-73 dBm,1
26789,6,60,-79 dBm,1
26807,6,60,-65 dBm,1
26815,6,60,-74 dBm,1
26830,6,60,-79 dBm,1
26850,6,60,-79 dBm,1
26858,6,60,-79 dBm,1
26878,6,60,-79 dBm,1
27054,6,60,-79 dBm,1
27069,6,60,-79 dBm,1
27115,6,60,-73 dBm,1
27125,6,60,-79 dBm,1
27184,6,60,-79 dBm,1
27319,6,60,-77 dBm,1
27328,6,60,-73 dBm,1
27350,6,60,-79 dBm,1
27373,6,60,-73 dBm,1
27382,6,60,-79 dBm,1
27468,6,60,-73 dBm,1
27483,6,60,-79 dBm,1
27497,6,60,-78 dBm,1
27550,6,60,-72 dBm,1
27566,6,60,-77 dBm,1
27594,6,60,-79 dBm,1
27621,6,60,-73 dBm,1
27625,6,60,-79 dBm,1
27674,6,60,-77 dBm,1
27684,6,60,-72 dBm,1
27797,6,60,-72 dBm,1
27828,6,60,-78 dBm,1
27838,6,60,-72 dBm,1
27840,6,60,-78 dBm,1
27896,6,60,-78 dBm,1
27963,6,60,-79 dBm,1
27986,6,60,-79 dBm,1
27996,6,60,-80 dBm,1
28004,6,60,-75 dBm,1
28040,6,60,-76 dBm,1
28166,6,60,-80 dBm,1
28226,6,60,-75 dBm,1
28288,6,60,-80 dBm,1
28306,6,60,-79 dBm,1
28310,6,60,-72 dBm,1
28333,6,60,-79 dBm,1
28349,6,60,-76 dBm,1
28380,6,60,-80 dBm,1
28390,6,60,-78 dBm,1
28392,6,60,-79 dBm,1
28447,6,60,-78 dBm,1
28456,6,60,-74 dBm,1
28472,6,60,-77 dBm,1
28473,6,60,-79 dBm,1
28495,6,60,-79 dBm,1
28508,6,60,-79 dBm,1
28509,6,60,-77 dBm,1
28510,6,60,-78 dBm,1
28519,6,60,-80 dBm,1
28546,6,60,-80 dBm,1
28614,6,60,-75 dBm,1
28626,6,60,-76 dBm,1
28662,6,60,-79 dBm,1
28674,6,60,-73 dBm,1
28721,6,60,-72 dBm,1
28755,6,60,-76 dBm,1
28771,6,60,-75 dBm,1
28803,6,60,-80 dBm,1
28843,6,60,-64 dBm,1
28847,6,60,-75 dBm,1
28883,6,60,-80 dBm,1
28939,6,60,-79 dBm,1
29012,6,60,-81 dBm,1
29024,6,60,-76 dBm,1
29034,6,60,-81 dBm,1
29036,6,60,-81 dBm,1
29050,6,60,-74 dBm,1
29079,6,60,-75 dBm,1
29121,6,60,-73 dBm,1
29130,6,60,-81 dBm,1
29131,6,60,-79 dBm,1
29181,6,60,-75 dBm,1
29196,6,60,-73 dBm,1
29202,6,60,-79 dBm,1
29211,6,60,-81 dBm,1
29249,6,60,-79 dBm,1
29301,6,60,-78 dBm,1
29323,6,60,-80 dBm,1
29365,6,60,-80 dBm,1
29466,6,60,-79 dBm,1
29483,6,60,-76 dBm,1
29529,6,60,-82 dBm,1
29531,6,60,-73 dBm,1
29533,6,60,-73 dBm,1
29543,6,60,-73 dBm,1
29553,6,60,-82 dBm,1
29555,6,60,-78 dBm,1
29572,6,60,-74 dBm,1
29593,6,60,-79 dBm,1
29611,6,60,-81 dBm,1
29626,6,60,-83 dBm,1
29667,6,60,-81 dBm,1
29669,6,60,-79 dBm,1
29684,6,60,-81 dBm,1
29720,6,60,-73 dBm,1
29726,6,60,-68 dBm,1
29766,6,60,-80 dBm,1
29768,6,60,-78 dBm,1
29812,6,60,-73 dBm,1
29859,6,60,-74 dBm,1
29894,6,60,-75 dBm,1
29915,6,60,-75 dBm,1
29927,6,60,-81 dBm,1
29933,6,60,-78 dBm,1
29961,6,60,-81 dBm,1
30035,6,60,-71 dBm,1
30059,6,60,-77 dBm,1
30098,6,60,-73 dBm,1
30126,6,60,-74 dBm,1
30165,6,60,-83 dBm,1
30167,6,60,-81 dBm,1
30280,6,60,-81 dBm,1
30281,6,60,-79 dBm,1
30390,6,60,-74 dBm,1
30453,6,60,-81 dBm,1
30474,6,60,-79 dBm,1
30530,6,60,-82 dBm,1
30562,6,60,-78 dBm,1
30618,6,60,-70 dBm,1
30656,6,60,-85 dBm,1
30693,6,60,-84 dBm,1
30809,6,60,-82 dBm,1
30895,6,60,-80 dBm,1
30913,6,60,-80 dBm,1
30943,6,60,-78 dBm,1
30999,6,60,-75 dBm,1
31021,6,60,-77 dBm,1
31071,6,60,-77 dBm,1
31095,6,60,-75 dBm,1
31108,6,60,-78 dBm,1
