No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
1670,2,22.5,-64 dBm,1
3820,2,22.5,-63 dBm,1
3821,2,22.5,-63 dBm,1
3822,2,22.5,-65 dBm,1
4534,2,22.5,-62 dBm,1
4536,2,22.5,-69 dBm,1
5970,2,22.5,-73 dBm,1
7690,2,22.5,-64 dBm,1
7691,2,22.5,-67 dBm,1
7692,2,22.5,-71 dBm,1
7830,2,22.5,-71 dBm,1
10980,2,22.5,-73 dBm,1
10985,2,22.5,-72 dBm,1
11014,2,22.5,-71 dBm,1
11041,2,22.5,-75 dBm,1
13050,2,22.5,-67 dBm,1
15467,2,22.5,-70 dBm,1
15762,2,22.5,-67 dBm,1
19232,2,22.5,-69 dBm,1
19691,2,22.5,-67 dBm,1
22001,2,22.5,-70 dBm,1
24595,2,22.5,-68 dBm,1
27479,2,22.5,-68 dBm,1
27674,2,22.5,-67 dBm,1
31556,2,22.5,-67 dBm,1
35930,2,22.5,-68 dBm,1
36868,2,22.5,-68 dBm,1
38231,2,22.5,-69 dBm,1
38881,2,22.5,-69 dBm,1
39809,2,22.5,-70 dBm,1
39837,2,22.5,-70 dBm,1
39908,2,22.5,-70 dBm,1
40424,2,22.5,-78 dBm,1
40448,2,22.5,-75 dBm,1
40465,2,22.5,-77 dBm,1
40467,2,22.5,-76 dBm,1
40473,2,22.5,-77 dBm,1
40477,2,22.5,-77 dBm,1
40506,2,22.5,-76 dBm,1
40568,2,22.5,-77 dBm,1
40576,2,22.5,-74 dBm,1
40620,2,22.5,-74 dBm,1
40785,2,22.5,-71 dBm,1
40969,2,22.5,-71 dBm,1
40988,2,22.5,-71 dBm,1
41018,2,22.5,-72 dBm,1
41033,2,22.5,-75 dBm,1
41114,2,22.5,-73 dBm,1
41203,2,22.5,-75 dBm,1
41239,2,22.5,-74 dBm,1
41252,2,22.5,-78 dBm,1
41853,2,22.5,-72 dBm,1
41856,2,22.5,-71 dBm,1
41876,2,22.5,-73 dBm,1
41905,2,22.5,-81 dBm,1
41926,2,22.5,-75 dBm,1
41935,2,22.5,-73 dBm,1
42022,2,22.5,-74 dBm,1
42134,2,22.5,-72 dBm,1
42504,2,22.5,-72 dBm,1
42520,2,22.5,-74 dBm,1
42562,2,22.5,-71 dBm,1
44270,2,22.5,-72 dBm,1
48999,2,22.5,-71 dBm,1
49200,2,22.5,-77 dBm,1
49218,2,22.5,-80 dBm,1
49257,2,22.5,-77 dBm,1
49275,2,22.5,-74 dBm,1
49328,2,22.5,-77 dBm,1
49336,2,22.5,-78 dBm,1
50035,2,22.5,-68 dBm,1
50099,2,22.5,-71 dBm,1
50601,2,22.5,-74 dBm,1
51093,2,22.5,-72 dBm,1
51101,2,22.5,-72 dBm,1
51113,2,22.5,-72 dBm,1
51228,2,22.5,-69 dBm,1
51240,2,22.5,-70 dBm,1
51526,2,22.5,-77 dBm,1
51906,2,22.5,-71 dBm,1
52054,2,22.5,-70 dBm,1
52460,2,22.5,-69 dBm,1
52723,2,22.5,-72 dBm,1
53225,2,22.5,-76 dBm,1
53237,2,22.5,-72 dBm,1
53286,2,22.5,-76 dBm,1
53310,2,22.5,-72 dBm,1
53353,2,22.5,-72 dBm,1
53518,2,22.5,-70 dBm,1
53521,2,22.5,-74 dBm,1
53619,2,22.5,-72 dBm,1
53684,2,22.5,-75 dBm,1
53710,2,22.5,-73 dBm,1
53723,2,22.5,-76 dBm,1
53730,2,22.5,-77 dBm,1
53739,2,22.5,-77 dBm,1
53758,2,22.5,-78 dBm,1
53774,2,22.5,-78 dBm,1
53789,2,22.5,-81 dBm,1
53790,2,22.5,-77 dBm,1
53828,2,22.5,-78 dBm,1
53872,2,22.5,-79 dBm,1
53905,2,22.5,-74 dBm,1
53990,2,22.5,-75 dBm,1
54038,2,22.5,-73 dBm,1
54049,2,22.5,-73 dBm,1
54071,2,22.5,-75 dBm,1
54120,2,22.5,-72 dBm,1
54177,2,22.5,-72 dBm,1
54211,2,22.5,-72 dBm,1
54213,2,22.5,-72 dBm,1
54258,2,22.5,-73 dBm,1
54261,2,22.5,-75 dBm,1
54273,2,22.5,-75 dBm,1
54452,2,22.5,-74 dBm,1
54573,2,22.5,-75 dBm,1
54581,2,22.5,-78 dBm,1
55139,2,22.5,-68 dBm,1
55326,2,22.5,-67 dBm,1
56792,2,22.5,-72 dBm,1
56800,2,22.5,-71 dBm,1
57535,2,22.5,-71 dBm,1
57609,2,22.5,-72 dBm,1
58593,2,22.5,-70 dBm,1
58882,2,22.5,-71 dBm,1
59100,2,22.5,-74 dBm,1
59946,2,22.5,-67 dBm,1
59965,2,22.5,-73 dBm,1
60029,2,22.5,-73 dBm,1
60121,2,22.5,-72 dBm,1
60668,2,22.5,-68 dBm,1
60799,2,22.5,-72 dBm,1
60843,2,22.5,-69 dBm,1
61283,2,22.5,-73 dBm,1
61306,2,22.5,-73 dBm,1
61394,2,22.5,-70 dBm,1
61693,2,22.5,-72 dBm,1
62902,2,22.5,-73 dBm,1
64547,2,22.5,-69 dBm,1
64651,2,22.5,-74 dBm,1
65528,2,22.5,-74 dBm,1
65572,2,22.5,-74 dBm,1
65717,2,22.5,-72 dBm,1
65799,2,22.5,-69 dBm,1
65990,2,22.5,-69 dBm,1
66219,2,22.5,-74 dBm,1
66330,2,22.5,-69 dBm,1
66508,2,22.5,-68 dBm,1
67245,2,22.5,-72 dBm,1
67414,2,22.5,-67 dBm,1
67663,2,22.5,-72 dBm,1
68049,2,22.5,-68 dBm,1
68320,2,22.5,-68 dBm,1
69053,2,22.5,-69 dBm,1
69321,2,22.5,-69 dBm,1
70248,2,22.5,-70 dBm,1
70657,2,22.5,-69 dBm,1
72061,2,22.5,-55 dBm,1
72188,2,22.5,-69 dBm,1
72480,2,22.5,-72 dBm,1
72964,2,22.5,-73 dBm,1
72972,2,22.5,-73 dBm,1
72995,2,22.5,-73 dBm,1
73672,2,22.5,-73 dBm,1
73762,2,22.5,-73 dBm,1
73854,2,22.5,-69 dBm,1
73883,2,22.5,-56 dBm,1
73903,2,22.5,-68 dBm,1
73954,2,22.5,-69 dBm,1
74321,2,22.5,-53 dBm,1
74380,2,22.5,-74 dBm,1
74429,2,22.5,-68 dBm,1
74766,2,22.5,-66 dBm,1
74774,2,22.5,-66 dBm,1
74898,2,22.5,-61 dBm,1
74990,2,22.5,-67 dBm,1
74998,2,22.5,-67 dBm,1
75018,2,22.5,-67 dBm,1
75062,2,22.5,-68 dBm,1
75070,2,22.5,-67 dBm,1
75197,2,22.5,-68 dBm,1
75233,2,22.5,-68 dBm,1
75388,2,22.5,-70 dBm,1
76266,2,22.5,-70 dBm,1
76963,2,22.5,-74 dBm,1
77021,2,22.5,-69 dBm,1
77188,2,22.5,-69 dBm,1
77325,2,22.5,-68 dBm,1
77326,2,22.5,-69 dBm,1
77327,2,22.5,-72 dBm,1
77700,2,22.5,-73 dBm,1
77735,2,22.5,-68 dBm,1
77736,2,22.5,-69 dBm,1
77747,2,22.5,-67 dBm,1
77748,2,22.5,-69 dBm,1
77765,2,22.5,-69 dBm,1
77981,2,22.5,-72 dBm,1
78013,2,22.5,-72 dBm,1
78014,2,22.5,-72 dBm,1
78015,2,22.5,-74 dBm,1
78029,2,22.5,-74 dBm,1
78032,2,22.5,-74 dBm,1
78086,2,22.5,-80 dBm,1
78091,2,22.5,-78 dBm,1
78120,2,22.5,-80 dBm,1
78152,2,22.5,-75 dBm,1
78231,2,22.5,-72 dBm,1
78232,2,22.5,-73 dBm,1
78233,2,22.5,-77 dBm,1
78282,2,22.5,-73 dBm,1
78319,2,22.5,-73 dBm,1
78375,2,22.5,-72 dBm,1
78409,2,22.5,-73 dBm,1
78410,2,22.5,-74 dBm,1
78428,2,22.5,-80 dBm,1
78435,2,22.5,-80 dBm,1
78442,2,22.5,-76 dBm,1
78457,2,22.5,-78 dBm,1
78473,2,22.5,-78 dBm,1
78487,2,22.5,-78 dBm,1
78489,2,22.5,-81 dBm,1
78530,2,22.5,-74 dBm,1
78531,2,22.5,-74 dBm,1
78532,2,22.5,-76 dBm,1
78553,2,22.5,-74 dBm,1
78596,2,22.5,-73 dBm,1
78606,2,22.5,-76 dBm,1
78651,2,22.5,-74 dBm,1
78683,2,22.5,-74 dBm,1
78698,2,22.5,-75 dBm,1
78706,2,22.5,-77 dBm,1
78715,2,22.5,-78 dBm,1
78723,2,22.5,-82 dBm,1
78739,2,22.5,-78 dBm,1
78765,2,22.5,-76 dBm,1
78785,2,22.5,-75 dBm,1
78793,2,22.5,-75 dBm,1
78815,2,22.5,-79 dBm,1
