No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
10,6,75,-73 dBm,1
67,6,75,-74 dBm,1
145,6,75,-73 dBm,1
193,6,75,-73 dBm,1
238,6,75,-71 dBm,1
637,6,75,-75 dBm,1
709,6,75,-71 dBm,1
757,6,75,-71 dBm,1
910,6,75,-74 dBm,1
1040,6,75,-73 dBm,1
1150,6,75,-66 dBm,1
1330,6,75,-74 dBm,1
1534,6,75,-75 dBm,1
1810,6,75,-75 dBm,1
1843,6,75,-75 dBm,1
1936,6,75,-72 dBm,1
2389,6,75,-67 dBm,1
2413,6,75,-75 dBm,1
2696,6,75,-77 dBm,1
2778,6,75,-81 dBm,1
2839,6,75,-75 dBm,1
2911,6,75,-74 dBm,1
3094,6,75,-74 dBm,1
3253,6,75,-67 dBm,1
3321,6,75,-78 dBm,1
3331,6,75,-75 dBm,1
3382,6,75,-75 dBm,1
3412,6,75,-75 dBm,1
3778,6,75,-75 dBm,1
3892,6,75,-75 dBm,1
4096,6,75,-75 dBm,1
4147,6,75,-75 dBm,1
4291,6,75,-76 dBm,1
4333,6,75,-76 dBm,1
4369,6,75,-76 dBm,1
4387,6,75,-77 dBm,1
4390,6,75,-72 dBm,1
4444,6,75,-75 dBm,1
4612,6,75,-75 dBm,1
4624,6,75,-75 dBm,1
4753,6,75,-72 dBm,1
4915,6,75,-74 dBm,1
5368,6,75,-73 dBm,1
5530,6,75,-74 dBm,1
5607,6,75,-75 dBm,1
5620,6,75,-73 dBm,1
5625,6,75,-71 dBm,1
5627,6,75,-76 dBm,1
5640,6,75,-68 dBm,1
5677,6,75,-75 dBm,1
5683,6,75,-76 dBm,1
5713,6,75,-76 dBm,1
5734,6,75,-77 dBm,1
5791,6,75,-77 dBm,1
5794,6,75,-78 dBm,1
5831,6,75,-78 dBm,1
5854,6,75,-72 dBm,1
5860,6,75,-74 dBm,1
5872,6,75,-75 dBm,1
5873,6,75,-77 dBm,1
5874,6,75,-74 dBm,1
5878,6,75,-69 dBm,1
5883,6,75,-77 dBm,1
5888,6,75,-78 dBm,1
5937,6,75,-73 dBm,1
5971,6,75,-73 dBm,1
5979,6,75,-76 dBm,1
5980,6,75,-78 dBm,1
5991,6,75,-76 dBm,1
6000,6,75,-77 dBm,1
6092,6,75,-69 dBm,1
6120,6,75,-79 dBm,1
6195,6,75,-75 dBm,1
6226,6,75,-77 dBm,1
6317,6,75,-77 dBm,1
6340,6,75,-77 dBm,1
6363,6,75,-75 dBm,1
6447,6,75,-73 dBm,1
6458,6,75,-77 dBm,1
6497,6,75,-74 dBm,1
6546,6,75,-73 dBm,1
6556,6,75,-76 dBm,1
6585,6,75,-73 dBm,1
