No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
282,4,10.61,-88 dBm,1
951,4,10.61,-88 dBm,1
2190,4,10.61,-86 dBm,1
2228,4,10.61,-70 dBm,1
2879,4,10.61,-78 dBm,1
3279,4,10.61,-81 dBm,1
3720,4,10.61,-76 dBm,1
3852,4,10.61,-87 dBm,1
3858,4,10.61,-77 dBm,1
3942,4,10.61,-87 dBm,1
4080,4,10.61,-77 dBm,1
4229,4,10.61,-83 dBm,1
4257,4,10.61,-70 dBm,1
4345,4,10.61,-71 dBm,1
4550,4,10.61,-73 dBm,1
4571,4,10.61,-84 dBm,1
4618,4,10.61,-77 dBm,1
4897,4,10.61,-59 dBm,1
4945,4,10.61,-72 dBm,1
5071,4,10.61,-75 dBm,1
5204,4,10.61,-73 dBm,1
5215,4,10.61,-82 dBm,1
5522,4,10.61,-74 dBm,1
5544,4,10.61,-73 dBm,1
5560,4,10.61,-73 dBm,1
5912,4,10.61,-75 dBm,1
5956,4,10.61,-75 dBm,1
6121,4,10.61,-65 dBm,1
6361,4,10.61,-69 dBm,1
6492,4,10.61,-65 dBm,1
6631,4,10.61,-77 dBm,1
6687,4,10.61,-70 dBm,1
7175,4,10.61,-63 dBm,1
7821,4,10.61,-65 dBm,1
8153,4,10.61,-63 dBm,1
8311,4,10.61,-62 dBm,1
8502,4,10.61,-62 dBm,1
8968,4,10.61,-62 dBm,1
9141,4,10.61,-67 dBm,1
9214,4,10.61,-64 dBm,1
9505,4,10.61,-74 dBm,1
9705,4,10.61,-66 dBm,1
9778,4,10.61,-85 dBm,1
9916,4,10.61,-83 dBm,1
9961,4,10.61,-77 dBm,1
10292,4,10.61,-62 dBm,1
10381,4,10.61,-69 dBm,1
10618,4,10.61,-80 dBm,1
10626,4,10.61,-79 dBm,1
10656,4,10.61,-79 dBm,1
10728,4,10.61,-71 dBm,1
10735,4,10.61,-81 dBm,1
10741,4,10.61,-80 dBm,1
11109,4,10.61,-61 dBm,1
11264,4,10.61,-59 dBm,1
11301,4,10.61,-62 dBm,1
11587,4,10.61,-68 dBm,1
11768,4,10.61,-72 dBm,1
12069,4,10.61,-71 dBm,1
12164,4,10.61,-75 dBm,1
12166,4,10.61,-79 dBm,1
12233,4,10.61,-78 dBm,1
12388,4,10.61,-75 dBm,1
12393,4,10.61,-86 dBm,1
12399,4,10.61,-76 dBm,1
12411,4,10.61,-77 dBm,1
12564,4,10.61,-75 dBm,1
12722,4,10.61,-71 dBm,1
12780,4,10.61,-84 dBm,1
12808,4,10.61,-75 dBm,1
12845,4,10.61,-78 dBm,1
12857,4,10.61,-78 dBm,1
12859,4,10.61,-78 dBm,1
12878,4,10.61,-77 dBm,1
12886,4,10.61,-60 dBm,1
12899,4,10.61,-78 dBm,1
12909,4,10.61,-78 dBm,1
12918,4,10.61,-77 dBm,1
12930,4,10.61,-77 dBm,1
12994,4,10.61,-78 dBm,1
13020,4,10.61,-77 dBm,1
13069,4,10.61,-73 dBm,1
13164,4,10.61,-83 dBm,1
13217,4,10.61,-79 dBm,1
13224,4,10.61,-79 dBm,1
13230,4,10.61,-77 dBm,1
13246,4,10.61,-81 dBm,1
13292,4,10.61,-77 dBm,1
13336,4,10.61,-73 dBm,1
13380,4,10.61,-82 dBm,1
13401,4,10.61,-78 dBm,1
13424,4,10.61,-76 dBm,1
13461,4,10.61,-84 dBm,1
13489,4,10.61,-76 dBm,1
13744,4,10.61,-73 dBm,1
13875,4,10.61,-79 dBm,1
13900,4,10.61,-76 dBm,1
14317,4,10.61,-72 dBm,1
14414,4,10.61,-74 dBm,1
15095,4,10.61,-67 dBm,1
15595,4,10.61,-68 dBm,1
15703,4,10.61,-72 dBm,1
15786,4,10.61,-79 dBm,1
15793,4,10.61,-83 dBm,1
15794,4,10.61,-75 dBm,1
15892,4,10.61,-83 dBm,1
15921,4,10.61,-63 dBm,1
15927,4,10.61,-78 dBm,1
16067,4,10.61,-79 dBm,1
