No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
4,5,37.5,-75 dBm,1
166,5,37.5,-76 dBm,1
175,5,37.5,-74 dBm,1
178,5,37.5,-75 dBm,1
205,5,37.5,-67 dBm,1
220,5,37.5,-74 dBm,1
223,5,37.5,-65 dBm,1
305,5,37.5,-80 dBm,1
325,5,37.5,-74 dBm,1
427,5,37.5,-74 dBm,1
451,5,37.5,-75 dBm,1
502,5,37.5,-75 dBm,1
505,5,37.5,-79 dBm,1
571,5,37.5,-76 dBm,1
613,5,37.5,-76 dBm,1
652,5,37.5,-75 dBm,1
661,5,37.5,-80 dBm,1
673,5,37.5,-75 dBm,1
682,5,37.5,-80 dBm,1
730,5,37.5,-74 dBm,1
772,5,37.5,-75 dBm,1
773,5,37.5,-78 dBm,1
774,5,37.5,-77 dBm,1
811,5,37.5,-65 dBm,1
823,5,37.5,-75 dBm,1
882,5,37.5,-79 dBm,1
914,5,37.5,-77 dBm,1
1033,5,37.5,-76 dBm,1
1034,5,37.5,-77 dBm,1
1035,5,37.5,-77 dBm,1
1054,5,37.5,-75 dBm,1
1055,5,37.5,-77 dBm,1
1056,5,37.5,-77 dBm,1
1061,5,37.5,-80 dBm,1
1088,5,37.5,-81 dBm,1
1123,5,37.5,-82 dBm,1
1205,5,37.5,-75 dBm,1
1373,5,37.5,-77 dBm,1
1387,5,37.5,-75 dBm,1
1388,5,37.5,-77 dBm,1
1463,5,37.5,-77 dBm,1
1552,5,37.5,-73 dBm,1
1586,5,37.5,-81 dBm,1
1751,5,37.5,-74 dBm,1
1760,5,37.5,-74 dBm,1
1774,5,37.5,-74 dBm,1
1865,5,37.5,-74 dBm,1
1870,5,37.5,-74 dBm,1
1871,5,37.5,-77 dBm,1
2306,5,37.5,-77 dBm,1
2557,5,37.5,-73 dBm,1
2563,5,37.5,-75 dBm,1
2682,5,37.5,-80 dBm,1
2776,5,37.5,-81 dBm,1
2980,5,37.5,-81 dBm,1
3010,5,37.5,-74 dBm,1
3011,5,37.5,-75 dBm,1
3064,5,37.5,-80 dBm,1
3148,5,37.5,-81 dBm,1
3235,5,37.5,-81 dBm,1
3412,5,37.5,-73 dBm,1
3502,5,37.5,-81 dBm,1
3565,5,37.5,-81 dBm,1
3583,5,37.5,-81 dBm,1
3593,5,37.5,-75 dBm,1
3629,5,37.5,-77 dBm,1
3630,5,37.5,-77 dBm,1
3656,5,37.5,-80 dBm,1
4082,5,37.5,-79 dBm,1
4112,5,37.5,-75 dBm,1
4280,5,37.5,-76 dBm,1
4337,5,37.5,-80 dBm,1
4387,5,37.5,-75 dBm,1
4799,5,37.5,-75 dBm,1
5089,5,37.5,-81 dBm,1
5143,5,37.5,-81 dBm,1
5167,5,37.5,-82 dBm,1
5185,5,37.5,-80 dBm,1
5269,5,37.5,-83 dBm,1
5344,5,37.5,-82 dBm,1
5541,5,37.5,-75 dBm,1
5552,5,37.5,-81 dBm,1
5557,5,37.5,-74 dBm,1
5560,5,37.5,-77 dBm,1
5561,5,37.5,-74 dBm,1
5570,5,37.5,-80 dBm,1
5615,5,37.5,-81 dBm,1
5649,5,37.5,-75 dBm,1
5666,5,37.5,-77 dBm,1
5668,5,37.5,-74 dBm,1
5675,5,37.5,-79 dBm,1
5693,5,37.5,-80 dBm,1
5725,5,37.5,-77 dBm,1
5734,5,37.5,-74 dBm,1
5750,5,37.5,-76 dBm,1
5751,5,37.5,-74 dBm,1
5752,5,37.5,-77 dBm,1
5789,5,37.5,-82 dBm,1
5832,5,37.5,-74 dBm,1
5846,5,37.5,-76 dBm,1
5857,5,37.5,-74 dBm,1
5870,5,37.5,-73 dBm,1
5873,5,37.5,-75 dBm,1
5877,5,37.5,-77 dBm,1
5886,5,37.5,-81 dBm,1
5889,5,37.5,-74 dBm,1
5902,5,37.5,-82 dBm,1
5903,5,37.5,-76 dBm,1
5910,5,37.5,-78 dBm,1
5934,5,37.5,-74 dBm,1
5935,5,37.5,-76 dBm,1
5951,5,37.5,-78 dBm,1
5966,5,37.5,-80 dBm,1
5975,5,37.5,-80 dBm,1
5976,5,37.5,-80 dBm,1
5995,5,37.5,-82 dBm,1
5999,5,37.5,-80 dBm,1
6020,5,37.5,-78 dBm,1
6030,5,37.5,-78 dBm,1
6031,5,37.5,-78 dBm,1
6032,5,37.5,-78 dBm,1
6033,5,37.5,-83 dBm,1
6051,5,37.5,-78 dBm,1
6067,5,37.5,-78 dBm,1
6080,5,37.5,-75 dBm,1
6082,5,37.5,-75 dBm,1
6106,5,37.5,-77 dBm,1
6122,5,37.5,-80 dBm,1
6129,5,37.5,-77 dBm,1
6139,5,37.5,-80 dBm,1
6174,5,37.5,-77 dBm,1
6191,5,37.5,-78 dBm,1
6196,5,37.5,-78 dBm,1
6197,5,37.5,-77 dBm,1
6210,5,37.5,-84 dBm,1
6211,5,37.5,-78 dBm,1
6220,5,37.5,-75 dBm,1
6239,5,37.5,-79 dBm,1
6250,5,37.5,-77 dBm,1
6258,5,37.5,-77 dBm,1
6260,5,37.5,-78 dBm,1
6282,5,37.5,-78 dBm,1
6291,5,37.5,-80 dBm,1
6293,5,37.5,-77 dBm,1
6315,5,37.5,-82 dBm,1
6325,5,37.5,-78 dBm,1
6332,5,37.5,-77 dBm,1
6341,5,37.5,-68 dBm,1
6350,5,37.5,-78 dBm,1
6354,5,37.5,-74 dBm,1
6383,5,37.5,-75 dBm,1
6394,5,37.5,-74 dBm,1
6403,5,37.5,-76 dBm,1
6427,5,37.5,-78 dBm,1
6440,5,37.5,-80 dBm,1
6443,5,37.5,-82 dBm,1
6456,5,37.5,-80 dBm,1
6464,5,37.5,-78 dBm,1
6472,5,37.5,-81 dBm,1
6484,5,37.5,-82 dBm,1
6485,5,37.5,-82 dBm,1
6520,5,37.5,-71 dBm,1
6523,5,37.5,-75 dBm,1
6549,5,37.5,-75 dBm,1
6554,5,37.5,-74 dBm,1
6593,5,37.5,-75 dBm,1
6599,5,37.5,-75 dBm,1
6609,5,37.5,-65 dBm,1
6638,5,37.5,-68 dBm,1
6660,5,37.5,-74 dBm,1
6661,5,37.5,-86 dBm,1
6687,5,37.5,-76 dBm,1
6689,5,37.5,-75 dBm,1
6696,5,37.5,-74 dBm,1
6724,5,37.5,-76 dBm,1
6748,5,37.5,-76 dBm,1
6759,5,37.5,-77 dBm,1
6781,5,37.5,-64 dBm,1
6785,5,37.5,-73 dBm,1
6786,5,37.5,-75 dBm,1
6847,5,37.5,-76 dBm,1
6854,5,37.5,-77 dBm,1
6881,5,37.5,-72 dBm,1
6887,5,37.5,-78 dBm,1
6902,5,37.5,-77 dBm,1
6916,5,37.5,-79 dBm,1
