No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
456,2,37.5,-76 dBm,1
761,2,37.5,-72 dBm,1
967,2,37.5,-74 dBm,1
968,2,37.5,-75 dBm,1
1112,2,37.5,-72 dBm,1
1523,2,37.5,-69 dBm,1
2320,2,37.5,-72 dBm,1
2498,2,37.5,-70 dBm,1
2517,2,37.5,-74 dBm,1
2523,2,37.5,-74 dBm,1
2531,2,37.5,-74 dBm,1
2533,2,37.5,-74 dBm,1
2598,2,37.5,-74 dBm,1
2614,2,37.5,-74 dBm,1
2634,2,37.5,-74 dBm,1
2674,2,37.5,-74 dBm,1
2690,2,37.5,-76 dBm,1
3043,2,37.5,-75 dBm,1
3147,2,37.5,-73 dBm,1
3154,2,37.5,-79 dBm,1
3196,2,37.5,-76 dBm,1
3206,2,37.5,-69 dBm,1
3286,2,37.5,-81 dBm,1
3317,2,37.5,-78 dBm,1
3394,2,37.5,-83 dBm,1
3402,2,37.5,-83 dBm,1
3410,2,37.5,-84 dBm,1
3451,2,37.5,-76 dBm,1
3541,2,37.5,-78 dBm,1
3571,2,37.5,-73 dBm,1
3582,2,37.5,-80 dBm,1
3585,2,37.5,-74 dBm,1
3596,2,37.5,-80 dBm,1
3625,2,37.5,-73 dBm,1
3638,2,37.5,-74 dBm,1
3678,2,37.5,-77 dBm,1
3700,2,37.5,-71 dBm,1
3864,2,37.5,-77 dBm,1
3963,2,37.5,-72 dBm,1
3985,2,37.5,-77 dBm,1
4004,2,37.5,-72 dBm,1
4018,2,37.5,-78 dBm,1
4089,2,37.5,-78 dBm,1
4116,2,37.5,-79 dBm,1
4143,2,37.5,-84 dBm,1
4148,2,37.5,-78 dBm,1
4164,2,37.5,-77 dBm,1
4204,2,37.5,-65 dBm,1
4281,2,37.5,-76 dBm,1
4291,2,37.5,-72 dBm,1
4293,2,37.5,-73 dBm,1
4329,2,37.5,-73 dBm,1
4348,2,37.5,-72 dBm,1
4436,2,37.5,-74 dBm,1
4439,2,37.5,-77 dBm,1
4462,2,37.5,-77 dBm,1
4491,2,37.5,-78 dBm,1
4492,2,37.5,-78 dBm,1
4500,2,37.5,-79 dBm,1
4508,2,37.5,-75 dBm,1
4563,2,37.5,-72 dBm,1
4570,2,37.5,-73 dBm,1
4604,2,37.5,-76 dBm,1
4607,2,37.5,-75 dBm,1
4661,2,37.5,-72 dBm,1
4687,2,37.5,-78 dBm,1
4764,2,37.5,-68 dBm,1
4765,2,37.5,-77 dBm,1
4768,2,37.5,-74 dBm,1
4779,2,37.5,-69 dBm,1
4782,2,37.5,-82 dBm,1
4802,2,37.5,-74 dBm,1
4832,2,37.5,-80 dBm,1
4836,2,37.5,-77 dBm,1
4844,2,37.5,-83 dBm,1
4918,2,37.5,-79 dBm,1
5032,2,37.5,-76 dBm,1
5035,2,37.5,-79 dBm,1
5048,2,37.5,-75 dBm,1
5074,2,37.5,-81 dBm,1
5082,2,37.5,-70 dBm,1
5125,2,37.5,-79 dBm,1
5127,2,37.5,-76 dBm,1
5139,2,37.5,-80 dBm,1
5153,2,37.5,-77 dBm,1
5194,2,37.5,-75 dBm,1
5233,2,37.5,-75 dBm,1
5273,2,37.5,-80 dBm,1
5316,2,37.5,-76 dBm,1
5326,2,37.5,-73 dBm,1
5364,2,37.5,-85 dBm,1
5374,2,37.5,-79 dBm,1
5379,2,37.5,-81 dBm,1
5392,2,37.5,-78 dBm,1
5399,2,37.5,-79 dBm,1
5410,2,37.5,-84 dBm,1
5438,2,37.5,-77 dBm,1
5471,2,37.5,-81 dBm,1
