No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
98,6,30,-73 dBm,1
758,6,30,-73 dBm,1
779,6,30,-73 dBm,1
970,6,30,-74 dBm,1
1085,6,30,-83 dBm,1
1097,6,30,-83 dBm,1
1158,6,30,-86 dBm,1
1285,6,30,-88 dBm,1
1407,6,30,-87 dBm,1
1420,6,30,-70 dBm,1
1637,6,30,-72 dBm,1
1762,6,30,-88 dBm,1
1852,6,30,-88 dBm,1
2607,6,30,-86 dBm,1
2786,6,30,-73 dBm,1
3081,6,30,-82 dBm,1
3093,6,30,-81 dBm,1
3094,6,30,-84 dBm,1
3339,6,30,-85 dBm,1
3589,6,30,-80 dBm,1
4158,6,30,-79 dBm,1
4399,6,30,-80 dBm,1
4683,6,30,-80 dBm,1
4711,6,30,-79 dBm,1
5386,6,30,-70 dBm,1
5429,6,30,-70 dBm,1
5470,6,30,-81 dBm,1
5511,6,30,-77 dBm,1
5523,6,30,-70 dBm,1
5553,6,30,-72 dBm,1
5583,6,30,-72 dBm,1
5602,6,30,-76 dBm,1
5613,6,30,-81 dBm,1
5633,6,30,-65 dBm,1
5654,6,30,-73 dBm,1
5745,6,30,-82 dBm,1
5759,6,30,-81 dBm,1
5801,6,30,-81 dBm,1
5817,6,30,-72 dBm,1
5934,6,30,-81 dBm,1
5973,6,30,-81 dBm,1
6012,6,30,-82 dBm,1
6037,6,30,-79 dBm,1
6041,6,30,-73 dBm,1
6140,6,30,-73 dBm,1
6266,6,30,-72 dBm,1
6324,6,30,-85 dBm,1
6338,6,30,-74 dBm,1
6377,6,30,-73 dBm,1
6424,6,30,-86 dBm,1
6427,6,30,-79 dBm,1
6499,6,30,-67 dBm,1
6642,6,30,-67 dBm,1
6727,6,30,-79 dBm,1
6780,6,30,-77 dBm,1
6978,6,30,-69 dBm,1
7039,6,30,-71 dBm,1
7081,6,30,-61 dBm,1
7237,6,30,-69 dBm,1
7349,6,30,-72 dBm,1
7405,6,30,-73 dBm,1
7651,6,30,-66 dBm,1
7663,6,30,-67 dBm,1
7675,6,30,-68 dBm,1
7690,6,30,-72 dBm,1
7726,6,30,-70 dBm,1
7913,6,30,-70 dBm,1
8080,6,30,-70 dBm,1
8201,6,30,-72 dBm,1
8505,6,30,-73 dBm,1
8540,6,30,-67 dBm,1
8764,6,30,-69 dBm,1
8975,6,30,-67 dBm,1
8998,6,30,-72 dBm,1
9238,6,30,-70 dBm,1
9250,6,30,-72 dBm,1
9374,6,30,-72 dBm,1
9493,6,30,-72 dBm,1
9500,6,30,-63 dBm,1
9538,6,30,-72 dBm,1
9622,6,30,-63 dBm,1
9969,6,30,-64 dBm,1
10188,6,30,-72 dBm,1
10391,6,30,-70 dBm,1
10485,6,30,-71 dBm,1
10551,6,30,-70 dBm,1
10566,6,30,-74 dBm,1
10588,6,30,-68 dBm,1
10657,6,30,-70 dBm,1
10741,6,30,-65 dBm,1
10785,6,30,-70 dBm,1
10841,6,30,-71 dBm,1
10907,6,30,-72 dBm,1
10918,6,30,-69 dBm,1
10946,6,30,-71 dBm,1
11106,6,30,-68 dBm,1
11125,6,30,-68 dBm,1
11192,6,30,-68 dBm,1
11238,6,30,-71 dBm,1
11250,6,30,-71 dBm,1
11307,6,30,-65 dBm,1
11387,6,30,-71 dBm,1
11494,6,30,-68 dBm,1
11541,6,30,-63 dBm,1
11568,6,30,-67 dBm,1
11631,6,30,-63 dBm,1
11650,6,30,-66 dBm,1
11746,6,30,-67 dBm,1
11922,6,30,-63 dBm,1
12169,6,30,-73 dBm,1
12320,6,30,-73 dBm,1
12384,6,30,-69 dBm,1
12392,6,30,-71 dBm,1
12440,6,30,-73 dBm,1
12557,6,30,-73 dBm,1
12565,6,30,-70 dBm,1
12583,6,30,-69 dBm,1
12607,6,30,-70 dBm,1
12642,6,30,-78 dBm,1
12790,6,30,-73 dBm,1
12838,6,30,-73 dBm,1
12889,6,30,-73 dBm,1
12949,6,30,-73 dBm,1
13033,6,30,-66 dBm,1
13175,6,30,-70 dBm,1
13336,6,30,-73 dBm,1
13489,6,30,-69 dBm,1
13492,6,30,-68 dBm,1
13556,6,30,-66 dBm,1
13560,6,30,-72 dBm,1
13610,6,30,-71 dBm,1
13658,6,30,-68 dBm,1
13662,6,30,-72 dBm,1
13728,6,30,-68 dBm,1
13833,6,30,-61 dBm,1
13876,6,30,-70 dBm,1
