No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
209,3,51.96,-86 dBm,1
210,3,51.96,-85 dBm,1
374,3,51.96,-90 dBm,1
453,3,51.96,-71 dBm,1
482,3,51.96,-88 dBm,1
511,3,51.96,-88 dBm,1
521,3,51.96,-85 dBm,1
552,3,51.96,-74 dBm,1
578,3,51.96,-72 dBm,1
650,3,51.96,-85 dBm,1
663,3,51.96,-72 dBm,1
686,3,51.96,-84 dBm,1
773,3,51.96,-83 dBm,1
785,3,51.96,-84 dBm,1
788,3,51.96,-69 dBm,1
809,3,51.96,-84 dBm,1
811,3,51.96,-88 dBm,1
830,3,51.96,-84 dBm,1
836,3,51.96,-72 dBm,1
884,3,51.96,-88 dBm,1
890,3,51.96,-85 dBm,1
908,3,51.96,-84 dBm,1
909,3,51.96,-85 dBm,1
950,3,51.96,-85 dBm,1
986,3,51.96,-85 dBm,1
1100,3,51.96,-87 dBm,1
1179,3,51.96,-82 dBm,1
1219,3,51.96,-87 dBm,1
1262,3,51.96,-84 dBm,1
1290,3,51.96,-85 dBm,1
1418,3,51.96,-80 dBm,1
1419,3,51.96,-81 dBm,1
1669,3,51.96,-80 dBm,1
1865,3,51.96,-75 dBm,1
2128,3,51.96,-83 dBm,1
2175,3,51.96,-79 dBm,1
2179,3,51.96,-84 dBm,1
2241,3,51.96,-80 dBm,1
2356,3,51.96,-84 dBm,1
2369,3,51.96,-80 dBm,1
2396,3,51.96,-80 dBm,1
2456,3,51.96,-81 dBm,1
2549,3,51.96,-80 dBm,1
2623,3,51.96,-84 dBm,1
2630,3,51.96,-72 dBm,1
2699,3,51.96,-69 dBm,1
2769,3,51.96,-74 dBm,1
2900,3,51.96,-80 dBm,1
2902,3,51.96,-85 dBm,1
2945,3,51.96,-80 dBm,1
2953,3,51.96,-74 dBm,1
2956,3,51.96,-73 dBm,1
2978,3,51.96,-79 dBm,1
2984,3,51.96,-74 dBm,1
2985,3,51.96,-80 dBm,1
2988,3,51.96,-71 dBm,1
3042,3,51.96,-69 dBm,1
3071,3,51.96,-76 dBm,1
3091,3,51.96,-75 dBm,1
3094,3,51.96,-71 dBm,1
3104,3,51.96,-76 dBm,1
3114,3,51.96,-77 dBm,1
3128,3,51.96,-73 dBm,1
3275,3,51.96,-72 dBm,1
3309,3,51.96,-74 dBm,1
3344,3,51.96,-72 dBm,1
3365,3,51.96,-76 dBm,1
3409,3,51.96,-77 dBm,1
3451,3,51.96,-72 dBm,1
3501,3,51.96,-73 dBm,1
3512,3,51.96,-75 dBm,1
3516,3,51.96,-75 dBm,1
3534,3,51.96,-75 dBm,1
3541,3,51.96,-75 dBm,1
3565,3,51.96,-75 dBm,1
3573,3,51.96,-75 dBm,1
3615,3,51.96,-75 dBm,1
3627,3,51.96,-75 dBm,1
3634,3,51.96,-75 dBm,1
3645,3,51.96,-71 dBm,1
3655,3,51.96,-66 dBm,1
3665,3,51.96,-75 dBm,1
3736,3,51.96,-74 dBm,1
3790,3,51.96,-70 dBm,1
3799,3,51.96,-73 dBm,1
3838,3,51.96,-76 dBm,1
3959,3,51.96,-76 dBm,1
3974,3,51.96,-76 dBm,1
3991,3,51.96,-87 dBm,1
4016,3,51.96,-69 dBm,1
4060,3,51.96,-73 dBm,1
4067,3,51.96,-75 dBm,1
4071,3,51.96,-79 dBm,1
4094,3,51.96,-74 dBm,1
4118,3,51.96,-73 dBm,1
4206,3,51.96,-71 dBm,1
4340,3,51.96,-70 dBm,1
4355,3,51.96,-75 dBm,1
4419,3,51.96,-71 dBm,1
4431,3,51.96,-71 dBm,1
4457,3,51.96,-71 dBm,1
4501,3,51.96,-73 dBm,1
4566,3,51.96,-73 dBm,1
4577,3,51.96,-73 dBm,1
4593,3,51.96,-79 dBm,1
4597,3,51.96,-73 dBm,1
4619,3,51.96,-72 dBm,1
4639,3,51.96,-75 dBm,1
4804,3,51.96,-74 dBm,1
4908,3,51.96,-73 dBm,1
5000,3,51.96,-64 dBm,1
5085,3,51.96,-69 dBm,1
5105,3,51.96,-62 dBm,1
5257,3,51.96,-60 dBm,1
5305,3,51.96,-68 dBm,1
5384,3,51.96,-68 dBm,1
5471,3,51.96,-72 dBm,1
5665,3,51.96,-64 dBm,1
5799,3,51.96,-71 dBm,1
6015,3,51.96,-69 dBm,1
6203,3,51.96,-73 dBm,1
6226,3,51.96,-72 dBm,1
6234,3,51.96,-70 dBm,1
6334,3,51.96,-74 dBm,1
6374,3,51.96,-70 dBm,1
6402,3,51.96,-74 dBm,1
6426,3,51.96,-72 dBm,1
6433,3,51.96,-71 dBm,1
6482,3,51.96,-70 dBm,1
6604,3,51.96,-73 dBm,1
6736,3,51.96,-66 dBm,1
6771,3,51.96,-71 dBm,1
7029,3,51.96,-70 dBm,1
7185,3,51.96,-75 dBm,1
7212,3,51.96,-73 dBm,1
7226,3,51.96,-75 dBm,1
7232,3,51.96,-76 dBm,1
7255,3,51.96,-80 dBm,1
7266,3,51.96,-77 dBm,1
7282,3,51.96,-73 dBm,1
7286,3,51.96,-73 dBm,1
7324,3,51.96,-78 dBm,1
7353,3,51.96,-73 dBm,1
7361,3,51.96,-66 dBm,1
7423,3,51.96,-76 dBm,1
7478,3,51.96,-67 dBm,1
7594,3,51.96,-75 dBm,1
7630,3,51.96,-67 dBm,1
7714,3,51.96,-70 dBm,1
7742,3,51.96,-73 dBm,1
7869,3,51.96,-72 dBm,1
7877,3,51.96,-73 dBm,1
7905,3,51.96,-76 dBm,1
7917,3,51.96,-75 dBm,1
7941,3,51.96,-75 dBm,1
7958,3,51.96,-79 dBm,1
7966,3,51.96,-78 dBm,1
7969,3,51.96,-73 dBm,1
7984,3,51.96,-75 dBm,1
8031,3,51.96,-75 dBm,1
8055,3,51.96,-75 dBm,1
8086,3,51.96,-74 dBm,1
8116,3,51.96,-73 dBm,1
8136,3,51.96,-71 dBm,1
8144,3,51.96,-74 dBm,1
8184,3,51.96,-74 dBm,1
8191,3,51.96,-74 dBm,1
8341,3,51.96,-76 dBm,1
8406,3,51.96,-72 dBm,1
8532,3,51.96,-68 dBm,1
8628,3,51.96,-75 dBm,1
8676,3,51.96,-76 dBm,1
8728,3,51.96,-75 dBm,1
8772,3,51.96,-67 dBm,1
8795,3,51.96,-75 dBm,1
8917,3,51.96,-78 dBm,1
8929,3,51.96,-77 dBm,1
8966,3,51.96,-87 dBm,1
8995,3,51.96,-80 dBm,1
8998,3,51.96,-76 dBm,1
9011,3,51.96,-73 dBm,1
9024,3,51.96,-76 dBm,1
9108,3,51.96,-78 dBm,1
9132,3,51.96,-77 dBm,1
9134,3,51.96,-79 dBm,1
9156,3,51.96,-74 dBm,1
9169,3,51.96,-76 dBm,1
9205,3,51.96,-78 dBm,1
9245,3,51.96,-71 dBm,1
9247,3,51.96,-76 dBm,1
9254,3,51.96,-79 dBm,1
9261,3,51.96,-72 dBm,1
9262,3,51.96,-79 dBm,1
9297,3,51.96,-80 dBm,1
9308,3,51.96,-77 dBm,1
9311,3,51.96,-78 dBm,1
9312,3,51.96,-75 dBm,1
9318,3,51.96,-78 dBm,1
9338,3,51.96,-72 dBm,1
9354,3,51.96,-79 dBm,1
9371,3,51.96,-79 dBm,1
9381,3,51.96,-74 dBm,1
9383,3,51.96,-80 dBm,1
9397,3,51.96,-82 dBm,1
9427,3,51.96,-79 dBm,1
9434,3,51.96,-78 dBm,1
9443,3,51.96,-80 dBm,1
9478,3,51.96,-75 dBm,1
9492,3,51.96,-73 dBm,1
9527,3,51.96,-80 dBm,1
9544,3,51.96,-76 dBm,1
9555,3,51.96,-76 dBm,1
9566,3,51.96,-68 dBm,1
9569,3,51.96,-76 dBm,1
9573,3,51.96,-77 dBm,1
9580,3,51.96,-74 dBm,1
9583,3,51.96,-77 dBm,1
9584,3,51.96,-76 dBm,1
9585,3,51.96,-79 dBm,1
9612,3,51.96,-76 dBm,1
9623,3,51.96,-77 dBm,1
9626,3,51.96,-78 dBm,1
9648,3,51.96,-77 dBm,1
9650,3,51.96,-77 dBm,1
9654,3,51.96,-77 dBm,1
9661,3,51.96,-78 dBm,1
9709,3,51.96,-80 dBm,1
9742,3,51.96,-83 dBm,1
9748,3,51.96,-79 dBm,1
9777,3,51.96,-71 dBm,1
9801,3,51.96,-76 dBm,1
9821,3,51.96,-82 dBm,1
9841,3,51.96,-81 dBm,1
9846,3,51.96,-76 dBm,1
9848,3,51.96,-83 dBm,1
9849,3,51.96,-84 dBm,1
9853,3,51.96,-80 dBm,1
9863,3,51.96,-81 dBm,1
9876,3,51.96,-82 dBm,1
9891,3,51.96,-84 dBm,1
9951,3,51.96,-83 dBm,1
9968,3,51.96,-80 dBm,1
9988,3,51.96,-85 dBm,1
10001,3,51.96,-79 dBm,1
10018,3,51.96,-77 dBm,1
10026,3,51.96,-83 dBm,1
10053,3,51.96,-83 dBm,1
10064,3,51.96,-82 dBm,1
10080,3,51.96,-74 dBm,1
10082,3,51.96,-77 dBm,1
10087,3,51.96,-76 dBm,1
10097,3,51.96,-77 dBm,1
10134,3,51.96,-79 dBm,1
10142,3,51.96,-75 dBm,1
10187,3,51.96,-76 dBm,1
10204,3,51.96,-76 dBm,1
10214,3,51.96,-78 dBm,1
10223,3,51.96,-76 dBm,1
10224,3,51.96,-80 dBm,1
10269,3,51.96,-85 dBm,1
10287,3,51.96,-78 dBm,1
10288,3,51.96,-84 dBm,1
10315,3,51.96,-76 dBm,1
10319,3,51.96,-75 dBm,1
10364,3,51.96,-78 dBm,1
10409,3,51.96,-70 dBm,1
10420,3,51.96,-83 dBm,1
10428,3,51.96,-76 dBm,1
10433,3,51.96,-83 dBm,1
10453,3,51.96,-84 dBm,1
10489,3,51.96,-75 dBm,1
10503,3,51.96,-78 dBm,1
10531,3,51.96,-73 dBm,1
10602,3,51.96,-76 dBm,1
10606,3,51.96,-72 dBm,1
10624,3,51.96,-78 dBm,1
10636,3,51.96,-81 dBm,1
10654,3,51.96,-80 dBm,1
10668,3,51.96,-79 dBm,1
10669,3,51.96,-82 dBm,1
10686,3,51.96,-76 dBm,1
10714,3,51.96,-82 dBm,1
10718,3,51.96,-76 dBm,1
10746,3,51.96,-82 dBm,1
10779,3,51.96,-78 dBm,1
10810,3,51.96,-72 dBm,1
10819,3,51.96,-76 dBm,1
10827,3,51.96,-73 dBm,1
10828,3,51.96,-77 dBm,1
10849,3,51.96,-73 dBm,1
10872,3,51.96,-77 dBm,1
10882,3,51.96,-86 dBm,1
10978,3,51.96,-83 dBm,1
10995,3,51.96,-81 dBm,1
11023,3,51.96,-81 dBm,1
11024,3,51.96,-74 dBm,1
11067,3,51.96,-83 dBm,1
11088,3,51.96,-80 dBm,1
11104,3,51.96,-74 dBm,1
11136,3,51.96,-81 dBm,1
11174,3,51.96,-81 dBm,1
11188,3,51.96,-80 dBm,1
11192,3,51.96,-77 dBm,1
11211,3,51.96,-79 dBm,1
11230,3,51.96,-69 dBm,1
11242,3,51.96,-79 dBm,1
11271,3,51.96,-78 dBm,1
11278,3,51.96,-78 dBm,1
11282,3,51.96,-78 dBm,1
11302,3,51.96,-74 dBm,1
11311,3,51.96,-71 dBm,1
11314,3,51.96,-76 dBm,1
11318,3,51.96,-73 dBm,1
11453,3,51.96,-73 dBm,1
