No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
2823,4,10.61,-69 dBm,1
3432,4,10.61,-69 dBm,1
5583,4,10.61,-69 dBm,1
5970,4,10.61,-56 dBm,1
6190,4,10.61,-56 dBm,1
6513,4,10.61,-66 dBm,1
6673,4,10.61,-65 dBm,1
6839,4,10.61,-57 dBm,1
6994,4,10.61,-58 dBm,1
7212,4,10.61,-51 dBm,1
7253,4,10.61,-52 dBm,1
7568,4,10.61,-51 dBm,1
7592,4,10.61,-65 dBm,1
7892,4,10.61,-51 dBm,1
8261,4,10.61,-52 dBm,1
8288,4,10.61,-58 dBm,1
8299,4,10.61,-55 dBm,1
8327,4,10.61,-54 dBm,1
8646,4,10.61,-59 dBm,1
8820,4,10.61,-54 dBm,1
9810,4,10.61,-51 dBm,1
10011,4,10.61,-63 dBm,1
10591,4,10.61,-55 dBm,1
10739,4,10.61,-64 dBm,1
11245,4,10.61,-54 dBm,1
12474,4,10.61,-53 dBm,1
12516,4,10.61,-50 dBm,1
12568,4,10.61,-52 dBm,1
12857,4,10.61,-63 dBm,1
14520,4,10.61,-54 dBm,1
14699,4,10.61,-54 dBm,1
14763,4,10.61,-54 dBm,1
15079,4,10.61,-63 dBm,1
15712,4,10.61,-60 dBm,1
15808,4,10.61,-62 dBm,1
15914,4,10.61,-61 dBm,1
16051,4,10.61,-60 dBm,1
16102,4,10.61,-54 dBm,1
16421,4,10.61,-63 dBm,1
16477,4,10.61,-54 dBm,1
16963,4,10.61,-54 dBm,1
17644,4,10.61,-54 dBm,1
17877,4,10.61,-54 dBm,1
18050,4,10.61,-65 dBm,1
18218,4,10.61,-56 dBm,1
18289,4,10.61,-65 dBm,1
18424,4,10.61,-54 dBm,1
19175,4,10.61,-62 dBm,1
19579,4,10.61,-55 dBm,1
20141,4,10.61,-61 dBm,1
20351,4,10.61,-60 dBm,1
20505,4,10.61,-61 dBm,1
21070,4,10.61,-57 dBm,1
21109,4,10.61,-61 dBm,1
21125,4,10.61,-64 dBm,1
21217,4,10.61,-56 dBm,1
21387,4,10.61,-54 dBm,1
21758,4,10.61,-54 dBm,1
22007,4,10.61,-55 dBm,1
22574,4,10.61,-54 dBm,1
22638,4,10.61,-61 dBm,1
22778,4,10.61,-61 dBm,1
23056,4,10.61,-54 dBm,1
23309,4,10.61,-61 dBm,1
23782,4,10.61,-54 dBm,1
23931,4,10.61,-64 dBm,1
24207,4,10.61,-54 dBm,1
24544,4,10.61,-54 dBm,1
24791,4,10.61,-53 dBm,1
24795,4,10.61,-50 dBm,1
25073,4,10.61,-51 dBm,1
25173,4,10.61,-54 dBm,1
25583,4,10.61,-61 dBm,1
26202,4,10.61,-53 dBm,1
26647,4,10.61,-54 dBm,1
27259,4,10.61,-56 dBm,1
27287,4,10.61,-56 dBm,1
27314,4,10.61,-56 dBm,1
27787,4,10.61,-61 dBm,1
27936,4,10.61,-56 dBm,1
28940,4,10.61,-56 dBm,1
29162,4,10.61,-69 dBm,1
29408,4,10.61,-62 dBm,1
29474,4,10.61,-54 dBm,1
29630,4,10.61,-56 dBm,1
29849,4,10.61,-52 dBm,1
30120,4,10.61,-62 dBm,1
30428,4,10.61,-65 dBm,1
30690,4,10.61,-56 dBm,1
31327,4,10.61,-53 dBm,1
31439,4,10.61,-56 dBm,1
31506,4,10.61,-53 dBm,1
32609,4,10.61,-56 dBm,1
32984,4,10.61,-66 dBm,1
33047,4,10.61,-65 dBm,1
33079,4,10.61,-64 dBm,1
33103,4,10.61,-54 dBm,1
33115,4,10.61,-56 dBm,1
33811,4,10.61,-53 dBm,1
33922,4,10.61,-56 dBm,1
34108,4,10.61,-60 dBm,1
34109,4,10.61,-61 dBm,1
34110,4,10.61,-62 dBm,1
34343,4,10.61,-60 dBm,1
34344,4,10.61,-61 dBm,1
34345,4,10.61,-62 dBm,1
34365,4,10.61,-53 dBm,1
34416,4,10.61,-67 dBm,1
34726,4,10.61,-52 dBm,1
34869,4,10.61,-60 dBm,1
34870,4,10.61,-61 dBm,1
34871,4,10.61,-62 dBm,1
34950,4,10.61,-53 dBm,1
35086,4,10.61,-56 dBm,1
35201,4,10.61,-54 dBm,1
35744,4,10.61,-65 dBm,1
36131,4,10.61,-54 dBm,1
36231,4,10.61,-56 dBm,1
36346,4,10.61,-63 dBm,1
36874,4,10.61,-54 dBm,1
37138,4,10.61,-70 dBm,1
37174,4,10.61,-54 dBm,1
37330,4,10.61,-53 dBm,1
37816,4,10.61,-60 dBm,1
37817,4,10.61,-61 dBm,1
37818,4,10.61,-62 dBm,1
37948,4,10.61,-56 dBm,1
38143,4,10.61,-63 dBm,1
38610,4,10.61,-62 dBm,1
39568,4,10.61,-69 dBm,1
39918,4,10.61,-54 dBm,1
40151,4,10.61,-54 dBm,1
40398,4,10.61,-60 dBm,1
40399,4,10.61,-61 dBm,1
40400,4,10.61,-62 dBm,1
40642,4,10.61,-63 dBm,1
41095,4,10.61,-65 dBm,1
41191,4,10.61,-54 dBm,1
41266,4,10.61,-65 dBm,1
41469,4,10.61,-53 dBm,1
41746,4,10.61,-65 dBm,1
41933,4,10.61,-63 dBm,1
41938,4,10.61,-60 dBm,1
41939,4,10.61,-61 dBm,1
41940,4,10.61,-62 dBm,1
41997,4,10.61,-60 dBm,1
41998,4,10.61,-61 dBm,1
41999,4,10.61,-62 dBm,1
42464,4,10.61,-55 dBm,1
42783,4,10.61,-65 dBm,1
43743,4,10.61,-67 dBm,1
43782,4,10.61,-54 dBm,1
43789,4,10.61,-66 dBm,1
44005,4,10.61,-56 dBm,1
44056,4,10.61,-53 dBm,1
44196,4,10.61,-63 dBm,1
44443,4,10.61,-56 dBm,1
44721,4,10.61,-52 dBm,1
44803,4,10.61,-65 dBm,1
45348,4,10.61,-54 dBm,1
45491,4,10.61,-53 dBm,1
45640,4,10.61,-53 dBm,1
45720,4,10.61,-53 dBm,1
45779,4,10.61,-53 dBm,1
46150,4,10.61,-48 dBm,1
46593,4,10.61,-53 dBm,1
46645,4,10.61,-63 dBm,1
46783,4,10.61,-69 dBm,1
46791,4,10.61,-54 dBm,1
46941,4,10.61,-69 dBm,1
47260,4,10.61,-61 dBm,1
47971,4,10.61,-67 dBm,1
47983,4,10.61,-54 dBm,1
48203,4,10.61,-66 dBm,1
48487,4,10.61,-63 dBm,1
48591,4,10.61,-53 dBm,1
48893,4,10.61,-65 dBm,1
48933,4,10.61,-63 dBm,1
49090,4,10.61,-53 dBm,1
49168,4,10.61,-52 dBm,1
49310,4,10.61,-53 dBm,1
49338,4,10.61,-54 dBm,1
50200,4,10.61,-53 dBm,1
50339,4,10.61,-53 dBm,1
50759,4,10.61,-53 dBm,1
50918,4,10.61,-53 dBm,1
51335,4,10.61,-53 dBm,1
51584,4,10.61,-55 dBm,1
52045,4,10.61,-65 dBm,1
52459,4,10.61,-69 dBm,1
52567,4,10.61,-55 dBm,1
52669,4,10.61,-69 dBm,1
52752,4,10.61,-54 dBm,1
52974,4,10.61,-53 dBm,1
53046,4,10.61,-63 dBm,1
53330,4,10.61,-69 dBm,1
