No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
69,6,15,-84 dBm,1
399,6,15,-89 dBm,1
415,6,15,-76 dBm,1
516,6,15,-83 dBm,1
564,6,15,-81 dBm,1
570,6,15,-81 dBm,1
571,6,15,-75 dBm,1
572,6,15,-80 dBm,1
595,6,15,-76 dBm,1
596,6,15,-80 dBm,1
666,6,15,-85 dBm,1
693,6,15,-80 dBm,1
834,6,15,-81 dBm,1
1214,6,15,-81 dBm,1
1257,6,15,-81 dBm,1
1599,6,15,-82 dBm,1
1689,6,15,-82 dBm,1
1731,6,15,-82 dBm,1
2280,6,15,-82 dBm,1
2592,6,15,-74 dBm,1
2629,6,15,-75 dBm,1
3340,6,15,-80 dBm,1
3351,6,15,-90 dBm,1
3446,6,15,-68 dBm,1
3723,6,15,-86 dBm,1
3839,6,15,-85 dBm,1
3878,6,15,-85 dBm,1
3930,6,15,-84 dBm,1
3942,6,15,-83 dBm,1
3981,6,15,-85 dBm,1
3982,6,15,-78 dBm,1
4038,6,15,-82 dBm,1
4113,6,15,-85 dBm,1
4343,6,15,-87 dBm,1
4699,6,15,-78 dBm,1
4714,6,15,-78 dBm,1
4775,6,15,-83 dBm,1
4981,6,15,-83 dBm,1
5123,6,15,-83 dBm,1
5182,6,15,-83 dBm,1
5425,6,15,-73 dBm,1
5514,6,15,-88 dBm,1
5566,6,15,-72 dBm,1
5658,6,15,-75 dBm,1
5754,6,15,-72 dBm,1
5851,6,15,-70 dBm,1
5867,6,15,-74 dBm,1
5928,6,15,-75 dBm,1
6204,6,15,-71 dBm,1
6492,6,15,-62 dBm,1
6516,6,15,-71 dBm,1
6527,6,15,-75 dBm,1
6639,6,15,-75 dBm,1
6645,6,15,-69 dBm,1
6680,6,15,-69 dBm,1
6704,6,15,-73 dBm,1
6746,6,15,-73 dBm,1
6774,6,15,-74 dBm,1
6948,6,15,-73 dBm,1
6990,6,15,-76 dBm,1
7162,6,15,-77 dBm,1
7236,6,15,-61 dBm,1
7504,6,15,-81 dBm,1
7581,6,15,-63 dBm,1
7944,6,15,-74 dBm,1
7970,6,15,-76 dBm,1
7990,6,15,-71 dBm,1
8594,6,15,-69 dBm,1
8803,6,15,-76 dBm,1
9305,6,15,-64 dBm,1
9821,6,15,-60 dBm,1
10802,6,15,-63 dBm,1
12092,6,15,-47 dBm,1
12967,6,15,-55 dBm,1
14509,6,15,-49 dBm,1
16909,6,15,-60 dBm,1
17354,6,15,-52 dBm,1
17507,6,15,-57 dBm,1
17582,6,15,-55 dBm,1
18202,6,15,-56 dBm,1
19577,6,15,-51 dBm,1
20195,6,15,-55 dBm,1
20916,6,15,-67 dBm,1
20940,6,15,-59 dBm,1
21746,6,15,-48 dBm,1
22231,6,15,-49 dBm,1
22543,6,15,-66 dBm,1
22864,6,15,-65 dBm,1
22908,6,15,-56 dBm,1
23045,6,15,-57 dBm,1
23661,6,15,-54 dBm,1
23733,6,15,-56 dBm,1
24962,6,15,-58 dBm,1
25509,6,15,-48 dBm,1
25664,6,15,-49 dBm,1
25768,6,15,-52 dBm,1
25791,6,15,-62 dBm,1
26886,6,15,-61 dBm,1
27004,6,15,-52 dBm,1
28514,6,15,-55 dBm,1
28732,6,15,-65 dBm,1
28736,6,15,-50 dBm,1
28745,6,15,-44 dBm,1
28823,6,15,-57 dBm,1
29227,6,15,-66 dBm,1
30180,6,15,-53 dBm,1
30307,6,15,-67 dBm,1
30390,6,15,-55 dBm,1
31039,6,15,-55 dBm,1
31318,6,15,-60 dBm,1
31497,6,15,-56 dBm,1
31843,6,15,-59 dBm,1
32251,6,15,-71 dBm,1
32554,6,15,-66 dBm,1
32629,6,15,-67 dBm,1
32684,6,15,-65 dBm,1
33521,6,15,-52 dBm,1
33768,6,15,-64 dBm,1
33919,6,15,-55 dBm,1
34447,6,15,-66 dBm,1
35265,6,15,-50 dBm,1
36173,6,15,-56 dBm,1
36243,6,15,-56 dBm,1
36311,6,15,-65 dBm,1
36349,6,15,-67 dBm,1
36504,6,15,-66 dBm,1
38542,6,15,-65 dBm,1
38546,6,15,-55 dBm,1
38884,6,15,-56 dBm,1
39085,6,15,-56 dBm,1
40246,6,15,-56 dBm,1
40414,6,15,-57 dBm,1
40569,6,15,-49 dBm,1
40878,6,15,-56 dBm,1
41324,6,15,-53 dBm,1
41569,6,15,-66 dBm,1
41608,6,15,-68 dBm,1
41751,6,15,-56 dBm,1
41814,6,15,-57 dBm,1
42424,6,15,-58 dBm,1
42902,6,15,-66 dBm,1
43021,6,15,-48 dBm,1
44008,6,15,-66 dBm,1
44325,6,15,-56 dBm,1
44351,6,15,-58 dBm,1
45162,6,15,-65 dBm,1
45226,6,15,-66 dBm,1
46398,6,15,-65 dBm,1
46565,6,15,-64 dBm,1
46988,6,15,-50 dBm,1
48060,6,15,-67 dBm,1
48092,6,15,-57 dBm,1
48099,6,15,-66 dBm,1
48879,6,15,-48 dBm,1
48997,6,15,-49 dBm,1
49243,6,15,-56 dBm,1
49551,6,15,-55 dBm,1
49682,6,15,-59 dBm,1
50097,6,15,-59 dBm,1
50172,6,15,-55 dBm,1
50406,6,15,-58 dBm,1
50827,6,15,-51 dBm,1
51270,6,15,-50 dBm,1
51333,6,15,-70 dBm,1
51334,6,15,-66 dBm,1
51335,6,15,-63 dBm,1
51581,6,15,-68 dBm,1
51582,6,15,-65 dBm,1
51583,6,15,-63 dBm,1
51804,6,15,-60 dBm,1
51813,6,15,-69 dBm,1
51814,6,15,-65 dBm,1
51815,6,15,-63 dBm,1
52171,6,15,-66 dBm,1
52236,6,15,-67 dBm,1
52237,6,15,-64 dBm,1
52238,6,15,-64 dBm,1
52269,6,15,-69 dBm,1
52270,6,15,-65 dBm,1
52271,6,15,-64 dBm,1
