No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
5665,3,25.98,-60 dBm,1
6677,3,25.98,-61 dBm,1
7046,3,25.98,-60 dBm,1
7092,3,25.98,-63 dBm,1
7584,3,25.98,-57 dBm,1
8626,3,25.98,-62 dBm,1
8725,3,25.98,-59 dBm,1
9351,3,25.98,-60 dBm,1
11007,3,25.98,-61 dBm,1
11281,3,25.98,-62 dBm,1
12326,3,25.98,-61 dBm,1
12349,3,25.98,-60 dBm,1
12357,3,25.98,-63 dBm,1
13239,3,25.98,-58 dBm,1
19017,3,25.98,-60 dBm,1
20068,3,25.98,-61 dBm,1
20562,3,25.98,-59 dBm,1
21825,3,25.98,-64 dBm,1
24321,3,25.98,-62 dBm,1
27864,3,25.98,-61 dBm,1
28663,3,25.98,-61 dBm,1
28691,3,25.98,-60 dBm,1
29729,3,25.98,-62 dBm,1
31860,3,25.98,-60 dBm,1
33889,3,25.98,-61 dBm,1
34273,3,25.98,-59 dBm,1
35639,3,25.98,-60 dBm,1
38241,3,25.98,-61 dBm,1
38680,3,25.98,-78 dBm,1
39060,3,25.98,-58 dBm,1
41209,3,25.98,-58 dBm,1
41621,3,25.98,-63 dBm,1
42727,3,25.98,-62 dBm,1
43768,3,25.98,-60 dBm,1
45049,3,25.98,-61 dBm,1
45173,3,25.98,-57 dBm,1
45639,3,25.98,-60 dBm,1
45935,3,25.98,-60 dBm,1
46784,3,25.98,-59 dBm,1
48850,3,25.98,-62 dBm,1
49175,3,25.98,-62 dBm,1
49403,3,25.98,-63 dBm,1
49702,3,25.98,-60 dBm,1
52973,3,25.98,-77 dBm,1
52987,3,25.98,-79 dBm,1
52996,3,25.98,-81 dBm,1
53011,3,25.98,-79 dBm,1
53028,3,25.98,-77 dBm,1
53306,3,25.98,-62 dBm,1
53719,3,25.98,-61 dBm,1
54606,3,25.98,-59 dBm,1
54722,3,25.98,-61 dBm,1
55426,3,25.98,-61 dBm,1
55723,3,25.98,-57 dBm,1
55783,3,25.98,-62 dBm,1
57189,3,25.98,-61 dBm,1
57280,3,25.98,-62 dBm,1
57493,3,25.98,-62 dBm,1
57560,3,25.98,-61 dBm,1
57654,3,25.98,-61 dBm,1
57817,3,25.98,-56 dBm,1
58117,3,25.98,-61 dBm,1
59650,3,25.98,-61 dBm,1
59768,3,25.98,-61 dBm,1
59831,3,25.98,-62 dBm,1
61975,3,25.98,-59 dBm,1
62360,3,25.98,-61 dBm,1
62891,3,25.98,-61 dBm,1
64465,3,25.98,-61 dBm,1
64793,3,25.98,-58 dBm,1
65310,3,25.98,-59 dBm,1
66116,3,25.98,-61 dBm,1
66690,3,25.98,-58 dBm,1
68100,3,25.98,-59 dBm,1
68671,3,25.98,-59 dBm,1
68850,3,25.98,-61 dBm,1
68908,3,25.98,-58 dBm,1
69263,3,25.98,-58 dBm,1
70653,3,25.98,-58 dBm,1
71366,3,25.98,-61 dBm,1
71450,3,25.98,-61 dBm,1
71688,3,25.98,-61 dBm,1
71692,3,25.98,-58 dBm,1
75457,3,25.98,-61 dBm,1
76232,3,25.98,-61 dBm,1
76389,3,25.98,-62 dBm,1
77853,3,25.98,-60 dBm,1
78076,3,25.98,-61 dBm,1
78658,3,25.98,-58 dBm,1
80406,3,25.98,-62 dBm,1
80501,3,25.98,-62 dBm,1
80671,3,25.98,-61 dBm,1
81009,3,25.98,-58 dBm,1
81654,3,25.98,-61 dBm,1
81882,3,25.98,-60 dBm,1
82330,3,25.98,-61 dBm,1
82731,3,25.98,-60 dBm,1
85288,3,25.98,-58 dBm,1
85646,3,25.98,-56 dBm,1
87357,3,25.98,-60 dBm,1
87913,3,25.98,-59 dBm,1
87981,3,25.98,-58 dBm,1
89457,3,25.98,-61 dBm,1
89589,3,25.98,-61 dBm,1
90534,3,25.98,-58 dBm,1
90538,3,25.98,-61 dBm,1
91234,3,25.98,-58 dBm,1
91447,3,25.98,-61 dBm,1
92963,3,25.98,-59 dBm,1
95613,3,25.98,-62 dBm,1
96214,3,25.98,-61 dBm,1
96692,3,25.98,-61 dBm,1
97193,3,25.98,-61 dBm,1
97510,3,25.98,-61 dBm,1
97694,3,25.98,-60 dBm,1
98076,3,25.98,-61 dBm,1
98661,3,25.98,-60 dBm,1
99073,3,25.98,-61 dBm,1
99473,3,25.98,-61 dBm,1
100226,3,25.98,-61 dBm,1
100246,3,25.98,-61 dBm,1
100266,3,25.98,-60 dBm,1
100404,3,25.98,-62 dBm,1
100758,3,25.98,-61 dBm,1
100790,3,25.98,-60 dBm,1
100869,3,25.98,-62 dBm,1
100913,3,25.98,-61 dBm,1
101052,3,25.98,-61 dBm,1
101228,3,25.98,-61 dBm,1
101758,3,25.98,-63 dBm,1
102558,3,25.98,-59 dBm,1
103001,3,25.98,-63 dBm,1
103069,3,25.98,-62 dBm,1
103117,3,25.98,-58 dBm,1
103679,3,25.98,-60 dBm,1
103691,3,25.98,-60 dBm,1
103986,3,25.98,-61 dBm,1
104370,3,25.98,-62 dBm,1
104765,3,25.98,-75 dBm,1
104773,3,25.98,-62 dBm,1
104800,3,25.98,-76 dBm,1
105142,3,25.98,-60 dBm,1
105287,3,25.98,-62 dBm,1
105751,3,25.98,-63 dBm,1
105871,3,25.98,-62 dBm,1
106013,3,25.98,-60 dBm,1
106964,3,25.98,-60 dBm,1
106972,3,25.98,-59 dBm,1
107180,3,25.98,-60 dBm,1
107272,3,25.98,-60 dBm,1
107380,3,25.98,-60 dBm,1
107452,3,25.98,-61 dBm,1
108078,3,25.98,-59 dBm,1
108149,3,25.98,-60 dBm,1
108437,3,25.98,-60 dBm,1
108909,3,25.98,-60 dBm,1
109506,3,25.98,-60 dBm,1
109892,3,25.98,-62 dBm,1
109924,3,25.98,-59 dBm,1
110134,3,25.98,-61 dBm,1
110444,3,25.98,-60 dBm,1
111143,3,25.98,-59 dBm,1
111175,3,25.98,-62 dBm,1
112188,3,25.98,-61 dBm,1
112477,3,25.98,-61 dBm,1
112628,3,25.98,-61 dBm,1
112676,3,25.98,-60 dBm,1
112904,3,25.98,-62 dBm,1
112920,3,25.98,-61 dBm,1
113010,3,25.98,-61 dBm,1
113432,3,25.98,-61 dBm,1
113796,3,25.98,-61 dBm,1
114023,3,25.98,-58 dBm,1
114429,3,25.98,-61 dBm,1
114762,3,25.98,-60 dBm,1
115009,3,25.98,-61 dBm,1
115531,3,25.98,-61 dBm,1
115795,3,25.98,-62 dBm,1
116090,3,25.98,-61 dBm,1
116181,3,25.98,-61 dBm,1
116365,3,25.98,-62 dBm,1
116904,3,25.98,-62 dBm,1
116960,3,25.98,-61 dBm,1
117229,3,25.98,-61 dBm,1
117333,3,25.98,-62 dBm,1
118602,3,25.98,-61 dBm,1
118610,3,25.98,-61 dBm,1
118765,3,25.98,-61 dBm,1
118991,3,25.98,-61 dBm,1
119091,3,25.98,-62 dBm,1
119126,3,25.98,-60 dBm,1
