No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
205,5,12.5,-72 dBm,1
267,5,12.5,-74 dBm,1
897,5,12.5,-76 dBm,1
1343,5,12.5,-75 dBm,1
1383,5,12.5,-69 dBm,1
1707,5,12.5,-83 dBm,1
1974,5,12.5,-65 dBm,1
2222,5,12.5,-74 dBm,1
2385,5,12.5,-66 dBm,1
3016,5,12.5,-70 dBm,1
3075,5,12.5,-70 dBm,1
3077,5,12.5,-75 dBm,1
3099,5,12.5,-66 dBm,1
3157,5,12.5,-68 dBm,1
3185,5,12.5,-75 dBm,1
3525,5,12.5,-81 dBm,1
3579,5,12.5,-77 dBm,1
3580,5,12.5,-81 dBm,1
4827,5,12.5,-66 dBm,1
4828,5,12.5,-67 dBm,1
4829,5,12.5,-73 dBm,1
5195,5,12.5,-78 dBm,1
5232,5,12.5,-71 dBm,1
5411,5,12.5,-77 dBm,1
5423,5,12.5,-77 dBm,1
5478,5,12.5,-66 dBm,1
5479,5,12.5,-67 dBm,1
5480,5,12.5,-72 dBm,1
5533,5,12.5,-73 dBm,1
5549,5,12.5,-77 dBm,1
5578,5,12.5,-80 dBm,1
5632,5,12.5,-76 dBm,1
5634,5,12.5,-65 dBm,1
6097,5,12.5,-74 dBm,1
6121,5,12.5,-75 dBm,1
6377,5,12.5,-84 dBm,1
6467,5,12.5,-82 dBm,1
6494,5,12.5,-81 dBm,1
6628,5,12.5,-65 dBm,1
6665,5,12.5,-85 dBm,1
6698,5,12.5,-82 dBm,1
6711,5,12.5,-78 dBm,1
6872,5,12.5,-62 dBm,1
6877,5,12.5,-64 dBm,1
6878,5,12.5,-67 dBm,1
6879,5,12.5,-73 dBm,1
6904,5,12.5,-67 dBm,1
6905,5,12.5,-68 dBm,1
6906,5,12.5,-68 dBm,1
7200,5,12.5,-73 dBm,1
7242,5,12.5,-80 dBm,1
7531,5,12.5,-67 dBm,1
7532,5,12.5,-71 dBm,1
7533,5,12.5,-75 dBm,1
7781,5,12.5,-75 dBm,1
7949,5,12.5,-72 dBm,1
7970,5,12.5,-65 dBm,1
8072,5,12.5,-70 dBm,1
8073,5,12.5,-74 dBm,1
8105,5,12.5,-83 dBm,1
8226,5,12.5,-50 dBm,1
8230,5,12.5,-63 dBm,1
8261,5,12.5,-78 dBm,1
8301,5,12.5,-78 dBm,1
8367,5,12.5,-79 dBm,1
8393,5,12.5,-77 dBm,1
8513,5,12.5,-76 dBm,1
8526,5,12.5,-78 dBm,1
8579,5,12.5,-79 dBm,1
8597,5,12.5,-78 dBm,1
8645,5,12.5,-78 dBm,1
8745,5,12.5,-78 dBm,1
8753,5,12.5,-65 dBm,1
8767,5,12.5,-81 dBm,1
8775,5,12.5,-81 dBm,1
8817,5,12.5,-66 dBm,1
8827,5,12.5,-79 dBm,1
9131,5,12.5,-70 dBm,1
9133,5,12.5,-75 dBm,1
9194,5,12.5,-84 dBm,1
9229,5,12.5,-82 dBm,1
9237,5,12.5,-54 dBm,1
9250,5,12.5,-72 dBm,1
9312,5,12.5,-74 dBm,1
9376,5,12.5,-83 dBm,1
9397,5,12.5,-74 dBm,1
9434,5,12.5,-80 dBm,1
9467,5,12.5,-79 dBm,1
9469,5,12.5,-65 dBm,1
9520,5,12.5,-76 dBm,1
9551,5,12.5,-64 dBm,1
9637,5,12.5,-79 dBm,1
9704,5,12.5,-73 dBm,1
9849,5,12.5,-65 dBm,1
9863,5,12.5,-74 dBm,1
