No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
3964,6,15,-87 dBm,1
3991,6,15,-87 dBm,1
4033,6,15,-86 dBm,1
4195,6,15,-86 dBm,1
4213,6,15,-86 dBm,1
4489,6,15,-81 dBm,1
5304,6,15,-72 dBm,1
5306,6,15,-73 dBm,1
5683,6,15,-78 dBm,1
5753,6,15,-75 dBm,1
5951,6,15,-78 dBm,1
5987,6,15,-76 dBm,1
6155,6,15,-76 dBm,1
6157,6,15,-74 dBm,1
6193,6,15,-74 dBm,1
6304,6,15,-62 dBm,1
6389,6,15,-52 dBm,1
6430,6,15,-63 dBm,1
6477,6,15,-76 dBm,1
6478,6,15,-79 dBm,1
6480,6,15,-77 dBm,1
6488,6,15,-52 dBm,1
6509,6,15,-80 dBm,1
6530,6,15,-61 dBm,1
6576,6,15,-65 dBm,1
6994,6,15,-55 dBm,1
7000,6,15,-75 dBm,1
7457,6,15,-52 dBm,1
7636,6,15,-53 dBm,1
8732,6,15,-67 dBm,1
8758,6,15,-51 dBm,1
8876,6,15,-53 dBm,1
9550,6,15,-57 dBm,1
9588,6,15,-58 dBm,1
10596,6,15,-71 dBm,1
10985,6,15,-55 dBm,1
11400,6,15,-51 dBm,1
11647,6,15,-57 dBm,1
11762,6,15,-57 dBm,1
12157,6,15,-59 dBm,1
12201,6,15,-62 dBm,1
12233,6,15,-60 dBm,1
12351,6,15,-68 dBm,1
12776,6,15,-61 dBm,1
12977,6,15,-63 dBm,1
13110,6,15,-53 dBm,1
13208,6,15,-52 dBm,1
13515,6,15,-56 dBm,1
13904,6,15,-59 dBm,1
14508,6,15,-51 dBm,1
15078,6,15,-59 dBm,1
15154,6,15,-53 dBm,1
15305,6,15,-57 dBm,1
15416,6,15,-63 dBm,1
15842,6,15,-54 dBm,1
16092,6,15,-60 dBm,1
16273,6,15,-66 dBm,1
16526,6,15,-52 dBm,1
16900,6,15,-52 dBm,1
17390,6,15,-54 dBm,1
17516,6,15,-60 dBm,1
17712,6,15,-60 dBm,1
18439,6,15,-70 dBm,1
18497,6,15,-65 dBm,1
18509,6,15,-56 dBm,1
18931,6,15,-61 dBm,1
19183,6,15,-72 dBm,1
19765,6,15,-52 dBm,1
20282,6,15,-55 dBm,1
21366,6,15,-66 dBm,1
21812,6,15,-66 dBm,1
21909,6,15,-63 dBm,1
22073,6,15,-60 dBm,1
22731,6,15,-64 dBm,1
23449,6,15,-62 dBm,1
23496,6,15,-53 dBm,1
23562,6,15,-64 dBm,1
23652,6,15,-54 dBm,1
23887,6,15,-60 dBm,1
23975,6,15,-58 dBm,1
23987,6,15,-69 dBm,1
24063,6,15,-60 dBm,1
24220,6,15,-51 dBm,1
24253,6,15,-66 dBm,1
24300,6,15,-53 dBm,1
24420,6,15,-61 dBm,1
24494,6,15,-63 dBm,1
