No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
1197,2,45,-70 dBm,1
2200,2,45,-75 dBm,1
2251,2,45,-69 dBm,1
2356,2,45,-74 dBm,1
2777,2,45,-73 dBm,1
2810,2,45,-73 dBm,1
2919,2,45,-75 dBm,1
3023,2,45,-75 dBm,1
3026,2,45,-76 dBm,1
3034,2,45,-76 dBm,1
3042,2,45,-76 dBm,1
3124,2,45,-74 dBm,1
3134,2,45,-75 dBm,1
3144,2,45,-77 dBm,1
3158,2,45,-78 dBm,1
3343,2,45,-69 dBm,1
3407,2,45,-70 dBm,1
3430,2,45,-74 dBm,1
3462,2,45,-74 dBm,1
3476,2,45,-77 dBm,1
3546,2,45,-72 dBm,1
3629,2,45,-67 dBm,1
3712,2,45,-71 dBm,1
3892,2,45,-69 dBm,1
3965,2,45,-74 dBm,1
4026,2,45,-69 dBm,1
4068,2,45,-73 dBm,1
4124,2,45,-71 dBm,1
4205,2,45,-68 dBm,1
4486,2,45,-67 dBm,1
4496,2,45,-66 dBm,1
4527,2,45,-67 dBm,1
4589,2,45,-67 dBm,1
4665,2,45,-69 dBm,1
4672,2,45,-68 dBm,1
4850,2,45,-68 dBm,1
4866,2,45,-71 dBm,1
4875,2,45,-66 dBm,1
4915,2,45,-67 dBm,1
5286,2,45,-74 dBm,1
5377,2,45,-78 dBm,1
5423,2,45,-78 dBm,1
5448,2,45,-71 dBm,1
5468,2,45,-75 dBm,1
5570,2,45,-77 dBm,1
5871,2,45,-79 dBm,1
5916,2,45,-79 dBm,1
5957,2,45,-72 dBm,1
6052,2,45,-79 dBm,1
6099,2,45,-73 dBm,1
6158,2,45,-78 dBm,1
6198,2,45,-80 dBm,1
6329,2,45,-79 dBm,1
6359,2,45,-79 dBm,1
6502,2,45,-79 dBm,1
6513,2,45,-79 dBm,1
6544,2,45,-79 dBm,1
6857,2,45,-79 dBm,1
6922,2,45,-78 dBm,1
6930,2,45,-73 dBm,1
7029,2,45,-79 dBm,1
7098,2,45,-79 dBm,1
7105,2,45,-79 dBm,1
7262,2,45,-78 dBm,1
7364,2,45,-76 dBm,1
7390,2,45,-74 dBm,1
7440,2,45,-76 dBm,1
7484,2,45,-72 dBm,1
7778,2,45,-73 dBm,1
7875,2,45,-71 dBm,1
8030,2,45,-70 dBm,1
8126,2,45,-76 dBm,1
