No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
6,5,62.5,-87 dBm,1
54,5,62.5,-88 dBm,1
123,5,62.5,-83 dBm,1
168,5,62.5,-83 dBm,1
178,5,62.5,-72 dBm,1
221,5,62.5,-81 dBm,1
375,5,62.5,-84 dBm,1
379,5,62.5,-77 dBm,1
380,5,62.5,-81 dBm,1
384,5,62.5,-81 dBm,1
392,5,62.5,-73 dBm,1
407,5,62.5,-83 dBm,1
413,5,62.5,-81 dBm,1
414,5,62.5,-82 dBm,1
434,5,62.5,-80 dBm,1
474,5,62.5,-87 dBm,1
536,5,62.5,-79 dBm,1
687,5,62.5,-87 dBm,1
747,5,62.5,-87 dBm,1
759,5,62.5,-86 dBm,1
789,5,62.5,-85 dBm,1
798,5,62.5,-83 dBm,1
834,5,62.5,-87 dBm,1
889,5,62.5,-71 dBm,1
935,5,62.5,-77 dBm,1
960,5,62.5,-86 dBm,1
1074,5,62.5,-86 dBm,1
1075,5,62.5,-72 dBm,1
1105,5,62.5,-72 dBm,1
1116,5,62.5,-83 dBm,1
1306,5,62.5,-76 dBm,1
1368,5,62.5,-86 dBm,1
1413,5,62.5,-88 dBm,1
1440,5,62.5,-87 dBm,1
1445,5,62.5,-79 dBm,1
1447,5,62.5,-78 dBm,1
1458,5,62.5,-87 dBm,1
1510,5,62.5,-77 dBm,1
1534,5,62.5,-71 dBm,1
1539,5,62.5,-89 dBm,1
1542,5,62.5,-86 dBm,1
1549,5,62.5,-78 dBm,1
1557,5,62.5,-83 dBm,1
1635,5,62.5,-87 dBm,1
1648,5,62.5,-78 dBm,1
1704,5,62.5,-82 dBm,1
1746,5,62.5,-86 dBm,1
1761,5,62.5,-87 dBm,1
1809,5,62.5,-87 dBm,1
2002,5,62.5,-76 dBm,1
2016,5,62.5,-80 dBm,1
2085,5,62.5,-77 dBm,1
2088,5,62.5,-90 dBm,1
2166,5,62.5,-87 dBm,1
2221,5,62.5,-77 dBm,1
2222,5,62.5,-77 dBm,1
2229,5,62.5,-80 dBm,1
2230,5,62.5,-73 dBm,1
2241,5,62.5,-88 dBm,1
2271,5,62.5,-87 dBm,1
2322,5,62.5,-88 dBm,1
2364,5,62.5,-85 dBm,1
2371,5,62.5,-73 dBm,1
2616,5,62.5,-86 dBm,1
2673,5,62.5,-85 dBm,1
2692,5,62.5,-72 dBm,1
2702,5,62.5,-76 dBm,1
2773,5,62.5,-74 dBm,1
2812,5,62.5,-74 dBm,1
2892,5,62.5,-83 dBm,1
2940,5,62.5,-82 dBm,1
2941,5,62.5,-72 dBm,1
2964,5,62.5,-83 dBm,1
3033,5,62.5,-83 dBm,1
3054,5,62.5,-84 dBm,1
3196,5,62.5,-76 dBm,1
3500,5,62.5,-80 dBm,1
3569,5,62.5,-81 dBm,1
3648,5,62.5,-82 dBm,1
3669,5,62.5,-81 dBm,1
3753,5,62.5,-81 dBm,1
3764,5,62.5,-77 dBm,1
3874,5,62.5,-78 dBm,1
3904,5,62.5,-78 dBm,1
3926,5,62.5,-79 dBm,1
4027,5,62.5,-78 dBm,1
4072,5,62.5,-71 dBm,1
4130,5,62.5,-76 dBm,1
4170,5,62.5,-82 dBm,1
4360,5,62.5,-72 dBm,1
4500,5,62.5,-84 dBm,1
4515,5,62.5,-88 dBm,1
4599,5,62.5,-86 dBm,1
4614,5,62.5,-82 dBm,1
4668,5,62.5,-87 dBm,1
4687,5,62.5,-68 dBm,1
4779,5,62.5,-83 dBm,1
4780,5,62.5,-72 dBm,1
4830,5,62.5,-82 dBm,1
4916,5,62.5,-72 dBm,1
4941,5,62.5,-86 dBm,1
4943,5,62.5,-78 dBm,1
5049,5,62.5,-82 dBm,1
5220,5,62.5,-85 dBm,1
5334,5,62.5,-84 dBm,1
5341,5,62.5,-69 dBm,1
5397,5,62.5,-84 dBm,1
5436,5,62.5,-85 dBm,1
5505,5,62.5,-84 dBm,1
5525,5,62.5,-77 dBm,1
5541,5,62.5,-72 dBm,1
5546,5,62.5,-80 dBm,1
5566,5,62.5,-75 dBm,1
5616,5,62.5,-72 dBm,1
5620,5,62.5,-73 dBm,1
5628,5,62.5,-76 dBm,1
5631,5,62.5,-81 dBm,1
5636,5,62.5,-73 dBm,1
5680,5,62.5,-80 dBm,1
5686,5,62.5,-78 dBm,1
5743,5,62.5,-74 dBm,1
5765,5,62.5,-75 dBm,1
5799,5,62.5,-77 dBm,1
5804,5,62.5,-71 dBm,1
5821,5,62.5,-64 dBm,1
5851,5,62.5,-78 dBm,1
5871,5,62.5,-68 dBm,1
5873,5,62.5,-77 dBm,1
5901,5,62.5,-76 dBm,1
5928,5,62.5,-74 dBm,1
5933,5,62.5,-73 dBm,1
6015,5,62.5,-74 dBm,1
6021,5,62.5,-75 dBm,1
6028,5,62.5,-72 dBm,1
6031,5,62.5,-74 dBm,1
6037,5,62.5,-73 dBm,1
6048,5,62.5,-71 dBm,1
6077,5,62.5,-69 dBm,1
6096,5,62.5,-73 dBm,1
6115,5,62.5,-72 dBm,1
6119,5,62.5,-72 dBm,1
6127,5,62.5,-67 dBm,1
6131,5,62.5,-73 dBm,1
6146,5,62.5,-84 dBm,1
6171,5,62.5,-83 dBm,1
6268,5,62.5,-70 dBm,1
6293,5,62.5,-70 dBm,1
6295,5,62.5,-73 dBm,1
6303,5,62.5,-75 dBm,1
6331,5,62.5,-73 dBm,1
6353,5,62.5,-75 dBm,1
6448,5,62.5,-75 dBm,1
6494,5,62.5,-63 dBm,1
6818,5,62.5,-67 dBm,1
6865,5,62.5,-72 dBm,1
7146,5,62.5,-69 dBm,1
7162,5,62.5,-59 dBm,1
7396,5,62.5,-73 dBm,1
7484,5,62.5,-74 dBm,1
7488,5,62.5,-76 dBm,1
7500,5,62.5,-76 dBm,1
7634,5,62.5,-76 dBm,1
7686,5,62.5,-69 dBm,1
7783,5,62.5,-72 dBm,1
7786,5,62.5,-76 dBm,1
7886,5,62.5,-63 dBm,1
7910,5,62.5,-75 dBm,1
8003,5,62.5,-73 dBm,1
8088,5,62.5,-73 dBm,1
8336,5,62.5,-74 dBm,1
8470,5,62.5,-75 dBm,1
8539,5,62.5,-79 dBm,1
8585,5,62.5,-66 dBm,1
8762,5,62.5,-74 dBm,1
8861,5,62.5,-66 dBm,1
8996,5,62.5,-75 dBm,1
9077,5,62.5,-76 dBm,1
9096,5,62.5,-75 dBm,1
9202,5,62.5,-77 dBm,1
9214,5,62.5,-73 dBm,1
9402,5,62.5,-68 dBm,1
9403,5,62.5,-69 dBm,1
9434,5,62.5,-67 dBm,1
9619,5,62.5,-71 dBm,1
10114,5,62.5,-75 dBm,1
10181,5,62.5,-69 dBm,1
10291,5,62.5,-77 dBm,1
10325,5,62.5,-78 dBm,1
10404,5,62.5,-70 dBm,1
10433,5,62.5,-77 dBm,1
10448,5,62.5,-70 dBm,1
10579,5,62.5,-73 dBm,1
10634,5,62.5,-75 dBm,1
10649,5,62.5,-73 dBm,1
10721,5,62.5,-69 dBm,1
10792,5,62.5,-75 dBm,1
10813,5,62.5,-77 dBm,1
10849,5,62.5,-69 dBm,1
10902,5,62.5,-76 dBm,1
10914,5,62.5,-75 dBm,1
10944,5,62.5,-75 dBm,1
11019,5,62.5,-76 dBm,1
11090,5,62.5,-74 dBm,1
11195,5,62.5,-77 dBm,1
11276,5,62.5,-76 dBm,1
11290,5,62.5,-75 dBm,1
11292,5,62.5,-76 dBm,1
11331,5,62.5,-76 dBm,1
11445,5,62.5,-77 dBm,1
11526,5,62.5,-76 dBm,1
11583,5,62.5,-76 dBm,1
11623,5,62.5,-75 dBm,1
11654,5,62.5,-75 dBm,1
11764,5,62.5,-78 dBm,1
11799,5,62.5,-77 dBm,1
11827,5,62.5,-78 dBm,1
11860,5,62.5,-77 dBm,1
11923,5,62.5,-73 dBm,1
11927,5,62.5,-73 dBm,1
11997,5,62.5,-78 dBm,1
12125,5,62.5,-74 dBm,1
12133,5,62.5,-77 dBm,1
12144,5,62.5,-74 dBm,1
12268,5,62.5,-78 dBm,1
12298,5,62.5,-78 dBm,1
12309,5,62.5,-73 dBm,1
12475,5,62.5,-77 dBm,1
12502,5,62.5,-75 dBm,1
12510,5,62.5,-76 dBm,1
12555,5,62.5,-76 dBm,1
12571,5,62.5,-75 dBm,1
12601,5,62.5,-75 dBm,1
12609,5,62.5,-74 dBm,1
12621,5,62.5,-76 dBm,1
12636,5,62.5,-75 dBm,1
12654,5,62.5,-74 dBm,1
12680,5,62.5,-74 dBm,1
12709,5,62.5,-80 dBm,1
12727,5,62.5,-80 dBm,1
12742,5,62.5,-81 dBm,1
12809,5,62.5,-72 dBm,1
12831,5,62.5,-71 dBm,1
12865,5,62.5,-72 dBm,1
12902,5,62.5,-73 dBm,1
12934,5,62.5,-73 dBm,1
12959,5,62.5,-72 dBm,1
12992,5,62.5,-73 dBm,1
13126,5,62.5,-73 dBm,1
13179,5,62.5,-82 dBm,1
13281,5,62.5,-78 dBm,1
13304,5,62.5,-77 dBm,1
13311,5,62.5,-66 dBm,1
13371,5,62.5,-81 dBm,1
13387,5,62.5,-78 dBm,1
13455,5,62.5,-84 dBm,1
13472,5,62.5,-83 dBm,1
13529,5,62.5,-82 dBm,1
13551,5,62.5,-61 dBm,1
13609,5,62.5,-70 dBm,1
13625,5,62.5,-81 dBm,1
13680,5,62.5,-81 dBm,1
13694,5,62.5,-81 dBm,1
13695,5,62.5,-80 dBm,1
13748,5,62.5,-80 dBm,1
13771,5,62.5,-79 dBm,1
13794,5,62.5,-70 dBm,1
13795,5,62.5,-60 dBm,1
13805,5,62.5,-79 dBm,1
13831,5,62.5,-79 dBm,1
13859,5,62.5,-79 dBm,1
13870,5,62.5,-78 dBm,1
13879,5,62.5,-62 dBm,1
13894,5,62.5,-80 dBm,1
13912,5,62.5,-78 dBm,1
13977,5,62.5,-79 dBm,1
13986,5,62.5,-81 dBm,1
14027,5,62.5,-78 dBm,1
14130,5,62.5,-81 dBm,1
14159,5,62.5,-79 dBm,1
14172,5,62.5,-81 dBm,1
14174,5,62.5,-75 dBm,1
14265,5,62.5,-79 dBm,1
14301,5,62.5,-74 dBm,1
14332,5,62.5,-76 dBm,1
14372,5,62.5,-74 dBm,1
14415,5,62.5,-75 dBm,1
14451,5,62.5,-87 dBm,1
14496,5,62.5,-75 dBm,1
14514,5,62.5,-79 dBm,1
14520,5,62.5,-77 dBm,1
14531,5,62.5,-80 dBm,1
14549,5,62.5,-81 dBm,1
14565,5,62.5,-79 dBm,1
14568,5,62.5,-80 dBm,1
14577,5,62.5,-80 dBm,1
14588,5,62.5,-80 dBm,1
14626,5,62.5,-77 dBm,1
14653,5,62.5,-78 dBm,1
14654,5,62.5,-78 dBm,1
14677,5,62.5,-79 dBm,1
14699,5,62.5,-80 dBm,1
14710,5,62.5,-78 dBm,1
14718,5,62.5,-78 dBm,1
14728,5,62.5,-78 dBm,1
14730,5,62.5,-80 dBm,1
14758,5,62.5,-79 dBm,1
14764,5,62.5,-79 dBm,1
14778,5,62.5,-79 dBm,1
14806,5,62.5,-76 dBm,1
14812,5,62.5,-80 dBm,1
14813,5,62.5,-76 dBm,1
14871,5,62.5,-73 dBm,1
14923,5,62.5,-67 dBm,1
14934,5,62.5,-77 dBm,1
14976,5,62.5,-78 dBm,1
14993,5,62.5,-78 dBm,1
15014,5,62.5,-76 dBm,1
15126,5,62.5,-72 dBm,1
15195,5,62.5,-77 dBm,1
15201,5,62.5,-74 dBm,1
15202,5,62.5,-76 dBm,1
15213,5,62.5,-77 dBm,1
15229,5,62.5,-73 dBm,1
15231,5,62.5,-73 dBm,1
15235,5,62.5,-76 dBm,1
15335,5,62.5,-66 dBm,1
15338,5,62.5,-75 dBm,1
15358,5,62.5,-73 dBm,1
15361,5,62.5,-75 dBm,1
15397,5,62.5,-67 dBm,1
15406,5,62.5,-71 dBm,1
15420,5,62.5,-74 dBm,1
15462,5,62.5,-74 dBm,1
15481,5,62.5,-75 dBm,1
15484,5,62.5,-73 dBm,1
15596,5,62.5,-74 dBm,1
15644,5,62.5,-74 dBm,1
15652,5,62.5,-73 dBm,1
15734,5,62.5,-76 dBm,1
15753,5,62.5,-74 dBm,1
15755,5,62.5,-74 dBm,1
15776,5,62.5,-77 dBm,1
15822,5,62.5,-77 dBm,1
15828,5,62.5,-74 dBm,1
15900,5,62.5,-70 dBm,1
15945,5,62.5,-79 dBm,1
15962,5,62.5,-76 dBm,1
16046,5,62.5,-71 dBm,1
16160,5,62.5,-67 dBm,1
16162,5,62.5,-71 dBm,1
16194,5,62.5,-74 dBm,1
16218,5,62.5,-72 dBm,1
16273,5,62.5,-71 dBm,1
16324,5,62.5,-72 dBm,1
16594,5,62.5,-76 dBm,1
16602,5,62.5,-73 dBm,1
16743,5,62.5,-75 dBm,1
16775,5,62.5,-74 dBm,1
16802,5,62.5,-73 dBm,1
16811,5,62.5,-74 dBm,1
16812,5,62.5,-74 dBm,1
16818,5,62.5,-72 dBm,1
16869,5,62.5,-74 dBm,1
16927,5,62.5,-72 dBm,1
16950,5,62.5,-77 dBm,1
17016,5,62.5,-72 dBm,1
17045,5,62.5,-73 dBm,1
17072,5,62.5,-74 dBm,1
17139,5,62.5,-73 dBm,1
17262,5,62.5,-73 dBm,1
17360,5,62.5,-72 dBm,1
17515,5,62.5,-73 dBm,1
17527,5,62.5,-68 dBm,1
17718,5,62.5,-67 dBm,1
17736,5,62.5,-76 dBm,1
17807,5,62.5,-74 dBm,1
18335,5,62.5,-77 dBm,1
18532,5,62.5,-62 dBm,1
18581,5,62.5,-74 dBm,1
18615,5,62.5,-74 dBm,1
18729,5,62.5,-58 dBm,1
18838,5,62.5,-70 dBm,1
19003,5,62.5,-70 dBm,1
19013,5,62.5,-74 dBm,1
19309,5,62.5,-69 dBm,1
19399,5,62.5,-71 dBm,1
19410,5,62.5,-72 dBm,1
19534,5,62.5,-69 dBm,1
19570,5,62.5,-73 dBm,1
19674,5,62.5,-72 dBm,1
19698,5,62.5,-69 dBm,1
19798,5,62.5,-72 dBm,1
19901,5,62.5,-73 dBm,1
20129,5,62.5,-72 dBm,1
20378,5,62.5,-75 dBm,1
20456,5,62.5,-75 dBm,1
20468,5,62.5,-70 dBm,1
20683,5,62.5,-72 dBm,1
20819,5,62.5,-60 dBm,1
20949,5,62.5,-68 dBm,1
20965,5,62.5,-70 dBm,1
21207,5,62.5,-70 dBm,1
