No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
9,3,17.32,-62 dBm,1
3186,3,17.32,-64 dBm,1
3221,3,17.32,-62 dBm,1
3235,3,17.32,-70 dBm,1
3237,3,17.32,-65 dBm,1
3238,3,17.32,-63 dBm,1
3241,3,17.32,-72 dBm,1
3316,3,17.32,-71 dBm,1
3389,3,17.32,-67 dBm,1
3451,3,17.32,-61 dBm,1
3572,3,17.32,-70 dBm,1
3643,3,17.32,-67 dBm,1
3798,3,17.32,-64 dBm,1
3893,3,17.32,-65 dBm,1
4253,3,17.32,-66 dBm,1
4369,3,17.32,-63 dBm,1
4538,3,17.32,-64 dBm,1
4539,3,17.32,-64 dBm,1
4569,3,17.32,-65 dBm,1
4609,3,17.32,-67 dBm,1
4625,3,17.32,-63 dBm,1
4637,3,17.32,-66 dBm,1
4649,3,17.32,-63 dBm,1
4748,3,17.32,-63 dBm,1
4815,3,17.32,-64 dBm,1
4848,3,17.32,-64 dBm,1
4849,3,17.32,-64 dBm,1
4942,3,17.32,-66 dBm,1
5310,3,17.32,-68 dBm,1
5465,3,17.32,-67 dBm,1
5481,3,17.32,-67 dBm,1
5840,3,17.32,-67 dBm,1
5934,3,17.32,-67 dBm,1
6345,3,17.32,-66 dBm,1
6494,3,17.32,-67 dBm,1
6601,3,17.32,-67 dBm,1
6779,3,17.32,-67 dBm,1
7124,3,17.32,-69 dBm,1
7172,3,17.32,-66 dBm,1
7493,3,17.32,-66 dBm,1
7551,3,17.32,-68 dBm,1
7990,3,17.32,-70 dBm,1
8036,3,17.32,-63 dBm,1
8072,3,17.32,-68 dBm,1
8491,3,17.32,-74 dBm,1
8502,3,17.32,-75 dBm,1
8518,3,17.32,-75 dBm,1
8974,3,17.32,-71 dBm,1
9019,3,17.32,-75 dBm,1
9080,3,17.32,-73 dBm,1
9139,3,17.32,-65 dBm,1
9144,3,17.32,-66 dBm,1
9145,3,17.32,-65 dBm,1
9740,3,17.32,-67 dBm,1
9862,3,17.32,-67 dBm,1
9943,3,17.32,-65 dBm,1
10273,3,17.32,-63 dBm,1
10274,3,17.32,-65 dBm,1
10348,3,17.32,-65 dBm,1
10570,3,17.32,-65 dBm,1
10927,3,17.32,-62 dBm,1
11151,3,17.32,-66 dBm,1
11301,3,17.32,-70 dBm,1
11500,3,17.32,-65 dBm,1
12133,3,17.32,-63 dBm,1
12134,3,17.32,-64 dBm,1
12135,3,17.32,-67 dBm,1
12167,3,17.32,-64 dBm,1
12489,3,17.32,-70 dBm,1
12740,3,17.32,-64 dBm,1
12749,3,17.32,-63 dBm,1
12750,3,17.32,-63 dBm,1
12751,3,17.32,-66 dBm,1
12911,3,17.32,-69 dBm,1
13086,3,17.32,-70 dBm,1
13118,3,17.32,-65 dBm,1
13237,3,17.32,-63 dBm,1
13238,3,17.32,-64 dBm,1
13299,3,17.32,-64 dBm,1
13300,3,17.32,-64 dBm,1
13301,3,17.32,-67 dBm,1
13622,3,17.32,-64 dBm,1
14062,3,17.32,-63 dBm,1
14075,3,17.32,-64 dBm,1
14076,3,17.32,-64 dBm,1
14133,3,17.32,-64 dBm,1
14134,3,17.32,-64 dBm,1
14600,3,17.32,-64 dBm,1
14601,3,17.32,-65 dBm,1
14998,3,17.32,-65 dBm,1
15549,3,17.32,-64 dBm,1
15550,3,17.32,-64 dBm,1
15551,3,17.32,-66 dBm,1
16006,3,17.32,-67 dBm,1
16113,3,17.32,-64 dBm,1
17433,3,17.32,-68 dBm,1
17780,3,17.32,-65 dBm,1
17781,3,17.32,-65 dBm,1
17782,3,17.32,-68 dBm,1
17945,3,17.32,-65 dBm,1
18248,3,17.32,-63 dBm,1
18249,3,17.32,-63 dBm,1
18250,3,17.32,-65 dBm,1
18859,3,17.32,-64 dBm,1
18860,3,17.32,-65 dBm,1
18873,3,17.32,-68 dBm,1
19290,3,17.32,-73 dBm,1
19330,3,17.32,-77 dBm,1
19400,3,17.32,-69 dBm,1
19401,3,17.32,-67 dBm,1
19632,3,17.32,-62 dBm,1
19791,3,17.32,-75 dBm,1
19886,3,17.32,-63 dBm,1
20648,3,17.32,-66 dBm,1
20664,3,17.32,-63 dBm,1
20757,3,17.32,-76 dBm,1
20831,3,17.32,-79 dBm,1
20856,3,17.32,-79 dBm,1
21038,3,17.32,-66 dBm,1
21507,3,17.32,-66 dBm,1
21555,3,17.32,-66 dBm,1
22288,3,17.32,-66 dBm,1
23067,3,17.32,-64 dBm,1
23095,3,17.32,-62 dBm,1
23103,3,17.32,-65 dBm,1
23127,3,17.32,-61 dBm,1
23518,3,17.32,-65 dBm,1
23519,3,17.32,-63 dBm,1
23520,3,17.32,-67 dBm,1
24066,3,17.32,-65 dBm,1
24805,3,17.32,-65 dBm,1
25033,3,17.32,-65 dBm,1
25034,3,17.32,-64 dBm,1
25614,3,17.32,-65 dBm,1
25745,3,17.32,-65 dBm,1
