No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
1082,5,25,-72 dBm,1
4017,5,25,-78 dBm,1
4182,5,25,-78 dBm,1
4593,5,25,-77 dBm,1
5241,5,25,-79 dBm,1
5554,5,25,-79 dBm,1
5661,5,25,-77 dBm,1
5726,5,25,-76 dBm,1
5903,5,25,-73 dBm,1
5904,5,25,-75 dBm,1
5995,5,25,-70 dBm,1
6026,5,25,-78 dBm,1
6050,5,25,-76 dBm,1
6142,5,25,-75 dBm,1
6188,5,25,-76 dBm,1
6238,5,25,-70 dBm,1
6242,5,25,-63 dBm,1
6303,5,25,-79 dBm,1
6537,5,25,-72 dBm,1
6544,5,25,-78 dBm,1
6575,5,25,-75 dBm,1
6666,5,25,-73 dBm,1
6735,5,25,-84 dBm,1
6896,5,25,-77 dBm,1
6899,5,25,-79 dBm,1
6958,5,25,-65 dBm,1
7008,5,25,-71 dBm,1
7061,5,25,-74 dBm,1
7375,5,25,-69 dBm,1
7535,5,25,-71 dBm,1
7650,5,25,-66 dBm,1
7883,5,25,-69 dBm,1
8050,5,25,-76 dBm,1
8100,5,25,-74 dBm,1
8147,5,25,-78 dBm,1
8195,5,25,-80 dBm,1
8205,5,25,-78 dBm,1
8385,5,25,-73 dBm,1
8665,5,25,-67 dBm,1
8768,5,25,-65 dBm,1
8828,5,25,-65 dBm,1
8902,5,25,-68 dBm,1
9111,5,25,-64 dBm,1
9211,5,25,-69 dBm,1
9249,5,25,-63 dBm,1
9504,5,25,-64 dBm,1
9519,5,25,-69 dBm,1
9577,5,25,-67 dBm,1
9581,5,25,-68 dBm,1
9698,5,25,-67 dBm,1
9765,5,25,-64 dBm,1
9819,5,25,-63 dBm,1
9951,5,25,-66 dBm,1
9962,5,25,-68 dBm,1
10005,5,25,-69 dBm,1
10044,5,25,-67 dBm,1
10074,5,25,-67 dBm,1
10409,5,25,-67 dBm,1
10437,5,25,-67 dBm,1
10744,5,25,-66 dBm,1
10930,5,25,-69 dBm,1
11122,5,25,-66 dBm,1
11316,5,25,-66 dBm,1
11565,5,25,-67 dBm,1
11678,5,25,-68 dBm,1
11706,5,25,-69 dBm,1
12027,5,25,-72 dBm,1
12053,5,25,-68 dBm,1
12258,5,25,-64 dBm,1
12594,5,25,-67 dBm,1
12670,5,25,-72 dBm,1
12882,5,25,-67 dBm,1
12942,5,25,-68 dBm,1
13016,5,25,-70 dBm,1
13110,5,25,-70 dBm,1
13909,5,25,-73 dBm,1
14045,5,25,-70 dBm,1
14060,5,25,-69 dBm,1
14117,5,25,-71 dBm,1
14245,5,25,-71 dBm,1
14265,5,25,-72 dBm,1
14290,5,25,-73 dBm,1
14477,5,25,-73 dBm,1
14509,5,25,-74 dBm,1
14568,5,25,-76 dBm,1
14982,5,25,-73 dBm,1
15298,5,25,-74 dBm,1
15334,5,25,-75 dBm,1
15403,5,25,-79 dBm,1
15413,5,25,-78 dBm,1
15455,5,25,-76 dBm,1
15609,5,25,-72 dBm,1
15685,5,25,-75 dBm,1
15723,5,25,-79 dBm,1
15760,5,25,-81 dBm,1
15789,5,25,-76 dBm,1
15922,5,25,-72 dBm,1
15991,5,25,-71 dBm,1
16105,5,25,-75 dBm,1
16143,5,25,-67 dBm,1
16204,5,25,-68 dBm,1
16331,5,25,-71 dBm,1
16502,5,25,-72 dBm,1
16553,5,25,-66 dBm,1
