No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
1330,3,51.96,-78 dBm,1
1514,3,51.96,-72 dBm,1
4147,3,51.96,-79 dBm,1
4173,3,51.96,-74 dBm,1
4519,3,51.96,-75 dBm,1
4520,3,51.96,-77 dBm,1
4637,3,51.96,-76 dBm,1
4666,3,51.96,-77 dBm,1
4684,3,51.96,-76 dBm,1
4740,3,51.96,-77 dBm,1
4774,3,51.96,-76 dBm,1
4795,3,51.96,-76 dBm,1
4815,3,51.96,-82 dBm,1
4835,3,51.96,-75 dBm,1
4872,3,51.96,-78 dBm,1
4892,3,51.96,-79 dBm,1
4958,3,51.96,-76 dBm,1
5003,3,51.96,-72 dBm,1
5025,3,51.96,-73 dBm,1
5057,3,51.96,-79 dBm,1
5180,3,51.96,-78 dBm,1
5196,3,51.96,-74 dBm,1
5261,3,51.96,-75 dBm,1
5264,3,51.96,-77 dBm,1
5446,3,51.96,-73 dBm,1
5620,3,51.96,-77 dBm,1
5627,3,51.96,-77 dBm,1
5628,3,51.96,-77 dBm,1
5644,3,51.96,-68 dBm,1
5656,3,51.96,-76 dBm,1
5670,3,51.96,-82 dBm,1
5702,3,51.96,-75 dBm,1
5776,3,51.96,-80 dBm,1
5794,3,51.96,-76 dBm,1
5801,3,51.96,-81 dBm,1
5847,3,51.96,-80 dBm,1
5851,3,51.96,-77 dBm,1
5853,3,51.96,-81 dBm,1
5884,3,51.96,-75 dBm,1
5972,3,51.96,-78 dBm,1
6019,3,51.96,-76 dBm,1
6121,3,51.96,-80 dBm,1
6142,3,51.96,-75 dBm,1
6165,3,51.96,-69 dBm,1
6208,3,51.96,-76 dBm,1
6254,3,51.96,-74 dBm,1
6263,3,51.96,-76 dBm,1
6298,3,51.96,-81 dBm,1
6343,3,51.96,-75 dBm,1
6366,3,51.96,-81 dBm,1
6377,3,51.96,-77 dBm,1
6533,3,51.96,-80 dBm,1
6562,3,51.96,-75 dBm,1
6820,3,51.96,-82 dBm,1
6859,3,51.96,-74 dBm,1
6881,3,51.96,-74 dBm,1
6894,3,51.96,-81 dBm,1
