No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
38,2,37.5,-76 dBm,1
81,2,37.5,-86 dBm,1
100,2,37.5,-85 dBm,1
113,2,37.5,-86 dBm,1
158,2,37.5,-84 dBm,1
179,2,37.5,-84 dBm,1
182,2,37.5,-84 dBm,1
194,2,37.5,-84 dBm,1
221,2,37.5,-84 dBm,1
224,2,37.5,-84 dBm,1
230,2,37.5,-77 dBm,1
236,2,37.5,-86 dBm,1
248,2,37.5,-88 dBm,1
260,2,37.5,-85 dBm,1
278,2,37.5,-85 dBm,1
323,2,37.5,-84 dBm,1
329,2,37.5,-83 dBm,1
338,2,37.5,-84 dBm,1
344,2,37.5,-82 dBm,1
347,2,37.5,-83 dBm,1
365,2,37.5,-86 dBm,1
389,2,37.5,-86 dBm,1
410,2,37.5,-84 dBm,1
422,2,37.5,-81 dBm,1
439,2,37.5,-77 dBm,1
452,2,37.5,-82 dBm,1
464,2,37.5,-84 dBm,1
503,2,37.5,-85 dBm,1
512,2,37.5,-81 dBm,1
521,2,37.5,-75 dBm,1
590,2,37.5,-83 dBm,1
599,2,37.5,-84 dBm,1
605,2,37.5,-85 dBm,1
606,2,37.5,-85 dBm,1
737,2,37.5,-82 dBm,1
770,2,37.5,-81 dBm,1
804,2,37.5,-85 dBm,1
821,2,37.5,-83 dBm,1
830,2,37.5,-85 dBm,1
851,2,37.5,-85 dBm,1
857,2,37.5,-84 dBm,1
860,2,37.5,-84 dBm,1
867,2,37.5,-83 dBm,1
912,2,37.5,-82 dBm,1
930,2,37.5,-80 dBm,1
938,2,37.5,-77 dBm,1
942,2,37.5,-76 dBm,1
944,2,37.5,-76 dBm,1
948,2,37.5,-75 dBm,1
955,2,37.5,-78 dBm,1
957,2,37.5,-78 dBm,1
968,2,37.5,-80 dBm,1
976,2,37.5,-78 dBm,1
981,2,37.5,-77 dBm,1
982,2,37.5,-75 dBm,1
996,2,37.5,-78 dBm,1
1010,2,37.5,-77 dBm,1
1013,2,37.5,-76 dBm,1
1026,2,37.5,-79 dBm,1
1035,2,37.5,-77 dBm,1
1044,2,37.5,-79 dBm,1
1046,2,37.5,-79 dBm,1
1052,2,37.5,-80 dBm,1
1059,2,37.5,-84 dBm,1
1076,2,37.5,-82 dBm,1
1085,2,37.5,-74 dBm,1
1105,2,37.5,-80 dBm,1
1120,2,37.5,-78 dBm,1
