No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
109,6,90,-83 dBm,1
123,6,90,-79 dBm,1
134,6,90,-81 dBm,1
154,6,90,-80 dBm,1
162,6,90,-80 dBm,1
177,6,90,-80 dBm,1
185,6,90,-85 dBm,1
220,6,90,-85 dBm,1
236,6,90,-84 dBm,1
356,6,90,-85 dBm,1
387,6,90,-86 dBm,1
401,6,90,-86 dBm,1
507,6,90,-80 dBm,1
544,6,90,-80 dBm,1
565,6,90,-69 dBm,1
621,6,90,-84 dBm,1
629,6,90,-74 dBm,1
699,6,90,-84 dBm,1
702,6,90,-75 dBm,1
720,6,90,-83 dBm,1
738,6,90,-80 dBm,1
810,6,90,-84 dBm,1
846,6,90,-79 dBm,1
885,6,90,-84 dBm,1
897,6,90,-83 dBm,1
898,6,90,-84 dBm,1
916,6,90,-78 dBm,1
979,6,90,-80 dBm,1
1005,6,90,-85 dBm,1
1038,6,90,-87 dBm,1
1040,6,90,-88 dBm,1
1173,6,90,-85 dBm,1
1248,6,90,-74 dBm,1
1256,6,90,-87 dBm,1
1291,6,90,-77 dBm,1
1379,6,90,-89 dBm,1
1533,6,90,-81 dBm,1
1596,6,90,-69 dBm,1
1650,6,90,-81 dBm,1
1680,6,90,-86 dBm,1
1763,6,90,-72 dBm,1
1908,6,90,-84 dBm,1
1953,6,90,-62 dBm,1
1980,6,90,-82 dBm,1
2008,6,90,-82 dBm,1
2041,6,90,-81 dBm,1
2130,6,90,-80 dBm,1
2155,6,90,-85 dBm,1
2187,6,90,-83 dBm,1
2197,6,90,-81 dBm,1
2247,6,90,-81 dBm,1
2324,6,90,-83 dBm,1
2520,6,90,-86 dBm,1
2561,6,90,-84 dBm,1
2618,6,90,-86 dBm,1
2702,6,90,-84 dBm,1
2709,6,90,-83 dBm,1
2778,6,90,-79 dBm,1
2856,6,90,-79 dBm,1
2859,6,90,-83 dBm,1
2893,6,90,-89 dBm,1
2919,6,90,-81 dBm,1
2931,6,90,-85 dBm,1
2943,6,90,-80 dBm,1
2962,6,90,-84 dBm,1
2997,6,90,-78 dBm,1
3009,6,90,-81 dBm,1
3084,6,90,-81 dBm,1
3156,6,90,-82 dBm,1
3212,6,90,-89 dBm,1
3259,6,90,-81 dBm,1
3294,6,90,-81 dBm,1
3372,6,90,-82 dBm,1
3453,6,90,-81 dBm,1
3461,6,90,-91 dBm,1
3483,6,90,-84 dBm,1
3492,6,90,-84 dBm,1
3497,6,90,-83 dBm,1
3516,6,90,-81 dBm,1
3522,6,90,-76 dBm,1
3541,6,90,-79 dBm,1
3562,6,90,-79 dBm,1
3571,6,90,-79 dBm,1
3612,6,90,-80 dBm,1
3613,6,90,-81 dBm,1
3646,6,90,-82 dBm,1
3714,6,90,-84 dBm,1
3728,6,90,-87 dBm,1
3749,6,90,-87 dBm,1
3753,6,90,-76 dBm,1
3755,6,90,-87 dBm,1
3766,6,90,-80 dBm,1
3811,6,90,-71 dBm,1
3834,6,90,-86 dBm,1
3914,6,90,-82 dBm,1
3917,6,90,-86 dBm,1
3929,6,90,-86 dBm,1
3954,6,90,-76 dBm,1
3963,6,90,-81 dBm,1
3965,6,90,-84 dBm,1
3972,6,90,-85 dBm,1
4010,6,90,-83 dBm,1
4025,6,90,-84 dBm,1
4113,6,90,-81 dBm,1
4164,6,90,-76 dBm,1
4202,6,90,-82 dBm,1
4203,6,90,-85 dBm,1
4219,6,90,-86 dBm,1
4223,6,90,-85 dBm,1
4257,6,90,-81 dBm,1
4295,6,90,-85 dBm,1
4330,6,90,-85 dBm,1
4396,6,90,-84 dBm,1
4415,6,90,-83 dBm,1
4420,6,90,-83 dBm,1
4422,6,90,-76 dBm,1
4461,6,90,-75 dBm,1
4509,6,90,-82 dBm,1
4573,6,90,-78 dBm,1
4667,6,90,-84 dBm,1
4727,6,90,-84 dBm,1
4763,6,90,-83 dBm,1
4782,6,90,-84 dBm,1
4866,6,90,-80 dBm,1
4981,6,90,-85 dBm,1
4998,6,90,-81 dBm,1
5028,6,90,-80 dBm,1
5108,6,90,-79 dBm,1
5163,6,90,-83 dBm,1
5164,6,90,-82 dBm,1
5329,6,90,-83 dBm,1
5342,6,90,-82 dBm,1
5514,6,90,-81 dBm,1
5523,6,90,-74 dBm,1
5531,6,90,-78 dBm,1
5547,6,90,-76 dBm,1
5626,6,90,-70 dBm,1
5649,6,90,-76 dBm,1
5662,6,90,-78 dBm,1
5691,6,90,-73 dBm,1
5705,6,90,-74 dBm,1
5747,6,90,-72 dBm,1
5803,6,90,-75 dBm,1
5806,6,90,-76 dBm,1
5836,6,90,-73 dBm,1
5841,6,90,-71 dBm,1
5890,6,90,-77 dBm,1
5893,6,90,-73 dBm,1
5906,6,90,-72 dBm,1
5934,6,90,-72 dBm,1
5951,6,90,-76 dBm,1
5955,6,90,-72 dBm,1
6001,6,90,-72 dBm,1
6044,6,90,-73 dBm,1
6069,6,90,-77 dBm,1
6089,6,90,-71 dBm,1
6115,6,90,-74 dBm,1
6300,6,90,-76 dBm,1
6389,6,90,-78 dBm,1
6450,6,90,-76 dBm,1
6451,6,90,-79 dBm,1
6455,6,90,-73 dBm,1
6549,6,90,-76 dBm,1
6583,6,90,-75 dBm,1
6602,6,90,-74 dBm,1
6632,6,90,-75 dBm,1
6693,6,90,-73 dBm,1
6697,6,90,-75 dBm,1
6718,6,90,-74 dBm,1
6727,6,90,-74 dBm,1
