No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
3640,2,15,-64 dBm,1
3704,2,15,-69 dBm,1
4282,2,15,-75 dBm,1
5167,2,15,-58 dBm,1
14425,2,15,-70 dBm,1
14693,2,15,-77 dBm,1
14733,2,15,-80 dBm,1
14744,2,15,-82 dBm,1
14747,2,15,-82 dBm,1
14809,2,15,-70 dBm,1
17297,2,15,-67 dBm,1
18055,2,15,-72 dBm,1
19655,2,15,-59 dBm,1
20695,2,15,-71 dBm,1
20764,2,15,-59 dBm,1
21525,2,15,-78 dBm,1
21801,2,15,-68 dBm,1
23032,2,15,-59 dBm,1
23798,2,15,-59 dBm,1
30147,2,15,-73 dBm,1
31044,2,15,-72 dBm,1
33601,2,15,-56 dBm,1
35387,2,15,-71 dBm,1
35551,2,15,-71 dBm,1
35626,2,15,-75 dBm,1
36091,2,15,-56 dBm,1
37031,2,15,-57 dBm,1
40701,2,15,-55 dBm,1
41384,2,15,-69 dBm,1
41467,2,15,-55 dBm,1
41623,2,15,-68 dBm,1
41926,2,15,-58 dBm,1
41974,2,15,-58 dBm,1
43790,2,15,-59 dBm,1
44727,2,15,-77 dBm,1
44783,2,15,-83 dBm,1
44901,2,15,-85 dBm,1
44935,2,15,-83 dBm,1
44949,2,15,-84 dBm,1
45004,2,15,-77 dBm,1
45233,2,15,-78 dBm,1
45403,2,15,-75 dBm,1
45409,2,15,-76 dBm,1
45444,2,15,-81 dBm,1
45575,2,15,-78 dBm,1
45589,2,15,-79 dBm,1
45655,2,15,-84 dBm,1
45669,2,15,-84 dBm,1
45708,2,15,-74 dBm,1
45720,2,15,-80 dBm,1
45733,2,15,-78 dBm,1
45777,2,15,-78 dBm,1
45874,2,15,-83 dBm,1
45898,2,15,-83 dBm,1
45919,2,15,-72 dBm,1
46120,2,15,-81 dBm,1
46159,2,15,-80 dBm,1
46173,2,15,-79 dBm,1
46214,2,15,-78 dBm,1
46261,2,15,-76 dBm,1
46281,2,15,-74 dBm,1
49882,2,15,-57 dBm,1
51249,2,15,-56 dBm,1
55267,2,15,-57 dBm,1
55613,2,15,-56 dBm,1
62544,2,15,-57 dBm,1
65690,2,15,-59 dBm,1
71023,2,15,-73 dBm,1
71041,2,15,-76 dBm,1
71133,2,15,-78 dBm,1
71578,2,15,-80 dBm,1
71646,2,15,-78 dBm,1
71705,2,15,-76 dBm,1
71919,2,15,-78 dBm,1
72097,2,15,-76 dBm,1
72127,2,15,-76 dBm,1
72171,2,15,-76 dBm,1
72194,2,15,-73 dBm,1
72251,2,15,-73 dBm,1
72397,2,15,-77 dBm,1
72404,2,15,-76 dBm,1
72439,2,15,-78 dBm,1
72463,2,15,-80 dBm,1
72550,2,15,-74 dBm,1
72654,2,15,-74 dBm,1
72802,2,15,-78 dBm,1
72912,2,15,-74 dBm,1
72954,2,15,-78 dBm,1
72957,2,15,-78 dBm,1
72968,2,15,-77 dBm,1
72986,2,15,-78 dBm,1
73020,2,15,-79 dBm,1
73422,2,15,-74 dBm,1
73588,2,15,-77 dBm,1
73623,2,15,-76 dBm,1
73674,2,15,-77 dBm,1
73731,2,15,-74 dBm,1
73738,2,15,-79 dBm,1
74675,2,15,-74 dBm,1
74706,2,15,-78 dBm,1
83542,2,15,-68 dBm,1
83829,2,15,-79 dBm,1
83850,2,15,-75 dBm,1
84052,2,15,-65 dBm,1
87657,2,15,-68 dBm,1
87869,2,15,-68 dBm,1
88053,2,15,-69 dBm,1
92307,2,15,-71 dBm,1
92386,2,15,-70 dBm,1
94552,2,15,-70 dBm,1
97000,2,15,-75 dBm,1
98101,2,15,-69 dBm,1
104712,2,15,-78 dBm,1
104724,2,15,-74 dBm,1
104794,2,15,-75 dBm,1
104827,2,15,-76 dBm,1
104835,2,15,-74 dBm,1
105050,2,15,-78 dBm,1
105066,2,15,-77 dBm,1
105072,2,15,-78 dBm,1
105096,2,15,-78 dBm,1
105107,2,15,-83 dBm,1
105200,2,15,-77 dBm,1
105209,2,15,-76 dBm,1
107479,2,15,-63 dBm,1
112232,2,15,-83 dBm,1
112262,2,15,-73 dBm,1
115115,2,15,-62 dBm,1
116251,2,15,-71 dBm,1
116721,2,15,-69 dBm,1
117578,2,15,-70 dBm,1
119792,2,15,-70 dBm,1
121358,2,15,-57 dBm,1
126766,2,15,-55 dBm,1
127366,2,15,-65 dBm,1
127382,2,15,-65 dBm,1
128594,2,15,-70 dBm,1
130131,2,15,-68 dBm,1
130473,2,15,-57 dBm,1
132723,2,15,-57 dBm,1
133956,2,15,-57 dBm,1
138648,2,15,-65 dBm,1
139285,2,15,-69 dBm,1
139818,2,15,-65 dBm,1
141752,2,15,-56 dBm,1
141828,2,15,-71 dBm,1
142942,2,15,-70 dBm,1
143129,2,15,-57 dBm,1
144122,2,15,-92 dBm,1
145418,2,15,-70 dBm,1
145775,2,15,-71 dBm,1
147412,2,15,-71 dBm,1
147615,2,15,-56 dBm,1
150360,2,15,-54 dBm,1
150779,2,15,-93 dBm,1
152151,2,15,-57 dBm,1
152477,2,15,-66 dBm,1
155567,2,15,-71 dBm,1
156013,2,15,-68 dBm,1
159254,2,15,-68 dBm,1
