No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
25791,5,25,-77 dBm,1
25828,5,25,-69 dBm,1
25872,5,25,-82 dBm,1
25907,5,25,-81 dBm,1
25931,5,25,-82 dBm,1
26117,5,25,-77 dBm,1
26198,5,25,-81 dBm,1
26355,5,25,-68 dBm,1
26514,5,25,-79 dBm,1
26608,5,25,-74 dBm,1
26857,5,25,-83 dBm,1
26861,5,25,-69 dBm,1
26934,5,25,-82 dBm,1
27045,5,25,-64 dBm,1
27231,5,25,-77 dBm,1
27257,5,25,-77 dBm,1
27406,5,25,-87 dBm,1
27409,5,25,-81 dBm,1
27422,5,25,-87 dBm,1
27572,5,25,-80 dBm,1
27713,5,25,-84 dBm,1
27714,5,25,-81 dBm,1
27732,5,25,-79 dBm,1
27741,5,25,-80 dBm,1
27786,5,25,-80 dBm,1
27820,5,25,-79 dBm,1
27830,5,25,-83 dBm,1
27847,5,25,-75 dBm,1
27858,5,25,-83 dBm,1
27859,5,25,-79 dBm,1
27898,5,25,-80 dBm,1
27972,5,25,-80 dBm,1
27985,5,25,-78 dBm,1
28232,5,25,-81 dBm,1
28235,5,25,-78 dBm,1
28260,5,25,-82 dBm,1
28335,5,25,-84 dBm,1
28336,5,25,-81 dBm,1
28413,5,25,-75 dBm,1
28462,5,25,-77 dBm,1
28484,5,25,-75 dBm,1
28506,5,25,-81 dBm,1
28527,5,25,-76 dBm,1
28539,5,25,-77 dBm,1
28600,5,25,-77 dBm,1
28602,5,25,-78 dBm,1
28613,5,25,-81 dBm,1
28651,5,25,-76 dBm,1
28707,5,25,-77 dBm,1
28797,5,25,-78 dBm,1
28832,5,25,-82 dBm,1
28833,5,25,-83 dBm,1
28916,5,25,-83 dBm,1
28919,5,25,-82 dBm,1
28944,5,25,-79 dBm,1
28970,5,25,-80 dBm,1
29105,5,25,-77 dBm,1
29177,5,25,-79 dBm,1
29181,5,25,-70 dBm,1
29281,5,25,-82 dBm,1
29345,5,25,-82 dBm,1
29371,5,25,-82 dBm,1
29391,5,25,-83 dBm,1
29401,5,25,-77 dBm,1
29446,5,25,-84 dBm,1
29473,5,25,-84 dBm,1
29575,5,25,-89 dBm,1
29631,5,25,-86 dBm,1
29654,5,25,-83 dBm,1
29700,5,25,-83 dBm,1
29716,5,25,-85 dBm,1
29953,5,25,-87 dBm,1
29972,5,25,-87 dBm,1
30028,5,25,-84 dBm,1
30147,5,25,-81 dBm,1
30180,5,25,-77 dBm,1
30254,5,25,-75 dBm,1
30271,5,25,-82 dBm,1
30274,5,25,-74 dBm,1
30320,5,25,-79 dBm,1
30347,5,25,-80 dBm,1
30348,5,25,-74 dBm,1
30408,5,25,-73 dBm,1
30655,5,25,-73 dBm,1
30775,5,25,-73 dBm,1
30874,5,25,-73 dBm,1
30887,5,25,-74 dBm,1
30965,5,25,-78 dBm,1
30994,5,25,-83 dBm,1
31029,5,25,-74 dBm,1
31042,5,25,-78 dBm,1
31093,5,25,-86 dBm,1
31163,5,25,-82 dBm,1
31174,5,25,-63 dBm,1
31188,5,25,-81 dBm,1
31228,5,25,-82 dBm,1
31229,5,25,-82 dBm,1
31253,5,25,-77 dBm,1
31269,5,25,-77 dBm,1
31290,5,25,-77 dBm,1
31307,5,25,-83 dBm,1
31320,5,25,-80 dBm,1
31321,5,25,-83 dBm,1
31323,5,25,-77 dBm,1
31333,5,25,-77 dBm,1
31355,5,25,-77 dBm,1
31390,5,25,-77 dBm,1
31404,5,25,-78 dBm,1
31413,5,25,-77 dBm,1
31425,5,25,-78 dBm,1
31426,5,25,-83 dBm,1
31438,5,25,-81 dBm,1
31440,5,25,-78 dBm,1
31452,5,25,-77 dBm,1
31478,5,25,-83 dBm,1
31490,5,25,-83 dBm,1
31554,5,25,-81 dBm,1
31557,5,25,-82 dBm,1
31584,5,25,-80 dBm,1
31609,5,25,-83 dBm,1
31610,5,25,-80 dBm,1
31633,5,25,-78 dBm,1
31674,5,25,-80 dBm,1
31698,5,25,-80 dBm,1
31718,5,25,-80 dBm,1
31758,5,25,-83 dBm,1
31774,5,25,-79 dBm,1
31775,5,25,-79 dBm,1
31781,5,25,-83 dBm,1
31783,5,25,-76 dBm,1
31808,5,25,-81 dBm,1
31820,5,25,-78 dBm,1
31827,5,25,-78 dBm,1
31843,5,25,-82 dBm,1
31850,5,25,-78 dBm,1
31862,5,25,-83 dBm,1
31878,5,25,-77 dBm,1
31908,5,25,-81 dBm,1
31911,5,25,-82 dBm,1
31921,5,25,-79 dBm,1
31939,5,25,-79 dBm,1
31969,5,25,-81 dBm,1
31980,5,25,-79 dBm,1
31984,5,25,-72 dBm,1
31994,5,25,-79 dBm,1
32052,5,25,-78 dBm,1
32057,5,25,-77 dBm,1
32070,5,25,-76 dBm,1
32072,5,25,-78 dBm,1
32081,5,25,-81 dBm,1
32104,5,25,-77 dBm,1
32135,5,25,-85 dBm,1
32142,5,25,-81 dBm,1
32168,5,25,-84 dBm,1
32213,5,25,-78 dBm,1
32223,5,25,-77 dBm,1
32291,5,25,-81 dBm,1
32307,5,25,-77 dBm,1
32368,5,25,-81 dBm,1
32419,5,25,-76 dBm,1
32430,5,25,-75 dBm,1
32479,5,25,-75 dBm,1
32483,5,25,-76 dBm,1
32500,5,25,-78 dBm,1
32507,5,25,-74 dBm,1
32582,5,25,-72 dBm,1
32603,5,25,-74 dBm,1
32610,5,25,-73 dBm,1
32775,5,25,-76 dBm,1
32821,5,25,-76 dBm,1
32848,5,25,-75 dBm,1
32939,5,25,-76 dBm,1
32964,5,25,-75 dBm,1
33032,5,25,-76 dBm,1
33096,5,25,-80 dBm,1
33102,5,25,-75 dBm,1
33149,5,25,-78 dBm,1
33183,5,25,-79 dBm,1
33206,5,25,-74 dBm,1
33251,5,25,-72 dBm,1
33313,5,25,-82 dBm,1
33392,5,25,-85 dBm,1
33484,5,25,-82 dBm,1
33515,5,25,-82 dBm,1
33537,5,25,-66 dBm,1
33696,5,25,-73 dBm,1
33701,5,25,-79 dBm,1
33729,5,25,-71 dBm,1
33793,5,25,-84 dBm,1
33916,5,25,-78 dBm,1
34125,5,25,-82 dBm,1
34230,5,25,-82 dBm,1
34231,5,25,-79 dBm,1
34262,5,25,-77 dBm,1
34278,5,25,-82 dBm,1
34280,5,25,-82 dBm,1
34281,5,25,-69 dBm,1
34440,5,25,-67 dBm,1
34456,5,25,-80 dBm,1
34490,5,25,-80 dBm,1
34518,5,25,-78 dBm,1
34564,5,25,-82 dBm,1
34577,5,25,-80 dBm,1
34588,5,25,-74 dBm,1
34627,5,25,-82 dBm,1
34670,5,25,-80 dBm,1
34709,5,25,-81 dBm,1
34734,5,25,-77 dBm,1
34783,5,25,-82 dBm,1
34866,5,25,-81 dBm,1
34915,5,25,-78 dBm,1
34999,5,25,-68 dBm,1
35027,5,25,-80 dBm,1
35344,5,25,-59 dBm,1
35364,5,25,-81 dBm,1
35412,5,25,-67 dBm,1
35466,5,25,-75 dBm,1
35481,5,25,-80 dBm,1
35482,5,25,-80 dBm,1
35545,5,25,-77 dBm,1
35634,5,25,-80 dBm,1
35680,5,25,-80 dBm,1
35710,5,25,-78 dBm,1
35805,5,25,-81 dBm,1
35847,5,25,-79 dBm,1
35875,5,25,-81 dBm,1
36019,5,25,-83 dBm,1
36030,5,25,-78 dBm,1
36046,5,25,-78 dBm,1
36108,5,25,-77 dBm,1
36178,5,25,-75 dBm,1
36376,5,25,-79 dBm,1
36510,5,25,-82 dBm,1
36513,5,25,-78 dBm,1
36522,5,25,-83 dBm,1
36557,5,25,-72 dBm,1
36611,5,25,-78 dBm,1
36687,5,25,-79 dBm,1
36688,5,25,-79 dBm,1
36690,5,25,-79 dBm,1
36861,5,25,-83 dBm,1
36862,5,25,-78 dBm,1
36864,5,25,-77 dBm,1
36933,5,25,-82 dBm,1
36969,5,25,-81 dBm,1
36992,5,25,-80 dBm,1
37024,5,25,-79 dBm,1
37044,5,25,-73 dBm,1
37173,5,25,-79 dBm,1
37218,5,25,-80 dBm,1
37237,5,25,-62 dBm,1
37271,5,25,-81 dBm,1
37310,5,25,-79 dBm,1
37349,5,25,-55 dBm,1
37499,5,25,-80 dBm,1
37525,5,25,-80 dBm,1
37587,5,25,-82 dBm,1
37606,5,25,-54 dBm,1
37759,5,25,-82 dBm,1
37786,5,25,-78 dBm,1
37807,5,25,-81 dBm,1
37820,5,25,-79 dBm,1
37838,5,25,-79 dBm,1
37888,5,25,-68 dBm,1
37889,5,25,-69 dBm,1
37890,5,25,-72 dBm,1
37921,5,25,-78 dBm,1
38028,5,25,-81 dBm,1
38038,5,25,-74 dBm,1
38055,5,25,-81 dBm,1
38084,5,25,-79 dBm,1
38133,5,25,-80 dBm,1
38134,5,25,-79 dBm,1
38228,5,25,-78 dBm,1
38231,5,25,-68 dBm,1
38232,5,25,-69 dBm,1
38233,5,25,-71 dBm,1
38333,5,25,-72 dBm,1
38362,5,25,-79 dBm,1
38371,5,25,-79 dBm,1
38410,5,25,-80 dBm,1
38419,5,25,-68 dBm,1
38420,5,25,-69 dBm,1
38421,5,25,-71 dBm,1
38422,5,25,-81 dBm,1
38444,5,25,-74 dBm,1
38629,5,25,-80 dBm,1
38631,5,25,-81 dBm,1
38780,5,25,-81 dBm,1
38887,5,25,-79 dBm,1
38898,5,25,-79 dBm,1
38957,5,25,-78 dBm,1
39080,5,25,-80 dBm,1
39095,5,25,-82 dBm,1
39192,5,25,-80 dBm,1
39195,5,25,-72 dBm,1
39215,5,25,-72 dBm,1
39262,5,25,-83 dBm,1
39312,5,25,-87 dBm,1
39339,5,25,-85 dBm,1
39444,5,25,-80 dBm,1
39500,5,25,-79 dBm,1
39536,5,25,-80 dBm,1
39590,5,25,-63 dBm,1
39628,5,25,-79 dBm,1
39655,5,25,-81 dBm,1
39704,5,25,-81 dBm,1
39758,5,25,-79 dBm,1
39760,5,25,-74 dBm,1
39772,5,25,-78 dBm,1
39860,5,25,-81 dBm,1
39950,5,25,-80 dBm,1
39952,5,25,-78 dBm,1
40009,5,25,-80 dBm,1
40032,5,25,-80 dBm,1
40060,5,25,-71 dBm,1
40076,5,25,-79 dBm,1
40078,5,25,-79 dBm,1
40284,5,25,-83 dBm,1
40390,5,25,-80 dBm,1
40418,5,25,-80 dBm,1
40499,5,25,-80 dBm,1
40501,5,25,-81 dBm,1
40562,5,25,-77 dBm,1
40593,5,25,-71 dBm,1
40602,5,25,-81 dBm,1
40605,5,25,-78 dBm,1
40621,5,25,-78 dBm,1
40630,5,25,-78 dBm,1
40701,5,25,-78 dBm,1
40704,5,25,-74 dBm,1
40713,5,25,-78 dBm,1
40794,5,25,-75 dBm,1
40850,5,25,-83 dBm,1
40911,5,25,-80 dBm,1
40921,5,25,-62 dBm,1
40945,5,25,-82 dBm,1
40972,5,25,-79 dBm,1
41023,5,25,-81 dBm,1
41036,5,25,-78 dBm,1
41061,5,25,-83 dBm,1
41258,5,25,-62 dBm,1
41259,5,25,-65 dBm,1
41349,5,25,-71 dBm,1
41377,5,25,-72 dBm,1
41435,5,25,-55 dBm,1
41436,5,25,-78 dBm,1
41506,5,25,-52 dBm,1
41567,5,25,-80 dBm,1
41595,5,25,-72 dBm,1
41611,5,25,-84 dBm,1
41619,5,25,-84 dBm,1
41635,5,25,-81 dBm,1
41636,5,25,-81 dBm,1
41677,5,25,-80 dBm,1
41688,5,25,-54 dBm,1
41758,5,25,-69 dBm,1
41779,5,25,-83 dBm,1
41788,5,25,-79 dBm,1
41809,5,25,-81 dBm,1
41859,5,25,-80 dBm,1
41862,5,25,-78 dBm,1
42012,5,25,-61 dBm,1
42013,5,25,-61 dBm,1
