No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
47,5,37.5,-87 dBm,1
51,5,37.5,-72 dBm,1
92,5,37.5,-84 dBm,1
191,5,37.5,-84 dBm,1
254,5,37.5,-83 dBm,1
353,5,37.5,-87 dBm,1
544,5,37.5,-85 dBm,1
720,5,37.5,-86 dBm,1
752,5,37.5,-85 dBm,1
782,5,37.5,-85 dBm,1
913,5,37.5,-84 dBm,1
932,5,37.5,-88 dBm,1
1008,5,37.5,-84 dBm,1
1122,5,37.5,-84 dBm,1
1276,5,37.5,-84 dBm,1
1293,5,37.5,-84 dBm,1
1346,5,37.5,-86 dBm,1
1371,5,37.5,-85 dBm,1
1382,5,37.5,-75 dBm,1
1397,5,37.5,-76 dBm,1
2319,5,37.5,-88 dBm,1
2418,5,37.5,-88 dBm,1
2715,5,37.5,-84 dBm,1
2995,5,37.5,-77 dBm,1
3054,5,37.5,-81 dBm,1
3117,5,37.5,-86 dBm,1
3219,5,37.5,-89 dBm,1
3297,5,37.5,-85 dBm,1
3321,5,37.5,-85 dBm,1
3444,5,37.5,-85 dBm,1
3489,5,37.5,-85 dBm,1
3534,5,37.5,-84 dBm,1
3609,5,37.5,-84 dBm,1
3714,5,37.5,-84 dBm,1
3831,5,37.5,-85 dBm,1
4141,5,37.5,-84 dBm,1
4152,5,37.5,-83 dBm,1
4257,5,37.5,-80 dBm,1
4259,5,37.5,-71 dBm,1
4278,5,37.5,-72 dBm,1
4279,5,37.5,-74 dBm,1
4302,5,37.5,-75 dBm,1
4314,5,37.5,-75 dBm,1
4322,5,37.5,-77 dBm,1
4343,5,37.5,-79 dBm,1
4356,5,37.5,-78 dBm,1
4374,5,37.5,-81 dBm,1
4381,5,37.5,-72 dBm,1
4399,5,37.5,-78 dBm,1
4456,5,37.5,-78 dBm,1
4464,5,37.5,-78 dBm,1
4472,5,37.5,-77 dBm,1
4495,5,37.5,-78 dBm,1
4497,5,37.5,-77 dBm,1
4516,5,37.5,-77 dBm,1
4530,5,37.5,-80 dBm,1
4594,5,37.5,-80 dBm,1
4619,5,37.5,-80 dBm,1
4630,5,37.5,-78 dBm,1
4679,5,37.5,-76 dBm,1
4713,5,37.5,-78 dBm,1
4714,5,37.5,-77 dBm,1
4726,5,37.5,-77 dBm,1
4746,5,37.5,-76 dBm,1
4753,5,37.5,-76 dBm,1
4762,5,37.5,-79 dBm,1
4774,5,37.5,-77 dBm,1
4843,5,37.5,-84 dBm,1
