No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
5540,5,12.5,-69 dBm,1
5590,5,12.5,-71 dBm,1
6151,5,12.5,-64 dBm,1
6503,5,12.5,-67 dBm,1
6590,5,12.5,-78 dBm,1
6618,5,12.5,-76 dBm,1
6881,5,12.5,-61 dBm,1
6912,5,12.5,-63 dBm,1
6937,5,12.5,-82 dBm,1
7073,5,12.5,-54 dBm,1
7315,5,12.5,-56 dBm,1
7558,5,12.5,-56 dBm,1
7715,5,12.5,-68 dBm,1
7798,5,12.5,-71 dBm,1
7895,5,12.5,-64 dBm,1
7951,5,12.5,-65 dBm,1
8013,5,12.5,-81 dBm,1
8191,5,12.5,-69 dBm,1
8303,5,12.5,-70 dBm,1
8566,5,12.5,-66 dBm,1
8701,5,12.5,-65 dBm,1
9122,5,12.5,-75 dBm,1
9586,5,12.5,-64 dBm,1
9873,5,12.5,-51 dBm,1
9927,5,12.5,-66 dBm,1
10016,5,12.5,-68 dBm,1
10177,5,12.5,-50 dBm,1
10332,5,12.5,-54 dBm,1
11513,5,12.5,-69 dBm,1
11545,5,12.5,-70 dBm,1
11636,5,12.5,-51 dBm,1
12003,5,12.5,-66 dBm,1
12520,5,12.5,-53 dBm,1
12707,5,12.5,-52 dBm,1
12909,5,12.5,-49 dBm,1
13667,5,12.5,-53 dBm,1
13691,5,12.5,-71 dBm,1
13798,5,12.5,-69 dBm,1
13845,5,12.5,-70 dBm,1
14720,5,12.5,-70 dBm,1
15166,5,12.5,-70 dBm,1
15214,5,12.5,-70 dBm,1
15269,5,12.5,-69 dBm,1
15305,5,12.5,-70 dBm,1
15457,5,12.5,-55 dBm,1
15930,5,12.5,-53 dBm,1
16196,5,12.5,-69 dBm,1
16907,5,12.5,-67 dBm,1
16911,5,12.5,-51 dBm,1
16927,5,12.5,-69 dBm,1
17089,5,12.5,-70 dBm,1
17530,5,12.5,-69 dBm,1
17677,5,12.5,-73 dBm,1
17976,5,12.5,-75 dBm,1
18243,5,12.5,-69 dBm,1
18379,5,12.5,-52 dBm,1
18563,5,12.5,-55 dBm,1
18647,5,12.5,-53 dBm,1
19298,5,12.5,-70 dBm,1
19397,5,12.5,-55 dBm,1
19861,5,12.5,-55 dBm,1
20143,5,12.5,-72 dBm,1
20179,5,12.5,-69 dBm,1
20223,5,12.5,-68 dBm,1
20508,5,12.5,-70 dBm,1
20544,5,12.5,-68 dBm,1
20651,5,12.5,-68 dBm,1
20869,5,12.5,-54 dBm,1
20877,5,12.5,-69 dBm,1
21091,5,12.5,-68 dBm,1
21095,5,12.5,-52 dBm,1
21430,5,12.5,-67 dBm,1
21934,5,12.5,-72 dBm,1
22170,5,12.5,-67 dBm,1
22317,5,12.5,-56 dBm,1
22618,5,12.5,-71 dBm,1
23045,5,12.5,-69 dBm,1
23204,5,12.5,-66 dBm,1
23820,5,12.5,-68 dBm,1
23865,5,12.5,-53 dBm,1
24401,5,12.5,-67 dBm,1
24629,5,12.5,-67 dBm,1
25075,5,12.5,-53 dBm,1
25083,5,12.5,-53 dBm,1
25189,5,12.5,-74 dBm,1
25243,5,12.5,-76 dBm,1
25396,5,12.5,-53 dBm,1
25896,5,12.5,-67 dBm,1
25967,5,12.5,-54 dBm,1
25987,5,12.5,-54 dBm,1
26156,5,12.5,-52 dBm,1
26227,5,12.5,-51 dBm,1
26247,5,12.5,-73 dBm,1
26509,5,12.5,-68 dBm,1
26663,5,12.5,-67 dBm,1
26674,5,12.5,-71 dBm,1
26701,5,12.5,-71 dBm,1
27089,5,12.5,-53 dBm,1
27255,5,12.5,-53 dBm,1
27271,5,12.5,-69 dBm,1
27540,5,12.5,-52 dBm,1
27548,5,12.5,-67 dBm,1
28032,5,12.5,-75 dBm,1
28417,5,12.5,-78 dBm,1
28986,5,12.5,-52 dBm,1
29098,5,12.5,-75 dBm,1
29594,5,12.5,-71 dBm,1
29936,5,12.5,-69 dBm,1
30423,5,12.5,-70 dBm,1
30466,5,12.5,-72 dBm,1
30591,5,12.5,-55 dBm,1
30878,5,12.5,-72 dBm,1
30901,5,12.5,-66 dBm,1
31175,5,12.5,-67 dBm,1
31241,5,12.5,-54 dBm,1
31248,5,12.5,-75 dBm,1
31348,5,12.5,-67 dBm,1
31475,5,12.5,-69 dBm,1
31479,5,12.5,-54 dBm,1
31839,5,12.5,-73 dBm,1
31959,5,12.5,-72 dBm,1
31977,5,12.5,-54 dBm,1
32376,5,12.5,-53 dBm,1
32431,5,12.5,-56 dBm,1
32794,5,12.5,-56 dBm,1
32818,5,12.5,-54 dBm,1
33048,5,12.5,-77 dBm,1
33170,5,12.5,-68 dBm,1
33429,5,12.5,-56 dBm,1
33639,5,12.5,-54 dBm,1
33821,5,12.5,-53 dBm,1
33918,5,12.5,-53 dBm,1
34245,5,12.5,-75 dBm,1
34654,5,12.5,-54 dBm,1
35152,5,12.5,-73 dBm,1
35479,5,12.5,-71 dBm,1
35515,5,12.5,-54 dBm,1
35535,5,12.5,-57 dBm,1
35583,5,12.5,-55 dBm,1
35788,5,12.5,-53 dBm,1
35797,5,12.5,-51 dBm,1
36271,5,12.5,-51 dBm,1
36338,5,12.5,-51 dBm,1
36426,5,12.5,-70 dBm,1
36991,5,12.5,-66 dBm,1
37138,5,12.5,-73 dBm,1
37299,5,12.5,-73 dBm,1
37318,5,12.5,-76 dBm,1
37359,5,12.5,-76 dBm,1
37455,5,12.5,-75 dBm,1
37668,5,12.5,-53 dBm,1
37799,5,12.5,-56 dBm,1
38710,5,12.5,-74 dBm,1
39069,5,12.5,-76 dBm,1
39134,5,12.5,-74 dBm,1
39492,5,12.5,-75 dBm,1
39796,5,12.5,-71 dBm,1
39895,5,12.5,-73 dBm,1
40013,5,12.5,-76 dBm,1
40061,5,12.5,-75 dBm,1
40715,5,12.5,-76 dBm,1
40816,5,12.5,-76 dBm,1
41278,5,12.5,-73 dBm,1
41335,5,12.5,-76 dBm,1
41584,5,12.5,-74 dBm,1
41694,5,12.5,-73 dBm,1
41718,5,12.5,-74 dBm,1
41796,5,12.5,-72 dBm,1
41825,5,12.5,-74 dBm,1
42043,5,12.5,-73 dBm,1
42394,5,12.5,-75 dBm,1
42439,5,12.5,-72 dBm,1
42538,5,12.5,-74 dBm,1
42891,5,12.5,-52 dBm,1
42998,5,12.5,-53 dBm,1
43533,5,12.5,-56 dBm,1
43898,5,12.5,-73 dBm,1
44233,5,12.5,-68 dBm,1
45454,5,12.5,-52 dBm,1
45486,5,12.5,-67 dBm,1
45645,5,12.5,-56 dBm,1
45707,5,12.5,-52 dBm,1
45719,5,12.5,-56 dBm,1
46193,5,12.5,-56 dBm,1
46644,5,12.5,-69 dBm,1
46703,5,12.5,-54 dBm,1
47006,5,12.5,-51 dBm,1
47076,5,12.5,-52 dBm,1
47191,5,12.5,-51 dBm,1
47270,5,12.5,-51 dBm,1
47569,5,12.5,-52 dBm,1
47852,5,12.5,-72 dBm,1
47856,5,12.5,-56 dBm,1
47977,5,12.5,-75 dBm,1
48296,5,12.5,-74 dBm,1
48426,5,12.5,-54 dBm,1
48462,5,12.5,-51 dBm,1
48918,5,12.5,-54 dBm,1
48945,5,12.5,-74 dBm,1
48960,5,12.5,-75 dBm,1
48983,5,12.5,-52 dBm,1
49018,5,12.5,-52 dBm,1
49321,5,12.5,-76 dBm,1
49942,5,12.5,-57 dBm,1
50000,5,12.5,-72 dBm,1
50109,5,12.5,-78 dBm,1
50149,5,12.5,-77 dBm,1
50173,5,12.5,-78 dBm,1
50309,5,12.5,-51 dBm,1
50430,5,12.5,-78 dBm,1
50478,5,12.5,-78 dBm,1
50511,5,12.5,-79 dBm,1
50749,5,12.5,-51 dBm,1
50769,5,12.5,-55 dBm,1
50858,5,12.5,-79 dBm,1
50943,5,12.5,-75 dBm,1
51021,5,12.5,-79 dBm,1
51025,5,12.5,-51 dBm,1
51328,5,12.5,-80 dBm,1
51362,5,12.5,-79 dBm,1
51390,5,12.5,-53 dBm,1
51395,5,12.5,-72 dBm,1
51520,5,12.5,-79 dBm,1
51611,5,12.5,-50 dBm,1
51615,5,12.5,-79 dBm,1
51626,5,12.5,-51 dBm,1
51693,5,12.5,-79 dBm,1
51786,5,12.5,-52 dBm,1
51851,5,12.5,-51 dBm,1
51934,5,12.5,-51 dBm,1
52061,5,12.5,-79 dBm,1
52065,5,12.5,-52 dBm,1
52119,5,12.5,-51 dBm,1
52438,5,12.5,-52 dBm,1
52587,5,12.5,-73 dBm,1
52669,5,12.5,-72 dBm,1
52802,5,12.5,-76 dBm,1
52813,5,12.5,-75 dBm,1
52918,5,12.5,-73 dBm,1
52973,5,12.5,-73 dBm,1
53116,5,12.5,-75 dBm,1
53152,5,12.5,-54 dBm,1
53257,5,12.5,-51 dBm,1
53348,5,12.5,-73 dBm,1
53685,5,12.5,-67 dBm,1
54304,5,12.5,-73 dBm,1
54397,5,12.5,-74 dBm,1
54412,5,12.5,-72 dBm,1
55278,5,12.5,-73 dBm,1
55292,5,12.5,-76 dBm,1
55340,5,12.5,-75 dBm,1
55502,5,12.5,-51 dBm,1
55510,5,12.5,-73 dBm,1
55778,5,12.5,-54 dBm,1
55923,5,12.5,-76 dBm,1
55988,5,12.5,-73 dBm,1
56180,5,12.5,-75 dBm,1
56331,5,12.5,-76 dBm,1
56512,5,12.5,-73 dBm,1
56815,5,12.5,-76 dBm,1
56838,5,12.5,-57 dBm,1
56900,5,12.5,-52 dBm,1
57028,5,12.5,-53 dBm,1
57462,5,12.5,-70 dBm,1
57486,5,12.5,-51 dBm,1
57709,5,12.5,-76 dBm,1
57741,5,12.5,-51 dBm,1
57811,5,12.5,-52 dBm,1
57963,5,12.5,-56 dBm,1
57983,5,12.5,-51 dBm,1
57999,5,12.5,-54 dBm,1
58103,5,12.5,-75 dBm,1
58330,5,12.5,-56 dBm,1
58376,5,12.5,-54 dBm,1
58487,5,12.5,-52 dBm,1
58565,5,12.5,-76 dBm,1
58822,5,12.5,-54 dBm,1
59285,5,12.5,-51 dBm,1
59394,5,12.5,-53 dBm,1
59482,5,12.5,-53 dBm,1
59858,5,12.5,-77 dBm,1
60307,5,12.5,-78 dBm,1
60311,5,12.5,-53 dBm,1
60312,5,12.5,-53 dBm,1
60313,5,12.5,-55 dBm,1
60472,5,12.5,-73 dBm,1
60841,5,12.5,-73 dBm,1
60870,5,12.5,-73 dBm,1
60989,5,12.5,-52 dBm,1
61023,5,12.5,-51 dBm,1
61140,5,12.5,-55 dBm,1
61169,5,12.5,-54 dBm,1
61228,5,12.5,-53 dBm,1
61229,5,12.5,-55 dBm,1
61264,5,12.5,-79 dBm,1
61299,5,12.5,-74 dBm,1
61429,5,12.5,-53 dBm,1
61430,5,12.5,-53 dBm,1
61431,5,12.5,-55 dBm,1
61576,5,12.5,-53 dBm,1
61577,5,12.5,-53 dBm,1
61578,5,12.5,-55 dBm,1
61605,5,12.5,-77 dBm,1
61698,5,12.5,-53 dBm,1
61706,5,12.5,-53 dBm,1
62023,5,12.5,-52 dBm,1
62024,5,12.5,-52 dBm,1
62025,5,12.5,-55 dBm,1
