No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
6,5,75,-74 dBm,1
156,5,75,-74 dBm,1
209,5,75,-80 dBm,1
304,5,75,-77 dBm,1
452,5,75,-77 dBm,1
473,5,75,-77 dBm,1
548,5,75,-82 dBm,1
603,5,75,-75 dBm,1
965,5,75,-79 dBm,1
1188,5,75,-74 dBm,1
1292,5,75,-81 dBm,1
1319,5,75,-78 dBm,1
1625,5,75,-77 dBm,1
1674,5,75,-75 dBm,1
1814,5,75,-81 dBm,1
2096,5,75,-79 dBm,1
2109,5,75,-74 dBm,1
2375,5,75,-82 dBm,1
2573,5,75,-78 dBm,1
2595,5,75,-76 dBm,1
2613,5,75,-74 dBm,1
2741,5,75,-81 dBm,1
2823,5,75,-74 dBm,1
3026,5,75,-80 dBm,1
3071,5,75,-82 dBm,1
3268,5,75,-80 dBm,1
3319,5,75,-81 dBm,1
3380,5,75,-80 dBm,1
3439,5,75,-75 dBm,1
3711,5,75,-74 dBm,1
3718,5,75,-75 dBm,1
3778,5,75,-76 dBm,1
3798,5,75,-74 dBm,1
3883,5,75,-74 dBm,1
4000,5,75,-77 dBm,1
4056,5,75,-74 dBm,1
4068,5,75,-76 dBm,1
4076,5,75,-80 dBm,1
4122,5,75,-76 dBm,1
4168,5,75,-74 dBm,1
4468,5,75,-78 dBm,1
4628,5,75,-80 dBm,1
4652,5,75,-72 dBm,1
4674,5,75,-74 dBm,1
4694,5,75,-74 dBm,1
4696,5,75,-82 dBm,1
4703,5,75,-72 dBm,1
4712,5,75,-72 dBm,1
4724,5,75,-73 dBm,1
4738,5,75,-79 dBm,1
4742,5,75,-69 dBm,1
4744,5,75,-79 dBm,1
4771,5,75,-74 dBm,1
4772,5,75,-79 dBm,1
4792,5,75,-80 dBm,1
4793,5,75,-75 dBm,1
4834,5,75,-78 dBm,1
4836,5,75,-78 dBm,1
4874,5,75,-74 dBm,1
4896,5,75,-78 dBm,1
4908,5,75,-78 dBm,1
4919,5,75,-80 dBm,1
4932,5,75,-73 dBm,1
4934,5,75,-80 dBm,1
4983,5,75,-79 dBm,1
4984,5,75,-80 dBm,1
4989,5,75,-73 dBm,1
5095,5,75,-74 dBm,1
5209,5,75,-68 dBm,1
5263,5,75,-78 dBm,1
5272,5,75,-79 dBm,1
5299,5,75,-79 dBm,1
5326,5,75,-80 dBm,1
5338,5,75,-74 dBm,1
5342,5,75,-78 dBm,1
5352,5,75,-78 dBm,1
5356,5,75,-73 dBm,1
5395,5,75,-79 dBm,1
5443,5,75,-82 dBm,1
5468,5,75,-82 dBm,1
5495,5,75,-72 dBm,1
5523,5,75,-71 dBm,1
5542,5,75,-81 dBm,1
5544,5,75,-81 dBm,1
5585,5,75,-75 dBm,1
5631,5,75,-75 dBm,1
5645,5,75,-76 dBm,1
5659,5,75,-76 dBm,1
5666,5,75,-75 dBm,1
5827,5,75,-74 dBm,1
5837,5,75,-81 dBm,1
5891,5,75,-68 dBm,1
5986,5,75,-73 dBm,1
6089,5,75,-66 dBm,1
6128,5,75,-73 dBm,1
6162,5,75,-73 dBm,1
6173,5,75,-73 dBm,1
6184,5,75,-80 dBm,1
6335,5,75,-68 dBm,1
6379,5,75,-75 dBm,1
6459,5,75,-75 dBm,1
6547,5,75,-76 dBm,1
6592,5,75,-80 dBm,1
6599,5,75,-78 dBm,1
6614,5,75,-79 dBm,1
6659,5,75,-80 dBm,1
6849,5,75,-79 dBm,1
6876,5,75,-65 dBm,1
6879,5,75,-79 dBm,1
6900,5,75,-73 dBm,1
6906,5,75,-77 dBm,1
6908,5,75,-79 dBm,1
6949,5,75,-73 dBm,1
6961,5,75,-79 dBm,1
7137,5,75,-79 dBm,1
7156,5,75,-60 dBm,1
