No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
17,4,53.03,-71 dBm,1
18,4,53.03,-75 dBm,1
728,4,53.03,-69 dBm,1
822,4,53.03,-73 dBm,1
883,4,53.03,-79 dBm,1
971,4,53.03,-74 dBm,1
1103,4,53.03,-71 dBm,1
1160,4,53.03,-74 dBm,1
1329,4,53.03,-74 dBm,1
1454,4,53.03,-72 dBm,1
1659,4,53.03,-75 dBm,1
1865,4,53.03,-71 dBm,1
1866,4,53.03,-75 dBm,1
1890,4,53.03,-75 dBm,1
1940,4,53.03,-71 dBm,1
1941,4,53.03,-75 dBm,1
2356,4,53.03,-80 dBm,1
2457,4,53.03,-73 dBm,1
2611,4,53.03,-80 dBm,1
3059,4,53.03,-71 dBm,1
3160,4,53.03,-81 dBm,1
3253,4,53.03,-80 dBm,1
3275,4,53.03,-84 dBm,1
3281,4,53.03,-82 dBm,1
3563,4,53.03,-81 dBm,1
3584,4,53.03,-80 dBm,1
3589,4,53.03,-81 dBm,1
3671,4,53.03,-78 dBm,1
3876,4,53.03,-68 dBm,1
3963,4,53.03,-75 dBm,1
4450,4,53.03,-80 dBm,1
4458,4,53.03,-76 dBm,1
4693,4,53.03,-79 dBm,1
4715,4,53.03,-75 dBm,1
4730,4,53.03,-75 dBm,1
4769,4,53.03,-74 dBm,1
4793,4,53.03,-73 dBm,1
4814,4,53.03,-74 dBm,1
4850,4,53.03,-71 dBm,1
4886,4,53.03,-73 dBm,1
5000,4,53.03,-74 dBm,1
5009,4,53.03,-73 dBm,1
5039,4,53.03,-74 dBm,1
5051,4,53.03,-71 dBm,1
5071,4,53.03,-79 dBm,1
5117,4,53.03,-70 dBm,1
5140,4,53.03,-61 dBm,1
5153,4,53.03,-80 dBm,1
5169,4,53.03,-63 dBm,1
5176,4,53.03,-85 dBm,1
5388,4,53.03,-71 dBm,1
5404,4,53.03,-77 dBm,1
5457,4,53.03,-76 dBm,1
5471,4,53.03,-81 dBm,1
5480,4,53.03,-75 dBm,1
5513,4,53.03,-81 dBm,1
5520,4,53.03,-72 dBm,1
5556,4,53.03,-74 dBm,1
5571,4,53.03,-72 dBm,1
5575,4,53.03,-73 dBm,1
5576,4,53.03,-77 dBm,1
5662,4,53.03,-72 dBm,1
5717,4,53.03,-79 dBm,1
5783,4,53.03,-71 dBm,1
5908,4,53.03,-79 dBm,1
5951,4,53.03,-71 dBm,1
6000,4,53.03,-78 dBm,1
6083,4,53.03,-74 dBm,1
6108,4,53.03,-76 dBm,1
6146,4,53.03,-77 dBm,1
6242,4,53.03,-78 dBm,1
6314,4,53.03,-77 dBm,1
6367,4,53.03,-78 dBm,1
6380,4,53.03,-72 dBm,1
6453,4,53.03,-80 dBm,1
6482,4,53.03,-78 dBm,1
6507,4,53.03,-80 dBm,1
6508,4,53.03,-79 dBm,1
6532,4,53.03,-79 dBm,1
6546,4,53.03,-81 dBm,1
6574,4,53.03,-71 dBm,1
6575,4,53.03,-73 dBm,1
6625,4,53.03,-81 dBm,1
6639,4,53.03,-75 dBm,1
6675,4,53.03,-72 dBm,1
6729,4,53.03,-78 dBm,1
6734,4,53.03,-72 dBm,1
6770,4,53.03,-76 dBm,1
6772,4,53.03,-76 dBm,1
6787,4,53.03,-78 dBm,1
6797,4,53.03,-73 dBm,1
6799,4,53.03,-76 dBm,1
6802,4,53.03,-79 dBm,1
6818,4,53.03,-66 dBm,1
6826,4,53.03,-76 dBm,1
6836,4,53.03,-77 dBm,1
6889,4,53.03,-75 dBm,1
6950,4,53.03,-76 dBm,1
7026,4,53.03,-76 dBm,1
7080,4,53.03,-75 dBm,1
7110,4,53.03,-74 dBm,1
7156,4,53.03,-75 dBm,1
7224,4,53.03,-74 dBm,1
7250,4,53.03,-74 dBm,1
7277,4,53.03,-73 dBm,1
7349,4,53.03,-76 dBm,1
7366,4,53.03,-72 dBm,1
7380,4,53.03,-75 dBm,1
7388,4,53.03,-77 dBm,1
7406,4,53.03,-74 dBm,1
7448,4,53.03,-73 dBm,1
7452,4,53.03,-73 dBm,1
7491,4,53.03,-69 dBm,1
7494,4,53.03,-75 dBm,1
7519,4,53.03,-76 dBm,1
7574,4,53.03,-76 dBm,1
7671,4,53.03,-72 dBm,1
7682,4,53.03,-74 dBm,1
7695,4,53.03,-75 dBm,1
7739,4,53.03,-75 dBm,1
7788,4,53.03,-72 dBm,1
7789,4,53.03,-70 dBm,1
7853,4,53.03,-75 dBm,1
7861,4,53.03,-75 dBm,1
7865,4,53.03,-74 dBm,1
7888,4,53.03,-74 dBm,1
7915,4,53.03,-75 dBm,1
8022,4,53.03,-71 dBm,1
8105,4,53.03,-75 dBm,1
8314,4,53.03,-73 dBm,1
8389,4,53.03,-72 dBm,1
8438,4,53.03,-71 dBm,1
8497,4,53.03,-73 dBm,1
8586,4,53.03,-76 dBm,1
8598,4,53.03,-72 dBm,1
8601,4,53.03,-72 dBm,1
8613,4,53.03,-73 dBm,1
8757,4,53.03,-75 dBm,1
8769,4,53.03,-73 dBm,1
8788,4,53.03,-75 dBm,1
8808,4,53.03,-73 dBm,1
8810,4,53.03,-71 dBm,1
8816,4,53.03,-75 dBm,1
8868,4,53.03,-75 dBm,1
8884,4,53.03,-74 dBm,1
8908,4,53.03,-73 dBm,1
8998,4,53.03,-73 dBm,1
9049,4,53.03,-72 dBm,1
9123,4,53.03,-72 dBm,1
9139,4,53.03,-73 dBm,1
9166,4,53.03,-73 dBm,1
9177,4,53.03,-72 dBm,1
9201,4,53.03,-75 dBm,1
9235,4,53.03,-73 dBm,1
9247,4,53.03,-75 dBm,1
9257,4,53.03,-74 dBm,1
9271,4,53.03,-73 dBm,1
9296,4,53.03,-73 dBm,1
9326,4,53.03,-74 dBm,1
9404,4,53.03,-75 dBm,1
9430,4,53.03,-74 dBm,1
9441,4,53.03,-73 dBm,1
9445,4,53.03,-73 dBm,1
9462,4,53.03,-72 dBm,1
9496,4,53.03,-72 dBm,1
9505,4,53.03,-75 dBm,1
9539,4,53.03,-72 dBm,1
9601,4,53.03,-72 dBm,1
9635,4,53.03,-75 dBm,1
9687,4,53.03,-72 dBm,1
9707,4,53.03,-73 dBm,1
9734,4,53.03,-75 dBm,1
9784,4,53.03,-72 dBm,1
9834,4,53.03,-73 dBm,1
9871,4,53.03,-73 dBm,1
9925,4,53.03,-74 dBm,1
9945,4,53.03,-73 dBm,1
9983,4,53.03,-74 dBm,1
10092,4,53.03,-73 dBm,1
10104,4,53.03,-73 dBm,1
10208,4,53.03,-72 dBm,1
10216,4,53.03,-72 dBm,1
10223,4,53.03,-75 dBm,1
10242,4,53.03,-72 dBm,1
10257,4,53.03,-75 dBm,1
10307,4,53.03,-75 dBm,1
10339,4,53.03,-74 dBm,1
10362,4,53.03,-71 dBm,1
10474,4,53.03,-75 dBm,1
10486,4,53.03,-73 dBm,1
10524,4,53.03,-73 dBm,1
10605,4,53.03,-75 dBm,1
10659,4,53.03,-75 dBm,1
10691,4,53.03,-74 dBm,1
10710,4,53.03,-71 dBm,1
10725,4,53.03,-76 dBm,1
10755,4,53.03,-73 dBm,1
10759,4,53.03,-73 dBm,1
10770,4,53.03,-71 dBm,1
10805,4,53.03,-75 dBm,1
10876,4,53.03,-73 dBm,1
10927,4,53.03,-71 dBm,1
10928,4,53.03,-69 dBm,1
10968,4,53.03,-75 dBm,1
10980,4,53.03,-73 dBm,1
11010,4,53.03,-75 dBm,1
11011,4,53.03,-81 dBm,1
11027,4,53.03,-73 dBm,1
11032,4,53.03,-85 dBm,1
11046,4,53.03,-76 dBm,1
11058,4,53.03,-76 dBm,1
11059,4,53.03,-90 dBm,1
11094,4,53.03,-78 dBm,1
11282,4,53.03,-80 dBm,1
11290,4,53.03,-80 dBm,1
11298,4,53.03,-75 dBm,1
11314,4,53.03,-88 dBm,1
11329,4,53.03,-83 dBm,1
11360,4,53.03,-71 dBm,1
11415,4,53.03,-72 dBm,1
11492,4,53.03,-73 dBm,1
11498,4,53.03,-72 dBm,1
11531,4,53.03,-74 dBm,1
11532,4,53.03,-75 dBm,1
11543,4,53.03,-74 dBm,1
11562,4,53.03,-75 dBm,1
11566,4,53.03,-74 dBm,1
11676,4,53.03,-72 dBm,1
11714,4,53.03,-77 dBm,1
11719,4,53.03,-69 dBm,1
11785,4,53.03,-76 dBm,1
11807,4,53.03,-73 dBm,1
11835,4,53.03,-76 dBm,1
11839,4,53.03,-73 dBm,1
11911,4,53.03,-76 dBm,1
11938,4,53.03,-70 dBm,1
11972,4,53.03,-76 dBm,1
11994,4,53.03,-77 dBm,1
12125,4,53.03,-73 dBm,1
12262,4,53.03,-71 dBm,1
12310,4,53.03,-73 dBm,1
12453,4,53.03,-75 dBm,1
12561,4,53.03,-76 dBm,1
12569,4,53.03,-78 dBm,1
12576,4,53.03,-81 dBm,1
12580,4,53.03,-81 dBm,1
12592,4,53.03,-78 dBm,1
12604,4,53.03,-76 dBm,1
12612,4,53.03,-84 dBm,1
12620,4,53.03,-81 dBm,1
12635,4,53.03,-77 dBm,1
12644,4,53.03,-81 dBm,1
12661,4,53.03,-76 dBm,1
12683,4,53.03,-80 dBm,1
12709,4,53.03,-80 dBm,1
12724,4,53.03,-81 dBm,1
12759,4,53.03,-76 dBm,1
12804,4,53.03,-78 dBm,1
12844,4,53.03,-79 dBm,1
12848,4,53.03,-72 dBm,1
12855,4,53.03,-79 dBm,1
12858,4,53.03,-76 dBm,1
12887,4,53.03,-77 dBm,1
12904,4,53.03,-75 dBm,1
12919,4,53.03,-79 dBm,1
12954,4,53.03,-78 dBm,1
12992,4,53.03,-80 dBm,1
13002,4,53.03,-75 dBm,1
13018,4,53.03,-75 dBm,1
13148,4,53.03,-78 dBm,1
13170,4,53.03,-76 dBm,1
13204,4,53.03,-79 dBm,1
13206,4,53.03,-75 dBm,1
13236,4,53.03,-77 dBm,1
13251,4,53.03,-78 dBm,1
13266,4,53.03,-78 dBm,1
13272,4,53.03,-74 dBm,1
13280,4,53.03,-77 dBm,1
13353,4,53.03,-75 dBm,1
13392,4,53.03,-76 dBm,1
13403,4,53.03,-77 dBm,1
13409,4,53.03,-78 dBm,1
13424,4,53.03,-76 dBm,1
13428,4,53.03,-76 dBm,1
13452,4,53.03,-77 dBm,1
13453,4,53.03,-78 dBm,1
13497,4,53.03,-75 dBm,1
13516,4,53.03,-76 dBm,1
13538,4,53.03,-76 dBm,1
13609,4,53.03,-76 dBm,1
13684,4,53.03,-78 dBm,1
13694,4,53.03,-71 dBm,1
13700,4,53.03,-76 dBm,1
13730,4,53.03,-76 dBm,1
13745,4,53.03,-74 dBm,1
13803,4,53.03,-77 dBm,1
13822,4,53.03,-74 dBm,1
13841,4,53.03,-72 dBm,1
13874,4,53.03,-77 dBm,1
13907,4,53.03,-76 dBm,1
14016,4,53.03,-74 dBm,1
14024,4,53.03,-76 dBm,1
14033,4,53.03,-78 dBm,1
14068,4,53.03,-77 dBm,1
14139,4,53.03,-78 dBm,1
14197,4,53.03,-76 dBm,1
14244,4,53.03,-75 dBm,1
14300,4,53.03,-75 dBm,1
14307,4,53.03,-75 dBm,1
14327,4,53.03,-76 dBm,1
14355,4,53.03,-78 dBm,1
14359,4,53.03,-76 dBm,1
14487,4,53.03,-78 dBm,1
14548,4,53.03,-76 dBm,1
14577,4,53.03,-74 dBm,1
14589,4,53.03,-77 dBm,1
14617,4,53.03,-67 dBm,1
14655,4,53.03,-75 dBm,1
14740,4,53.03,-72 dBm,1
14745,4,53.03,-76 dBm,1
14767,4,53.03,-76 dBm,1
14850,4,53.03,-77 dBm,1
14852,4,53.03,-77 dBm,1
14882,4,53.03,-75 dBm,1
14886,4,53.03,-74 dBm,1
14893,4,53.03,-78 dBm,1
14931,4,53.03,-74 dBm,1
14983,4,53.03,-76 dBm,1
15061,4,53.03,-78 dBm,1
15154,4,53.03,-78 dBm,1
15209,4,53.03,-83 dBm,1
15219,4,53.03,-83 dBm,1
15230,4,53.03,-79 dBm,1
15235,4,53.03,-76 dBm,1
15254,4,53.03,-77 dBm,1
15293,4,53.03,-79 dBm,1
15323,4,53.03,-75 dBm,1
15332,4,53.03,-81 dBm,1
15351,4,53.03,-79 dBm,1
15372,4,53.03,-79 dBm,1
15396,4,53.03,-72 dBm,1
15529,4,53.03,-72 dBm,1
15544,4,53.03,-71 dBm,1
15552,4,53.03,-72 dBm,1
15836,4,53.03,-74 dBm,1
15930,4,53.03,-76 dBm,1
16029,4,53.03,-72 dBm,1
16187,4,53.03,-75 dBm,1
16385,4,53.03,-74 dBm,1
16410,4,53.03,-72 dBm,1
16412,4,53.03,-73 dBm,1
16424,4,53.03,-75 dBm,1
16530,4,53.03,-74 dBm,1
16564,4,53.03,-74 dBm,1
16767,4,53.03,-74 dBm,1
16859,4,53.03,-72 dBm,1
16879,4,53.03,-72 dBm,1
16897,4,53.03,-72 dBm,1
16927,4,53.03,-72 dBm,1
16961,4,53.03,-78 dBm,1
17004,4,53.03,-70 dBm,1
17065,4,53.03,-79 dBm,1
17247,4,53.03,-85 dBm,1
17326,4,53.03,-72 dBm,1
17365,4,53.03,-77 dBm,1
17376,4,53.03,-77 dBm,1
17402,4,53.03,-73 dBm,1
17445,4,53.03,-73 dBm,1
17449,4,53.03,-74 dBm,1
17491,4,53.03,-73 dBm,1
17641,4,53.03,-77 dBm,1
17680,4,53.03,-74 dBm,1
17838,4,53.03,-73 dBm,1
18051,4,53.03,-70 dBm,1
18087,4,53.03,-76 dBm,1
18152,4,53.03,-76 dBm,1
18303,4,53.03,-76 dBm,1
18354,4,53.03,-75 dBm,1
18450,4,53.03,-65 dBm,1
18478,4,53.03,-75 dBm,1
18492,4,53.03,-74 dBm,1
18529,4,53.03,-72 dBm,1
18556,4,53.03,-71 dBm,1
18754,4,53.03,-80 dBm,1
18776,4,53.03,-75 dBm,1
18817,4,53.03,-74 dBm,1
18844,4,53.03,-72 dBm,1
18935,4,53.03,-76 dBm,1
19080,4,53.03,-76 dBm,1
19180,4,53.03,-81 dBm,1
19189,4,53.03,-85 dBm,1
19344,4,53.03,-84 dBm,1
19416,4,53.03,-84 dBm,1
19466,4,53.03,-81 dBm,1
19599,4,53.03,-79 dBm,1
19635,4,53.03,-79 dBm,1
19670,4,53.03,-81 dBm,1
19695,4,53.03,-80 dBm,1
19720,4,53.03,-81 dBm,1
19731,4,53.03,-82 dBm,1
19821,4,53.03,-84 dBm,1
19848,4,53.03,-70 dBm,1
19882,4,53.03,-81 dBm,1
19900,4,53.03,-80 dBm,1
19958,4,53.03,-83 dBm,1
19974,4,53.03,-81 dBm,1
20019,4,53.03,-84 dBm,1
20022,4,53.03,-83 dBm,1
20025,4,53.03,-69 dBm,1
20043,4,53.03,-80 dBm,1
20113,4,53.03,-83 dBm,1
20140,4,53.03,-85 dBm,1
20258,4,53.03,-80 dBm,1
20268,4,53.03,-84 dBm,1
20288,4,53.03,-79 dBm,1
20291,4,53.03,-82 dBm,1
20331,4,53.03,-81 dBm,1
20338,4,53.03,-69 dBm,1
20353,4,53.03,-69 dBm,1
20358,4,53.03,-80 dBm,1
20578,4,53.03,-72 dBm,1
20601,4,53.03,-76 dBm,1
20613,4,53.03,-76 dBm,1
20654,4,53.03,-75 dBm,1
20676,4,53.03,-77 dBm,1
20689,4,53.03,-80 dBm,1
20716,4,53.03,-83 dBm,1
20717,4,53.03,-80 dBm,1
20769,4,53.03,-76 dBm,1
20771,4,53.03,-73 dBm,1
20791,4,53.03,-72 dBm,1
20797,4,53.03,-76 dBm,1
20857,4,53.03,-78 dBm,1
20883,4,53.03,-73 dBm,1
20886,4,53.03,-73 dBm,1
20907,4,53.03,-75 dBm,1
21003,4,53.03,-70 dBm,1
