No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
8203,2,22.5,-64 dBm,1
8659,2,22.5,-80 dBm,1
14429,2,22.5,-61 dBm,1
15141,2,22.5,-60 dBm,1
16476,2,22.5,-63 dBm,1
16556,2,22.5,-62 dBm,1
16691,2,22.5,-62 dBm,1
16879,2,22.5,-63 dBm,1
17342,2,22.5,-63 dBm,1
18514,2,22.5,-63 dBm,1
18666,2,22.5,-61 dBm,1
18678,2,22.5,-62 dBm,1
19268,2,22.5,-62 dBm,1
19626,2,22.5,-63 dBm,1
19865,2,22.5,-60 dBm,1
19973,2,22.5,-63 dBm,1
20189,2,22.5,-62 dBm,1
20480,2,22.5,-63 dBm,1
20776,2,22.5,-63 dBm,1
20800,2,22.5,-63 dBm,1
21202,2,22.5,-60 dBm,1
21355,2,22.5,-61 dBm,1
21872,2,22.5,-62 dBm,1
22078,2,22.5,-63 dBm,1
22194,2,22.5,-62 dBm,1
22450,2,22.5,-63 dBm,1
22519,2,22.5,-61 dBm,1
22520,2,22.5,-61 dBm,1
22521,2,22.5,-65 dBm,1
22622,2,22.5,-59 dBm,1
22623,2,22.5,-60 dBm,1
22624,2,22.5,-64 dBm,1
22666,2,22.5,-60 dBm,1
22793,2,22.5,-60 dBm,1
22794,2,22.5,-64 dBm,1
22890,2,22.5,-63 dBm,1
23170,2,22.5,-63 dBm,1
23194,2,22.5,-62 dBm,1
23272,2,22.5,-60 dBm,1
23273,2,22.5,-64 dBm,1
23439,2,22.5,-60 dBm,1
23440,2,22.5,-64 dBm,1
24124,2,22.5,-62 dBm,1
24156,2,22.5,-62 dBm,1
24272,2,22.5,-60 dBm,1
24414,2,22.5,-60 dBm,1
24655,2,22.5,-64 dBm,1
24664,2,22.5,-58 dBm,1
24675,2,22.5,-63 dBm,1
25003,2,22.5,-63 dBm,1
25139,2,22.5,-61 dBm,1
25370,2,22.5,-62 dBm,1
25679,2,22.5,-49 dBm,1
25680,2,22.5,-54 dBm,1
25681,2,22.5,-62 dBm,1
25730,2,22.5,-49 dBm,1
25731,2,22.5,-53 dBm,1
25858,2,22.5,-56 dBm,1
25859,2,22.5,-57 dBm,1
26137,2,22.5,-52 dBm,1
28440,2,22.5,-57 dBm,1
28579,2,22.5,-62 dBm,1
29348,2,22.5,-63 dBm,1
32080,2,22.5,-62 dBm,1
32761,2,22.5,-62 dBm,1
36035,2,22.5,-58 dBm,1
36795,2,22.5,-53 dBm,1
37017,2,22.5,-60 dBm,1
37100,2,22.5,-51 dBm,1
37423,2,22.5,-60 dBm,1
37813,2,22.5,-60 dBm,1
37814,2,22.5,-61 dBm,1
37868,2,22.5,-60 dBm,1
38054,2,22.5,-60 dBm,1
38062,2,22.5,-60 dBm,1
38063,2,22.5,-60 dBm,1
38138,2,22.5,-60 dBm,1
38170,2,22.5,-60 dBm,1
38178,2,22.5,-61 dBm,1
38256,2,22.5,-60 dBm,1
38257,2,22.5,-60 dBm,1
38354,2,22.5,-62 dBm,1
38614,2,22.5,-60 dBm,1
38615,2,22.5,-60 dBm,1
38625,2,22.5,-61 dBm,1
38626,2,22.5,-60 dBm,1
38627,2,22.5,-61 dBm,1
38723,2,22.5,-60 dBm,1
38724,2,22.5,-61 dBm,1
38725,2,22.5,-61 dBm,1
38822,2,22.5,-60 dBm,1
38823,2,22.5,-60 dBm,1
38833,2,22.5,-60 dBm,1
38834,2,22.5,-60 dBm,1
39023,2,22.5,-61 dBm,1
39024,2,22.5,-61 dBm,1
39089,2,22.5,-60 dBm,1
39090,2,22.5,-61 dBm,1
39153,2,22.5,-60 dBm,1
39154,2,22.5,-60 dBm,1
39397,2,22.5,-62 dBm,1
39398,2,22.5,-63 dBm,1
39484,2,22.5,-60 dBm,1
39663,2,22.5,-61 dBm,1
39673,2,22.5,-61 dBm,1
39674,2,22.5,-61 dBm,1
39886,2,22.5,-61 dBm,1
39895,2,22.5,-60 dBm,1
39896,2,22.5,-61 dBm,1
40285,2,22.5,-59 dBm,1
40297,2,22.5,-59 dBm,1
40298,2,22.5,-59 dBm,1
40413,2,22.5,-60 dBm,1
40414,2,22.5,-59 dBm,1
40784,2,22.5,-62 dBm,1
43231,2,22.5,-62 dBm,1
45453,2,22.5,-60 dBm,1
52119,2,22.5,-78 dBm,1
52199,2,22.5,-62 dBm,1
55348,2,22.5,-61 dBm,1
55511,2,22.5,-61 dBm,1
57160,2,22.5,-61 dBm,1
57665,2,22.5,-59 dBm,1
57717,2,22.5,-61 dBm,1
60621,2,22.5,-66 dBm,1
61494,2,22.5,-64 dBm,1
61495,2,22.5,-65 dBm,1
61496,2,22.5,-69 dBm,1
65229,2,22.5,-61 dBm,1
67892,2,22.5,-60 dBm,1
67948,2,22.5,-61 dBm,1
69198,2,22.5,-61 dBm,1
69413,2,22.5,-57 dBm,1
71153,2,22.5,-60 dBm,1
