No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
4897,2,7.5,-75 dBm,1
4989,2,7.5,-81 dBm,1
5101,2,7.5,-82 dBm,1
5180,2,7.5,-78 dBm,1
5550,2,7.5,-66 dBm,1
5800,2,7.5,-70 dBm,1
6482,2,7.5,-57 dBm,1
6554,2,7.5,-56 dBm,1
11737,2,7.5,-57 dBm,1
13034,2,7.5,-50 dBm,1
13035,2,7.5,-50 dBm,1
13036,2,7.5,-53 dBm,1
13733,2,7.5,-57 dBm,1
15402,2,7.5,-57 dBm,1
18230,2,7.5,-84 dBm,1
18304,2,7.5,-77 dBm,1
20949,2,7.5,-71 dBm,1
20980,2,7.5,-76 dBm,1
21322,2,7.5,-58 dBm,1
21585,2,7.5,-82 dBm,1
21623,2,7.5,-73 dBm,1
23205,2,7.5,-63 dBm,1
24338,2,7.5,-82 dBm,1
24744,2,7.5,-76 dBm,1
24974,2,7.5,-75 dBm,1
24995,2,7.5,-83 dBm,1
28167,2,7.5,-58 dBm,1
31083,2,7.5,-58 dBm,1
31685,2,7.5,-58 dBm,1
38655,2,7.5,-56 dBm,1
61212,2,7.5,-59 dBm,1
61452,2,7.5,-58 dBm,1
62355,2,7.5,-59 dBm,1
62541,2,7.5,-59 dBm,1
64427,2,7.5,-60 dBm,1
64443,2,7.5,-59 dBm,1
64611,2,7.5,-58 dBm,1
64963,2,7.5,-60 dBm,1
65327,2,7.5,-60 dBm,1
65367,2,7.5,-59 dBm,1
65443,2,7.5,-59 dBm,1
65539,2,7.5,-59 dBm,1
65723,2,7.5,-59 dBm,1
65875,2,7.5,-60 dBm,1
66516,2,7.5,-59 dBm,1
66768,2,7.5,-60 dBm,1
66784,2,7.5,-59 dBm,1
67020,2,7.5,-59 dBm,1
67320,2,7.5,-60 dBm,1
68000,2,7.5,-60 dBm,1
68771,2,7.5,-59 dBm,1
68783,2,7.5,-57 dBm,1
68883,2,7.5,-60 dBm,1
69059,2,7.5,-59 dBm,1
69287,2,7.5,-59 dBm,1
69347,2,7.5,-59 dBm,1
69479,2,7.5,-60 dBm,1
69599,2,7.5,-60 dBm,1
69755,2,7.5,-60 dBm,1
70127,2,7.5,-60 dBm,1
70836,2,7.5,-60 dBm,1
71520,2,7.5,-59 dBm,1
71556,2,7.5,-59 dBm,1
71796,2,7.5,-59 dBm,1
72040,2,7.5,-59 dBm,1
72532,2,7.5,-58 dBm,1
72628,2,7.5,-59 dBm,1
72744,2,7.5,-59 dBm,1
73128,2,7.5,-59 dBm,1
73404,2,7.5,-57 dBm,1
73472,2,7.5,-58 dBm,1
74084,2,7.5,-59 dBm,1
74219,2,7.5,-60 dBm,1
74282,2,7.5,-59 dBm,1
74326,2,7.5,-59 dBm,1
74349,2,7.5,-60 dBm,1
74389,2,7.5,-59 dBm,1
74693,2,7.5,-56 dBm,1
74729,2,7.5,-60 dBm,1
74785,2,7.5,-59 dBm,1
74833,2,7.5,-60 dBm,1
75061,2,7.5,-59 dBm,1
75181,2,7.5,-59 dBm,1
75225,2,7.5,-59 dBm,1
75408,2,7.5,-60 dBm,1
75484,2,7.5,-57 dBm,1
75707,2,7.5,-58 dBm,1
75807,2,7.5,-60 dBm,1
75975,2,7.5,-60 dBm,1
76071,2,7.5,-59 dBm,1
76319,2,7.5,-59 dBm,1
76887,2,7.5,-59 dBm,1
77039,2,7.5,-60 dBm,1
77127,2,7.5,-60 dBm,1
77723,2,7.5,-60 dBm,1
77827,2,7.5,-60 dBm,1
77910,2,7.5,-59 dBm,1
78246,2,7.5,-60 dBm,1
78422,2,7.5,-60 dBm,1
78434,2,7.5,-58 dBm,1
78742,2,7.5,-59 dBm,1
79130,2,7.5,-59 dBm,1
79162,2,7.5,-59 dBm,1
79290,2,7.5,-59 dBm,1
79610,2,7.5,-58 dBm,1
79678,2,7.5,-59 dBm,1
79858,2,7.5,-57 dBm,1
80390,2,7.5,-54 dBm,1
80770,2,7.5,-59 dBm,1
82164,2,7.5,-59 dBm,1
82911,2,7.5,-58 dBm,1
83258,2,7.5,-59 dBm,1
83618,2,7.5,-60 dBm,1
91634,2,7.5,-58 dBm,1
93848,2,7.5,-59 dBm,1
97273,2,7.5,-56 dBm,1
103826,2,7.5,-59 dBm,1
111076,2,7.5,-60 dBm,1
118804,2,7.5,-60 dBm,1
119496,2,7.5,-59 dBm,1
119700,2,7.5,-60 dBm,1
121450,2,7.5,-58 dBm,1
122708,2,7.5,-59 dBm,1
131677,2,7.5,-57 dBm,1
132066,2,7.5,-58 dBm,1
133100,2,7.5,-59 dBm,1
139799,2,7.5,-77 dBm,1
140008,2,7.5,-72 dBm,1
140024,2,7.5,-73 dBm,1
140052,2,7.5,-73 dBm,1
140113,2,7.5,-77 dBm,1
150756,2,7.5,-55 dBm,1
156285,2,7.5,-57 dBm,1
