No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
1389,6,30,-65 dBm,1
1830,6,30,-65 dBm,1
1831,6,30,-67 dBm,1
2171,6,30,-63 dBm,1
2295,6,30,-64 dBm,1
2414,6,30,-70 dBm,1
2715,6,30,-65 dBm,1
2765,6,30,-63 dBm,1
3720,6,30,-61 dBm,1
4640,6,30,-63 dBm,1
4641,6,30,-65 dBm,1
4670,6,30,-63 dBm,1
4671,6,30,-65 dBm,1
4694,6,30,-63 dBm,1
4695,6,30,-65 dBm,1
4718,6,30,-63 dBm,1
4719,6,30,-64 dBm,1
5607,6,30,-63 dBm,1
5719,6,30,-75 dBm,1
5722,6,30,-73 dBm,1
5749,6,30,-78 dBm,1
5750,6,30,-75 dBm,1
5791,6,30,-80 dBm,1
5823,6,30,-76 dBm,1
5907,6,30,-60 dBm,1
5923,6,30,-75 dBm,1
5983,6,30,-79 dBm,1
6014,6,30,-80 dBm,1
6084,6,30,-75 dBm,1
6085,6,30,-77 dBm,1
6101,6,30,-76 dBm,1
6139,6,30,-78 dBm,1
6216,6,30,-78 dBm,1
6268,6,30,-64 dBm,1
6345,6,30,-75 dBm,1
6361,6,30,-77 dBm,1
6472,6,30,-63 dBm,1
6592,6,30,-78 dBm,1
6684,6,30,-77 dBm,1
6849,6,30,-72 dBm,1
6863,6,30,-74 dBm,1
7045,6,30,-69 dBm,1
7099,6,30,-74 dBm,1
7513,6,30,-72 dBm,1
7680,6,30,-61 dBm,1
7737,6,30,-75 dBm,1
7749,6,30,-63 dBm,1
7835,6,30,-71 dBm,1
7860,6,30,-76 dBm,1
7920,6,30,-75 dBm,1
8029,6,30,-73 dBm,1
8061,6,30,-67 dBm,1
8155,6,30,-62 dBm,1
8569,6,30,-61 dBm,1
8581,6,30,-61 dBm,1
8739,6,30,-61 dBm,1
9160,6,30,-59 dBm,1
10303,6,30,-70 dBm,1
10354,6,30,-60 dBm,1
10470,6,30,-60 dBm,1
10757,6,30,-60 dBm,1
10799,6,30,-64 dBm,1
10800,6,30,-66 dBm,1
10801,6,30,-69 dBm,1
10821,6,30,-64 dBm,1
10822,6,30,-66 dBm,1
10823,6,30,-69 dBm,1
11027,6,30,-66 dBm,1
11185,6,30,-71 dBm,1
11198,6,30,-66 dBm,1
11441,6,30,-59 dBm,1
11640,6,30,-56 dBm,1
12101,6,30,-64 dBm,1
12121,6,30,-58 dBm,1
12361,6,30,-66 dBm,1
12673,6,30,-62 dBm,1
13102,6,30,-75 dBm,1
13138,6,30,-77 dBm,1
13201,6,30,-76 dBm,1
13225,6,30,-64 dBm,1
14432,6,30,-68 dBm,1
14540,6,30,-56 dBm,1
14634,6,30,-73 dBm,1
14776,6,30,-60 dBm,1
14777,6,30,-62 dBm,1
14804,6,30,-52 dBm,1
14832,6,30,-60 dBm,1
14833,6,30,-61 dBm,1
14863,6,30,-62 dBm,1
15007,6,30,-61 dBm,1
15124,6,30,-50 dBm,1
15192,6,30,-61 dBm,1
15413,6,30,-63 dBm,1
15715,6,30,-74 dBm,1
15717,6,30,-76 dBm,1
15772,6,30,-75 dBm,1
15787,6,30,-62 dBm,1
15806,6,30,-76 dBm,1
15833,6,30,-76 dBm,1
15922,6,30,-79 dBm,1
15953,6,30,-77 dBm,1
16130,6,30,-77 dBm,1
16201,6,30,-79 dBm,1
16348,6,30,-78 dBm,1
16551,6,30,-61 dBm,1
16716,6,30,-74 dBm,1
17067,6,30,-64 dBm,1
17120,6,30,-66 dBm,1
17216,6,30,-72 dBm,1
17310,6,30,-66 dBm,1
17408,6,30,-65 dBm,1
17577,6,30,-64 dBm,1
17613,6,30,-63 dBm,1
17675,6,30,-74 dBm,1
17923,6,30,-56 dBm,1
18004,6,30,-60 dBm,1
18127,6,30,-70 dBm,1
18128,6,30,-70 dBm,1
18129,6,30,-71 dBm,1
18184,6,30,-74 dBm,1
18240,6,30,-60 dBm,1
18360,6,30,-75 dBm,1
18535,6,30,-70 dBm,1
18616,6,30,-60 dBm,1
18636,6,30,-80 dBm,1
18680,6,30,-75 dBm,1
18864,6,30,-75 dBm,1
18935,6,30,-76 dBm,1
19022,6,30,-59 dBm,1
19083,6,30,-69 dBm,1
19171,6,30,-58 dBm,1
19303,6,30,-63 dBm,1
19390,6,30,-62 dBm,1
19398,6,30,-75 dBm,1
19461,6,30,-62 dBm,1
19488,6,30,-78 dBm,1
19739,6,30,-64 dBm,1
19852,6,30,-62 dBm,1
20047,6,30,-60 dBm,1
20278,6,30,-71 dBm,1
