No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
54,3,25.98,-81 dBm,1
75,3,25.98,-79 dBm,1
96,3,25.98,-80 dBm,1
127,3,25.98,-81 dBm,1
178,3,25.98,-83 dBm,1
267,3,25.98,-82 dBm,1
324,3,25.98,-81 dBm,1
325,3,25.98,-84 dBm,1
454,3,25.98,-82 dBm,1
471,3,25.98,-82 dBm,1
502,3,25.98,-81 dBm,1
636,3,25.98,-82 dBm,1
744,3,25.98,-82 dBm,1
765,3,25.98,-82 dBm,1
775,3,25.98,-84 dBm,1
906,3,25.98,-79 dBm,1
964,3,25.98,-83 dBm,1
970,3,25.98,-80 dBm,1
981,3,25.98,-81 dBm,1
1017,3,25.98,-80 dBm,1
1024,3,25.98,-82 dBm,1
1039,3,25.98,-82 dBm,1
1060,3,25.98,-82 dBm,1
1216,3,25.98,-82 dBm,1
1288,3,25.98,-82 dBm,1
1467,3,25.98,-82 dBm,1
1587,3,25.98,-71 dBm,1
1620,3,25.98,-79 dBm,1
1660,3,25.98,-81 dBm,1
1681,3,25.98,-83 dBm,1
1699,3,25.98,-82 dBm,1
1714,3,25.98,-82 dBm,1
1720,3,25.98,-83 dBm,1
1821,3,25.98,-80 dBm,1
1885,3,25.98,-81 dBm,1
1971,3,25.98,-84 dBm,1
1995,3,25.98,-82 dBm,1
2035,3,25.98,-82 dBm,1
2056,3,25.98,-80 dBm,1
2122,3,25.98,-80 dBm,1
2133,3,25.98,-81 dBm,1
2146,3,25.98,-81 dBm,1
2166,3,25.98,-81 dBm,1
2227,3,25.98,-82 dBm,1
2235,3,25.98,-82 dBm,1
2334,3,25.98,-82 dBm,1
2338,3,25.98,-85 dBm,1
2388,3,25.98,-82 dBm,1
2433,3,25.98,-81 dBm,1
2511,3,25.98,-62 dBm,1
2625,3,25.98,-69 dBm,1
2661,3,25.98,-75 dBm,1
2790,3,25.98,-71 dBm,1
2826,3,25.98,-72 dBm,1
2859,3,25.98,-61 dBm,1
2916,3,25.98,-81 dBm,1
2937,3,25.98,-84 dBm,1
3324,3,25.98,-86 dBm,1
3348,3,25.98,-88 dBm,1
3756,3,25.98,-86 dBm,1
3882,3,25.98,-79 dBm,1
3883,3,25.98,-73 dBm,1
3948,3,25.98,-78 dBm,1
3976,3,25.98,-79 dBm,1
3980,3,25.98,-79 dBm,1
4015,3,25.98,-76 dBm,1
4048,3,25.98,-78 dBm,1
4084,3,25.98,-74 dBm,1
4094,3,25.98,-75 dBm,1
4107,3,25.98,-78 dBm,1
4108,3,25.98,-74 dBm,1
4181,3,25.98,-79 dBm,1
4203,3,25.98,-75 dBm,1
4215,3,25.98,-61 dBm,1
4239,3,25.98,-79 dBm,1
4266,3,25.98,-79 dBm,1
4304,3,25.98,-82 dBm,1
4305,3,25.98,-77 dBm,1
4337,3,25.98,-75 dBm,1
4458,3,25.98,-75 dBm,1
4472,3,25.98,-75 dBm,1
4528,3,25.98,-72 dBm,1
4551,3,25.98,-74 dBm,1
4570,3,25.98,-74 dBm,1
4632,3,25.98,-74 dBm,1
4726,3,25.98,-72 dBm,1
5089,3,25.98,-72 dBm,1
5162,3,25.98,-71 dBm,1
5163,3,25.98,-75 dBm,1
5182,3,25.98,-79 dBm,1
5196,3,25.98,-77 dBm,1
5401,3,25.98,-76 dBm,1
5497,3,25.98,-77 dBm,1
5512,3,25.98,-77 dBm,1
5539,3,25.98,-76 dBm,1
5700,3,25.98,-72 dBm,1
5851,3,25.98,-77 dBm,1
5918,3,25.98,-64 dBm,1
5975,3,25.98,-75 dBm,1
6005,3,25.98,-77 dBm,1
6059,3,25.98,-75 dBm,1
6101,3,25.98,-76 dBm,1
6136,3,25.98,-75 dBm,1
6234,3,25.98,-65 dBm,1
6313,3,25.98,-76 dBm,1
6316,3,25.98,-75 dBm,1
6369,3,25.98,-78 dBm,1
6423,3,25.98,-74 dBm,1
6659,3,25.98,-76 dBm,1
6694,3,25.98,-77 dBm,1
6782,3,25.98,-77 dBm,1
6798,3,25.98,-77 dBm,1
6806,3,25.98,-76 dBm,1
6807,3,25.98,-75 dBm,1
6857,3,25.98,-78 dBm,1
7015,3,25.98,-77 dBm,1
7024,3,25.98,-77 dBm,1
7152,3,25.98,-62 dBm,1
7156,3,25.98,-78 dBm,1
7199,3,25.98,-75 dBm,1
7475,3,25.98,-80 dBm,1
7646,3,25.98,-77 dBm,1
7709,3,25.98,-77 dBm,1
7800,3,25.98,-78 dBm,1
7803,3,25.98,-75 dBm,1
7816,3,25.98,-77 dBm,1
8035,3,25.98,-75 dBm,1
8088,3,25.98,-79 dBm,1
8158,3,25.98,-75 dBm,1
8454,3,25.98,-79 dBm,1
8513,3,25.98,-74 dBm,1
8676,3,25.98,-81 dBm,1
8765,3,25.98,-72 dBm,1
8984,3,25.98,-79 dBm,1
9140,3,25.98,-80 dBm,1
9142,3,25.98,-75 dBm,1
10490,3,25.98,-82 dBm,1
10533,3,25.98,-82 dBm,1
10535,3,25.98,-79 dBm,1
10672,3,25.98,-82 dBm,1
11066,3,25.98,-80 dBm,1
11254,3,25.98,-81 dBm,1
11555,3,25.98,-80 dBm,1
11556,3,25.98,-78 dBm,1
11927,3,25.98,-72 dBm,1
12038,3,25.98,-83 dBm,1
12219,3,25.98,-82 dBm,1
12221,3,25.98,-76 dBm,1
12714,3,25.98,-72 dBm,1
12988,3,25.98,-66 dBm,1
13155,3,25.98,-70 dBm,1
13269,3,25.98,-72 dBm,1
13558,3,25.98,-70 dBm,1
13582,3,25.98,-70 dBm,1
13679,3,25.98,-82 dBm,1
13927,3,25.98,-82 dBm,1
14060,3,25.98,-70 dBm,1
14674,3,25.98,-71 dBm,1
14943,3,25.98,-73 dBm,1
15077,3,25.98,-73 dBm,1
15277,3,25.98,-73 dBm,1
15516,3,25.98,-73 dBm,1
15586,3,25.98,-66 dBm,1
15614,3,25.98,-73 dBm,1
15660,3,25.98,-73 dBm,1
15725,3,25.98,-83 dBm,1
15726,3,25.98,-78 dBm,1
15738,3,25.98,-78 dBm,1
15740,3,25.98,-83 dBm,1
15757,3,25.98,-83 dBm,1
15804,3,25.98,-85 dBm,1
15835,3,25.98,-83 dBm,1
15985,3,25.98,-75 dBm,1
16155,3,25.98,-86 dBm,1
16282,3,25.98,-84 dBm,1
16388,3,25.98,-85 dBm,1
16519,3,25.98,-84 dBm,1
16546,3,25.98,-85 dBm,1
16549,3,25.98,-79 dBm,1
16714,3,25.98,-85 dBm,1
16734,3,25.98,-84 dBm,1
16766,3,25.98,-82 dBm,1
16802,3,25.98,-83 dBm,1
16814,3,25.98,-84 dBm,1
16875,3,25.98,-85 dBm,1
16943,3,25.98,-85 dBm,1
17124,3,25.98,-75 dBm,1
17145,3,25.98,-85 dBm,1
17175,3,25.98,-72 dBm,1
17213,3,25.98,-78 dBm,1
17239,3,25.98,-83 dBm,1
17250,3,25.98,-84 dBm,1
17356,3,25.98,-86 dBm,1
17371,3,25.98,-87 dBm,1
17414,3,25.98,-82 dBm,1
17481,3,25.98,-73 dBm,1
17517,3,25.98,-86 dBm,1
17734,3,25.98,-85 dBm,1
17892,3,25.98,-73 dBm,1
17954,3,25.98,-75 dBm,1
17971,3,25.98,-86 dBm,1
17998,3,25.98,-84 dBm,1
18072,3,25.98,-85 dBm,1
18140,3,25.98,-86 dBm,1
18141,3,25.98,-78 dBm,1
18143,3,25.98,-77 dBm,1
18160,3,25.98,-85 dBm,1
18161,3,25.98,-79 dBm,1
18220,3,25.98,-85 dBm,1
18326,3,25.98,-84 dBm,1
18327,3,25.98,-78 dBm,1
18369,3,25.98,-87 dBm,1
18432,3,25.98,-77 dBm,1
18448,3,25.98,-66 dBm,1
18481,3,25.98,-85 dBm,1
18616,3,25.98,-84 dBm,1
18636,3,25.98,-82 dBm,1
18639,3,25.98,-79 dBm,1
18675,3,25.98,-84 dBm,1
18677,3,25.98,-76 dBm,1
18694,3,25.98,-84 dBm,1
18732,3,25.98,-85 dBm,1
18734,3,25.98,-76 dBm,1
18879,3,25.98,-84 dBm,1
18976,3,25.98,-81 dBm,1
19022,3,25.98,-84 dBm,1
19025,3,25.98,-79 dBm,1
19039,3,25.98,-79 dBm,1
19136,3,25.98,-84 dBm,1
19150,3,25.98,-76 dBm,1
19188,3,25.98,-83 dBm,1
19215,3,25.98,-84 dBm,1
19254,3,25.98,-82 dBm,1
19278,3,25.98,-86 dBm,1
19433,3,25.98,-84 dBm,1
19444,3,25.98,-66 dBm,1
19513,3,25.98,-83 dBm,1
19553,3,25.98,-86 dBm,1
19717,3,25.98,-79 dBm,1
19811,3,25.98,-73 dBm,1
19860,3,25.98,-73 dBm,1
19865,3,25.98,-84 dBm,1
19887,3,25.98,-67 dBm,1
19917,3,25.98,-72 dBm,1
19942,3,25.98,-84 dBm,1
20030,3,25.98,-83 dBm,1
20080,3,25.98,-71 dBm,1
20105,3,25.98,-88 dBm,1
20196,3,25.98,-73 dBm,1
20228,3,25.98,-85 dBm,1
20342,3,25.98,-83 dBm,1
20377,3,25.98,-85 dBm,1
20485,3,25.98,-72 dBm,1
20626,3,25.98,-71 dBm,1
20986,3,25.98,-67 dBm,1
21054,3,25.98,-83 dBm,1
21093,3,25.98,-73 dBm,1
21102,3,25.98,-84 dBm,1
21109,3,25.98,-83 dBm,1
21174,3,25.98,-83 dBm,1
21177,3,25.98,-76 dBm,1
21183,3,25.98,-79 dBm,1
21215,3,25.98,-83 dBm,1
21244,3,25.98,-72 dBm,1
21252,3,25.98,-73 dBm,1
21257,3,25.98,-81 dBm,1
21276,3,25.98,-76 dBm,1
21281,3,25.98,-83 dBm,1
21464,3,25.98,-82 dBm,1
21480,3,25.98,-82 dBm,1
21483,3,25.98,-76 dBm,1
21577,3,25.98,-78 dBm,1
21625,3,25.98,-73 dBm,1
21663,3,25.98,-77 dBm,1
21706,3,25.98,-77 dBm,1
21812,3,25.98,-85 dBm,1
21878,3,25.98,-85 dBm,1
21904,3,25.98,-85 dBm,1
21947,3,25.98,-78 dBm,1
21984,3,25.98,-84 dBm,1
22012,3,25.98,-84 dBm,1
22140,3,25.98,-84 dBm,1
22156,3,25.98,-85 dBm,1
22233,3,25.98,-73 dBm,1
