No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
526,3,43.3,-78 dBm,1
1661,3,43.3,-75 dBm,1
1731,3,43.3,-75 dBm,1
1827,3,43.3,-77 dBm,1
1959,3,43.3,-79 dBm,1
2001,3,43.3,-78 dBm,1
2856,3,43.3,-83 dBm,1
3581,3,43.3,-77 dBm,1
3736,3,43.3,-77 dBm,1
3843,3,43.3,-80 dBm,1
4056,3,43.3,-84 dBm,1
4086,3,43.3,-80 dBm,1
4221,3,43.3,-81 dBm,1
4251,3,43.3,-82 dBm,1
4281,3,43.3,-81 dBm,1
4296,3,43.3,-81 dBm,1
4555,3,43.3,-80 dBm,1
4692,3,43.3,-82 dBm,1
4761,3,43.3,-82 dBm,1
4905,3,43.3,-82 dBm,1
4956,3,43.3,-82 dBm,1
4989,3,43.3,-82 dBm,1
5010,3,43.3,-83 dBm,1
5019,3,43.3,-83 dBm,1
5091,3,43.3,-83 dBm,1
5376,3,43.3,-82 dBm,1
5385,3,43.3,-82 dBm,1
5433,3,43.3,-82 dBm,1
5451,3,43.3,-82 dBm,1
5540,3,43.3,-77 dBm,1
5541,3,43.3,-75 dBm,1
5544,3,43.3,-72 dBm,1
5593,3,43.3,-80 dBm,1
5784,3,43.3,-77 dBm,1
5888,3,43.3,-75 dBm,1
5922,3,43.3,-80 dBm,1
5967,3,43.3,-78 dBm,1
6010,3,43.3,-75 dBm,1
6090,3,43.3,-74 dBm,1
6345,3,43.3,-76 dBm,1
6456,3,43.3,-73 dBm,1
6634,3,43.3,-75 dBm,1
6698,3,43.3,-76 dBm,1
6767,3,43.3,-76 dBm,1
6785,3,43.3,-80 dBm,1
6837,3,43.3,-74 dBm,1
6854,3,43.3,-79 dBm,1
7065,3,43.3,-77 dBm,1
7074,3,43.3,-76 dBm,1
7110,3,43.3,-78 dBm,1
7126,3,43.3,-83 dBm,1
7334,3,43.3,-77 dBm,1
7378,3,43.3,-76 dBm,1
7396,3,43.3,-79 dBm,1
7405,3,43.3,-80 dBm,1
7408,3,43.3,-76 dBm,1
7431,3,43.3,-77 dBm,1
7461,3,43.3,-73 dBm,1
7466,3,43.3,-78 dBm,1
7493,3,43.3,-79 dBm,1
7503,3,43.3,-72 dBm,1
7555,3,43.3,-77 dBm,1
7624,3,43.3,-75 dBm,1
7653,3,43.3,-79 dBm,1
7741,3,43.3,-76 dBm,1
7749,3,43.3,-75 dBm,1
7788,3,43.3,-79 dBm,1
7833,3,43.3,-79 dBm,1
7850,3,43.3,-76 dBm,1
7901,3,43.3,-72 dBm,1
7902,3,43.3,-76 dBm,1
7914,3,43.3,-76 dBm,1
7918,3,43.3,-77 dBm,1
7945,3,43.3,-78 dBm,1
7952,3,43.3,-73 dBm,1
8022,3,43.3,-81 dBm,1
8055,3,43.3,-77 dBm,1
8077,3,43.3,-80 dBm,1
8079,3,43.3,-82 dBm,1
8101,3,43.3,-80 dBm,1
8109,3,43.3,-86 dBm,1
8117,3,43.3,-76 dBm,1
8140,3,43.3,-75 dBm,1
8155,3,43.3,-82 dBm,1
8181,3,43.3,-81 dBm,1
8189,3,43.3,-79 dBm,1
8218,3,43.3,-80 dBm,1
8263,3,43.3,-74 dBm,1
8352,3,43.3,-74 dBm,1
8434,3,43.3,-80 dBm,1
8483,3,43.3,-80 dBm,1
8491,3,43.3,-70 dBm,1
8493,3,43.3,-77 dBm,1
8494,3,43.3,-81 dBm,1
8532,3,43.3,-78 dBm,1
8555,3,43.3,-79 dBm,1
8595,3,43.3,-79 dBm,1
8654,3,43.3,-76 dBm,1
8656,3,43.3,-75 dBm,1
8699,3,43.3,-75 dBm,1
8717,3,43.3,-79 dBm,1
8725,3,43.3,-79 dBm,1
8736,3,43.3,-76 dBm,1
8738,3,43.3,-80 dBm,1
8750,3,43.3,-78 dBm,1
8751,3,43.3,-80 dBm,1
8758,3,43.3,-78 dBm,1
8773,3,43.3,-81 dBm,1
8818,3,43.3,-76 dBm,1
8837,3,43.3,-77 dBm,1
8852,3,43.3,-76 dBm,1
8855,3,43.3,-82 dBm,1
8861,3,43.3,-76 dBm,1
8867,3,43.3,-79 dBm,1
8889,3,43.3,-79 dBm,1
8897,3,43.3,-78 dBm,1
8914,3,43.3,-77 dBm,1
8919,3,43.3,-76 dBm,1
8920,3,43.3,-77 dBm,1
8930,3,43.3,-79 dBm,1
8945,3,43.3,-79 dBm,1
8972,3,43.3,-75 dBm,1
8973,3,43.3,-75 dBm,1
9079,3,43.3,-73 dBm,1
9131,3,43.3,-75 dBm,1
9194,3,43.3,-73 dBm,1
9201,3,43.3,-78 dBm,1
9213,3,43.3,-72 dBm,1
9300,3,43.3,-73 dBm,1
9362,3,43.3,-75 dBm,1
9405,3,43.3,-72 dBm,1
9420,3,43.3,-72 dBm,1
9428,3,43.3,-74 dBm,1
9550,3,43.3,-77 dBm,1
9561,3,43.3,-75 dBm,1
9580,3,43.3,-74 dBm,1
9582,3,43.3,-77 dBm,1
9604,3,43.3,-76 dBm,1
9670,3,43.3,-76 dBm,1
9683,3,43.3,-78 dBm,1
9694,3,43.3,-77 dBm,1
9764,3,43.3,-76 dBm,1
9785,3,43.3,-77 dBm,1
9816,3,43.3,-77 dBm,1
9840,3,43.3,-76 dBm,1
9854,3,43.3,-76 dBm,1
9895,3,43.3,-77 dBm,1
9901,3,43.3,-77 dBm,1
9977,3,43.3,-72 dBm,1
10012,3,43.3,-78 dBm,1
10051,3,43.3,-75 dBm,1
10074,3,43.3,-78 dBm,1
10088,3,43.3,-77 dBm,1
10101,3,43.3,-72 dBm,1
10176,3,43.3,-74 dBm,1
10192,3,43.3,-76 dBm,1
10307,3,43.3,-77 dBm,1
10344,3,43.3,-81 dBm,1
10399,3,43.3,-75 dBm,1
10448,3,43.3,-77 dBm,1
10499,3,43.3,-78 dBm,1
10515,3,43.3,-81 dBm,1
10523,3,43.3,-82 dBm,1
10579,3,43.3,-79 dBm,1
10627,3,43.3,-81 dBm,1
10775,3,43.3,-76 dBm,1
10806,3,43.3,-77 dBm,1
10811,3,43.3,-76 dBm,1
10833,3,43.3,-77 dBm,1
10911,3,43.3,-81 dBm,1
10951,3,43.3,-80 dBm,1
10983,3,43.3,-79 dBm,1
11048,3,43.3,-78 dBm,1
11076,3,43.3,-77 dBm,1
11109,3,43.3,-81 dBm,1
11125,3,43.3,-81 dBm,1
11162,3,43.3,-77 dBm,1
11206,3,43.3,-78 dBm,1
11307,3,43.3,-80 dBm,1
11350,3,43.3,-80 dBm,1
11399,3,43.3,-78 dBm,1
11431,3,43.3,-78 dBm,1
11439,3,43.3,-78 dBm,1
11472,3,43.3,-77 dBm,1
11480,3,43.3,-77 dBm,1
11505,3,43.3,-78 dBm,1
11559,3,43.3,-84 dBm,1
11634,3,43.3,-77 dBm,1
11639,3,43.3,-75 dBm,1
11657,3,43.3,-76 dBm,1
11683,3,43.3,-80 dBm,1
11700,3,43.3,-75 dBm,1
11812,3,43.3,-78 dBm,1
11894,3,43.3,-79 dBm,1
11912,3,43.3,-77 dBm,1
11968,3,43.3,-76 dBm,1
11983,3,43.3,-76 dBm,1
11984,3,43.3,-77 dBm,1
11985,3,43.3,-81 dBm,1
12021,3,43.3,-77 dBm,1
12057,3,43.3,-80 dBm,1
12097,3,43.3,-81 dBm,1
12197,3,43.3,-81 dBm,1
12233,3,43.3,-78 dBm,1
12261,3,43.3,-80 dBm,1
12284,3,43.3,-76 dBm,1
12371,3,43.3,-76 dBm,1
12430,3,43.3,-76 dBm,1
12435,3,43.3,-71 dBm,1
12507,3,43.3,-81 dBm,1
12554,3,43.3,-78 dBm,1
12595,3,43.3,-75 dBm,1
12610,3,43.3,-77 dBm,1
12626,3,43.3,-76 dBm,1
12636,3,43.3,-80 dBm,1
12648,3,43.3,-80 dBm,1
12724,3,43.3,-86 dBm,1
12767,3,43.3,-79 dBm,1
12775,3,43.3,-86 dBm,1
12790,3,43.3,-75 dBm,1
12803,3,43.3,-75 dBm,1
12804,3,43.3,-72 dBm,1
12814,3,43.3,-81 dBm,1
12817,3,43.3,-73 dBm,1
12837,3,43.3,-72 dBm,1
12842,3,43.3,-73 dBm,1
12869,3,43.3,-78 dBm,1
12874,3,43.3,-74 dBm,1
12916,3,43.3,-75 dBm,1
12930,3,43.3,-75 dBm,1
12933,3,43.3,-76 dBm,1
12949,3,43.3,-83 dBm,1
12963,3,43.3,-75 dBm,1
12993,3,43.3,-76 dBm,1
12994,3,43.3,-77 dBm,1
12996,3,43.3,-76 dBm,1
12997,3,43.3,-77 dBm,1
13024,3,43.3,-70 dBm,1
13029,3,43.3,-79 dBm,1
13068,3,43.3,-81 dBm,1
13072,3,43.3,-71 dBm,1
13143,3,43.3,-79 dBm,1
13189,3,43.3,-75 dBm,1
13191,3,43.3,-77 dBm,1
13213,3,43.3,-78 dBm,1
13218,3,43.3,-79 dBm,1
13219,3,43.3,-82 dBm,1
13245,3,43.3,-71 dBm,1
13278,3,43.3,-76 dBm,1
13306,3,43.3,-77 dBm,1
13316,3,43.3,-72 dBm,1
13320,3,43.3,-73 dBm,1
13355,3,43.3,-73 dBm,1
13480,3,43.3,-72 dBm,1
13484,3,43.3,-73 dBm,1
13488,3,43.3,-74 dBm,1
13511,3,43.3,-68 dBm,1
13515,3,43.3,-72 dBm,1
13527,3,43.3,-76 dBm,1
13559,3,43.3,-72 dBm,1
13562,3,43.3,-73 dBm,1
13586,3,43.3,-78 dBm,1
13619,3,43.3,-80 dBm,1
13629,3,43.3,-69 dBm,1
13632,3,43.3,-74 dBm,1
13637,3,43.3,-76 dBm,1
13737,3,43.3,-77 dBm,1
13759,3,43.3,-70 dBm,1
13763,3,43.3,-71 dBm,1
13791,3,43.3,-75 dBm,1
13795,3,43.3,-73 dBm,1
13806,3,43.3,-74 dBm,1
13841,3,43.3,-78 dBm,1
13853,3,43.3,-77 dBm,1
13856,3,43.3,-73 dBm,1
13897,3,43.3,-68 dBm,1
13942,3,43.3,-73 dBm,1
13988,3,43.3,-81 dBm,1
13990,3,43.3,-72 dBm,1
14029,3,43.3,-78 dBm,1
14064,3,43.3,-81 dBm,1
14072,3,43.3,-72 dBm,1
14098,3,43.3,-73 dBm,1
14119,3,43.3,-73 dBm,1
14182,3,43.3,-80 dBm,1
14185,3,43.3,-75 dBm,1
14248,3,43.3,-72 dBm,1
14297,3,43.3,-73 dBm,1
14427,3,43.3,-81 dBm,1
14472,3,43.3,-72 dBm,1
14508,3,43.3,-82 dBm,1
14509,3,43.3,-81 dBm,1
14615,3,43.3,-71 dBm,1
14729,3,43.3,-70 dBm,1
14769,3,43.3,-72 dBm,1
14782,3,43.3,-70 dBm,1
14791,3,43.3,-72 dBm,1
14833,3,43.3,-80 dBm,1
14942,3,43.3,-73 dBm,1
14954,3,43.3,-73 dBm,1
14963,3,43.3,-80 dBm,1
15012,3,43.3,-73 dBm,1
15016,3,43.3,-64 dBm,1
15020,3,43.3,-64 dBm,1
15108,3,43.3,-82 dBm,1
15159,3,43.3,-72 dBm,1
15210,3,43.3,-73 dBm,1
15211,3,43.3,-81 dBm,1
15225,3,43.3,-73 dBm,1
15234,3,43.3,-81 dBm,1
15235,3,43.3,-79 dBm,1
15336,3,43.3,-74 dBm,1
15344,3,43.3,-74 dBm,1
15384,3,43.3,-80 dBm,1
15399,3,43.3,-80 dBm,1
15469,3,43.3,-81 dBm,1
15488,3,43.3,-73 dBm,1
15492,3,43.3,-74 dBm,1
15507,3,43.3,-73 dBm,1
15522,3,43.3,-73 dBm,1
15608,3,43.3,-73 dBm,1
15686,3,43.3,-71 dBm,1
15743,3,43.3,-80 dBm,1
15793,3,43.3,-71 dBm,1
15852,3,43.3,-72 dBm,1
15875,3,43.3,-72 dBm,1
16002,3,43.3,-73 dBm,1
16057,3,43.3,-71 dBm,1
16176,3,43.3,-71 dBm,1
16185,3,43.3,-71 dBm,1
16197,3,43.3,-83 dBm,1
16216,3,43.3,-72 dBm,1
16236,3,43.3,-81 dBm,1
16251,3,43.3,-73 dBm,1
16296,3,43.3,-81 dBm,1
16311,3,43.3,-79 dBm,1
16314,3,43.3,-73 dBm,1
16319,3,43.3,-78 dBm,1
16326,3,43.3,-74 dBm,1
16404,3,43.3,-73 dBm,1
16420,3,43.3,-75 dBm,1
16440,3,43.3,-81 dBm,1
16493,3,43.3,-73 dBm,1
16599,3,43.3,-74 dBm,1
