No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
23,6,90,-78 dBm,1
104,6,90,-78 dBm,1
125,6,90,-78 dBm,1
134,6,90,-77 dBm,1
227,6,90,-77 dBm,1
247,6,90,-85 dBm,1
277,6,90,-84 dBm,1
287,6,90,-68 dBm,1
392,6,90,-77 dBm,1
419,6,90,-77 dBm,1
476,6,90,-74 dBm,1
931,6,90,-86 dBm,1
968,6,90,-76 dBm,1
1066,6,90,-85 dBm,1
1262,6,90,-78 dBm,1
1340,6,90,-77 dBm,1
1343,6,90,-76 dBm,1
1579,6,90,-81 dBm,1
1988,6,90,-74 dBm,1
2061,6,90,-75 dBm,1
2192,6,90,-76 dBm,1
2307,6,90,-78 dBm,1
2439,6,90,-79 dBm,1
2459,6,90,-75 dBm,1
2684,6,90,-75 dBm,1
2754,6,90,-78 dBm,1
2888,6,90,-78 dBm,1
3365,6,90,-79 dBm,1
3380,6,90,-76 dBm,1
3743,6,90,-80 dBm,1
4094,6,90,-78 dBm,1
4134,6,90,-74 dBm,1
4223,6,90,-79 dBm,1
4868,6,90,-78 dBm,1
4932,6,90,-82 dBm,1
4964,6,90,-83 dBm,1
5039,6,90,-77 dBm,1
5153,6,90,-84 dBm,1
5154,6,90,-85 dBm,1
5210,6,90,-82 dBm,1
5294,6,90,-82 dBm,1
5303,6,90,-81 dBm,1
5378,6,90,-85 dBm,1
5379,6,90,-87 dBm,1
5445,6,90,-75 dBm,1
5457,6,90,-78 dBm,1
5462,6,90,-69 dBm,1
5474,6,90,-74 dBm,1
5504,6,90,-76 dBm,1
5510,6,90,-73 dBm,1
5552,6,90,-72 dBm,1
5564,6,90,-67 dBm,1
5599,6,90,-74 dBm,1
5603,6,90,-70 dBm,1
5621,6,90,-68 dBm,1
5628,6,90,-78 dBm,1
5634,6,90,-78 dBm,1
5636,6,90,-79 dBm,1
5659,6,90,-73 dBm,1
5695,6,90,-72 dBm,1
5702,6,90,-77 dBm,1
5718,6,90,-77 dBm,1
5743,6,90,-73 dBm,1
5773,6,90,-77 dBm,1
5807,6,90,-76 dBm,1
5808,6,90,-77 dBm,1
5820,6,90,-73 dBm,1
5834,6,90,-81 dBm,1
5842,6,90,-77 dBm,1
5871,6,90,-76 dBm,1
5883,6,90,-65 dBm,1
5886,6,90,-76 dBm,1
5918,6,90,-76 dBm,1
5926,6,90,-76 dBm,1
5981,6,90,-73 dBm,1
5990,6,90,-77 dBm,1
6037,6,90,-74 dBm,1
6106,6,90,-70 dBm,1
6126,6,90,-75 dBm,1
6129,6,90,-74 dBm,1
6188,6,90,-68 dBm,1
6199,6,90,-75 dBm,1
6261,6,90,-76 dBm,1
6273,6,90,-74 dBm,1
6386,6,90,-73 dBm,1
6424,6,90,-75 dBm,1
6427,6,90,-79 dBm,1
6464,6,90,-75 dBm,1
6511,6,90,-74 dBm,1
6516,6,90,-76 dBm,1
6517,6,90,-76 dBm,1
6521,6,90,-75 dBm,1
6585,6,90,-79 dBm,1
6598,6,90,-73 dBm,1
6608,6,90,-78 dBm,1
6627,6,90,-78 dBm,1
6790,6,90,-73 dBm,1
6802,6,90,-75 dBm,1
6972,6,90,-76 dBm,1
6983,6,90,-77 dBm,1
7019,6,90,-66 dBm,1
7066,6,90,-77 dBm,1
7089,6,90,-77 dBm,1
7141,6,90,-76 dBm,1
7179,6,90,-79 dBm,1
7190,6,90,-79 dBm,1
7221,6,90,-70 dBm,1
7242,6,90,-75 dBm,1
7283,6,90,-76 dBm,1
7303,6,90,-67 dBm,1
7311,6,90,-78 dBm,1
7348,6,90,-77 dBm,1
7393,6,90,-76 dBm,1
