No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
2,4,63.64,-73 dBm,1
149,4,63.64,-74 dBm,1
1872,4,63.64,-74 dBm,1
2078,4,63.64,-74 dBm,1
2186,4,63.64,-75 dBm,1
2348,4,63.64,-76 dBm,1
2420,4,63.64,-76 dBm,1
2726,4,63.64,-73 dBm,1
3149,4,63.64,-58 dBm,1
3263,4,63.64,-76 dBm,1
3665,4,63.64,-74 dBm,1
4000,4,63.64,-75 dBm,1
4001,4,63.64,-81 dBm,1
4017,4,63.64,-77 dBm,1
4045,4,63.64,-75 dBm,1
4047,4,63.64,-81 dBm,1
4053,4,63.64,-74 dBm,1
4059,4,63.64,-76 dBm,1
4090,4,63.64,-76 dBm,1
4105,4,63.64,-80 dBm,1
4132,4,63.64,-76 dBm,1
4154,4,63.64,-76 dBm,1
4174,4,63.64,-81 dBm,1
4195,4,63.64,-76 dBm,1
4200,4,63.64,-81 dBm,1
4217,4,63.64,-76 dBm,1
4245,4,63.64,-77 dBm,1
4271,4,63.64,-75 dBm,1
4284,4,63.64,-76 dBm,1
4322,4,63.64,-75 dBm,1
4365,4,63.64,-73 dBm,1
4507,4,63.64,-72 dBm,1
4522,4,63.64,-82 dBm,1
4533,4,63.64,-76 dBm,1
4559,4,63.64,-81 dBm,1
4622,4,63.64,-75 dBm,1
4634,4,63.64,-76 dBm,1
4640,4,63.64,-74 dBm,1
4670,4,63.64,-77 dBm,1
4754,4,63.64,-64 dBm,1
4852,4,63.64,-73 dBm,1
4891,4,63.64,-70 dBm,1
4910,4,63.64,-73 dBm,1
5018,4,63.64,-81 dBm,1
5131,4,63.64,-76 dBm,1
5150,4,63.64,-77 dBm,1
5162,4,63.64,-79 dBm,1
5173,4,63.64,-76 dBm,1
5239,4,63.64,-80 dBm,1
5266,4,63.64,-82 dBm,1
5267,4,63.64,-75 dBm,1
5317,4,63.64,-77 dBm,1
5328,4,63.64,-82 dBm,1
5333,4,63.64,-75 dBm,1
5335,4,63.64,-84 dBm,1
5416,4,63.64,-78 dBm,1
5431,4,63.64,-79 dBm,1
5541,4,63.64,-80 dBm,1
5582,4,63.64,-79 dBm,1
5611,4,63.64,-79 dBm,1
5622,4,63.64,-77 dBm,1
5637,4,63.64,-80 dBm,1
5694,4,63.64,-75 dBm,1
5724,4,63.64,-73 dBm,1
5733,4,63.64,-80 dBm,1
5786,4,63.64,-76 dBm,1
5833,4,63.64,-79 dBm,1
5887,4,63.64,-79 dBm,1
5888,4,63.64,-77 dBm,1
5889,4,63.64,-83 dBm,1
5925,4,63.64,-82 dBm,1
5935,4,63.64,-82 dBm,1
5943,4,63.64,-79 dBm,1
5945,4,63.64,-82 dBm,1
5950,4,63.64,-71 dBm,1
5998,4,63.64,-70 dBm,1
6010,4,63.64,-80 dBm,1
6035,4,63.64,-61 dBm,1
6036,4,63.64,-62 dBm,1
6052,4,63.64,-74 dBm,1
6079,4,63.64,-79 dBm,1
6124,4,63.64,-74 dBm,1
6136,4,63.64,-76 dBm,1
6218,4,63.64,-67 dBm,1
6222,4,63.64,-75 dBm,1
6417,4,63.64,-81 dBm,1
6460,4,63.64,-81 dBm,1
6483,4,63.64,-73 dBm,1
6517,4,63.64,-80 dBm,1
6556,4,63.64,-60 dBm,1
6562,4,63.64,-60 dBm,1
6563,4,63.64,-63 dBm,1
6568,4,63.64,-60 dBm,1
6574,4,63.64,-59 dBm,1
6581,4,63.64,-59 dBm,1
6583,4,63.64,-63 dBm,1
6616,4,63.64,-60 dBm,1
6617,4,63.64,-63 dBm,1
6703,4,63.64,-74 dBm,1
6711,4,63.64,-58 dBm,1
6713,4,63.64,-63 dBm,1
6719,4,63.64,-64 dBm,1
6742,4,63.64,-58 dBm,1
6743,4,63.64,-60 dBm,1
6756,4,63.64,-74 dBm,1
6763,4,63.64,-64 dBm,1
6796,4,63.64,-58 dBm,1
6797,4,63.64,-60 dBm,1
6798,4,63.64,-63 dBm,1
6810,4,63.64,-58 dBm,1
6811,4,63.64,-60 dBm,1
6841,4,63.64,-81 dBm,1
6927,4,63.64,-81 dBm,1
6928,4,63.64,-81 dBm,1
6938,4,63.64,-74 dBm,1
6969,4,63.64,-73 dBm,1
6995,4,63.64,-63 dBm,1
7053,4,63.64,-74 dBm,1
7074,4,63.64,-59 dBm,1
7075,4,63.64,-60 dBm,1
7099,4,63.64,-74 dBm,1
7119,4,63.64,-74 dBm,1
7179,4,63.64,-72 dBm,1
7248,4,63.64,-59 dBm,1
7249,4,63.64,-60 dBm,1
7323,4,63.64,-60 dBm,1
7324,4,63.64,-65 dBm,1
7336,4,63.64,-75 dBm,1
7416,4,63.64,-78 dBm,1
7440,4,63.64,-76 dBm,1
7485,4,63.64,-60 dBm,1
7487,4,63.64,-65 dBm,1
7491,4,63.64,-59 dBm,1
7492,4,63.64,-60 dBm,1
7493,4,63.64,-65 dBm,1
7497,4,63.64,-59 dBm,1
7499,4,63.64,-65 dBm,1
7504,4,63.64,-59 dBm,1
7505,4,63.64,-60 dBm,1
7506,4,63.64,-65 dBm,1
7519,4,63.64,-59 dBm,1
7520,4,63.64,-60 dBm,1
7521,4,63.64,-65 dBm,1
7538,4,63.64,-59 dBm,1
7539,4,63.64,-60 dBm,1
7573,4,63.64,-59 dBm,1
7575,4,63.64,-65 dBm,1
7588,4,63.64,-59 dBm,1
7590,4,63.64,-65 dBm,1
7603,4,63.64,-74 dBm,1
7605,4,63.64,-76 dBm,1
7636,4,63.64,-59 dBm,1
7638,4,63.64,-65 dBm,1
