No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
4834,2,15,-73 dBm,1
5575,2,15,-78 dBm,1
5954,2,15,-72 dBm,1
15003,2,15,-62 dBm,1
16399,2,15,-61 dBm,1
17369,2,15,-71 dBm,1
19026,2,15,-71 dBm,1
20239,2,15,-74 dBm,1
20422,2,15,-73 dBm,1
20501,2,15,-73 dBm,1
24885,2,15,-63 dBm,1
27452,2,15,-62 dBm,1
28596,2,15,-62 dBm,1
29070,2,15,-64 dBm,1
31853,2,15,-62 dBm,1
34501,2,15,-61 dBm,1
35143,2,15,-62 dBm,1
36717,2,15,-63 dBm,1
37724,2,15,-62 dBm,1
38394,2,15,-62 dBm,1
38665,2,15,-62 dBm,1
38973,2,15,-62 dBm,1
39866,2,15,-62 dBm,1
40175,2,15,-63 dBm,1
40442,2,15,-62 dBm,1
43670,2,15,-72 dBm,1
43766,2,15,-73 dBm,1
44671,2,15,-63 dBm,1
44695,2,15,-63 dBm,1
45464,2,15,-62 dBm,1
50501,2,15,-62 dBm,1
51403,2,15,-61 dBm,1
52622,2,15,-90 dBm,1
52637,2,15,-63 dBm,1
52985,2,15,-63 dBm,1
61667,2,15,-71 dBm,1
62390,2,15,-62 dBm,1
62550,2,15,-63 dBm,1
62566,2,15,-63 dBm,1
62891,2,15,-62 dBm,1
63115,2,15,-62 dBm,1
63434,2,15,-62 dBm,1
63510,2,15,-63 dBm,1
64232,2,15,-63 dBm,1
64457,2,15,-62 dBm,1
65677,2,15,-62 dBm,1
66255,2,15,-63 dBm,1
66821,2,15,-63 dBm,1
66961,2,15,-62 dBm,1
67044,2,15,-63 dBm,1
67238,2,15,-64 dBm,1
67458,2,15,-64 dBm,1
67534,2,15,-63 dBm,1
68182,2,15,-63 dBm,1
68502,2,15,-63 dBm,1
68704,2,15,-63 dBm,1
69123,2,15,-63 dBm,1
69174,2,15,-65 dBm,1
69254,2,15,-65 dBm,1
69434,2,15,-65 dBm,1
69590,2,15,-64 dBm,1
69709,2,15,-63 dBm,1
69956,2,15,-65 dBm,1
70160,2,15,-65 dBm,1
70224,2,15,-63 dBm,1
71121,2,15,-64 dBm,1
71168,2,15,-63 dBm,1
