No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
6,5,75,-78 dBm,1
77,5,75,-81 dBm,1
200,5,75,-78 dBm,1
207,5,75,-86 dBm,1
237,5,75,-85 dBm,1
297,5,75,-84 dBm,1
312,5,75,-85 dBm,1
366,5,75,-85 dBm,1
434,5,75,-81 dBm,1
522,5,75,-77 dBm,1
525,5,75,-72 dBm,1
594,5,75,-84 dBm,1
657,5,75,-85 dBm,1
797,5,75,-75 dBm,1
854,5,75,-77 dBm,1
882,5,75,-77 dBm,1
930,5,75,-77 dBm,1
1074,5,75,-86 dBm,1
1122,5,75,-87 dBm,1
1134,5,75,-80 dBm,1
1137,5,75,-78 dBm,1
1197,5,75,-87 dBm,1
1218,5,75,-86 dBm,1
1356,5,75,-76 dBm,1
1433,5,75,-80 dBm,1
1500,5,75,-84 dBm,1
1632,5,75,-85 dBm,1
1809,5,75,-82 dBm,1
1911,5,75,-84 dBm,1
2190,5,75,-76 dBm,1
2214,5,75,-89 dBm,1
2376,5,75,-84 dBm,1
2385,5,75,-85 dBm,1
2415,5,75,-83 dBm,1
2547,5,75,-83 dBm,1
2553,5,75,-84 dBm,1
2649,5,75,-83 dBm,1
2667,5,75,-83 dBm,1
2704,5,75,-87 dBm,1
2844,5,75,-77 dBm,1
2882,5,75,-79 dBm,1
2943,5,75,-82 dBm,1
2982,5,75,-82 dBm,1
2992,5,75,-76 dBm,1
2999,5,75,-78 dBm,1
3051,5,75,-84 dBm,1
3069,5,75,-77 dBm,1
3138,5,75,-83 dBm,1
3174,5,75,-83 dBm,1
3184,5,75,-88 dBm,1
3251,5,75,-82 dBm,1
3267,5,75,-81 dBm,1
3299,5,75,-80 dBm,1
3300,5,75,-78 dBm,1
3323,5,75,-83 dBm,1
3347,5,75,-83 dBm,1
3363,5,75,-72 dBm,1
3402,5,75,-76 dBm,1
3403,5,75,-79 dBm,1
3406,5,75,-77 dBm,1
3419,5,75,-82 dBm,1
3425,5,75,-80 dBm,1
3446,5,75,-79 dBm,1
3488,5,75,-82 dBm,1
3521,5,75,-80 dBm,1
3535,5,75,-71 dBm,1
3545,5,75,-76 dBm,1
