No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
5818,5,12.5,-62 dBm,1
6077,5,12.5,-63 dBm,1
6318,5,12.5,-65 dBm,1
6409,5,12.5,-71 dBm,1
6484,5,12.5,-57 dBm,1
6598,5,12.5,-56 dBm,1
6845,5,12.5,-62 dBm,1
6865,5,12.5,-49 dBm,1
7180,5,12.5,-62 dBm,1
7286,5,12.5,-80 dBm,1
7303,5,12.5,-79 dBm,1
7304,5,12.5,-74 dBm,1
7317,5,12.5,-72 dBm,1
7473,5,12.5,-63 dBm,1
7547,5,12.5,-66 dBm,1
7646,5,12.5,-67 dBm,1
7938,5,12.5,-64 dBm,1
7977,5,12.5,-63 dBm,1
8028,5,12.5,-60 dBm,1
8389,5,12.5,-62 dBm,1
8431,5,12.5,-63 dBm,1
8724,5,12.5,-56 dBm,1
8760,5,12.5,-61 dBm,1
9040,5,12.5,-63 dBm,1
9229,5,12.5,-57 dBm,1
9330,5,12.5,-61 dBm,1
9515,5,12.5,-63 dBm,1
9649,5,12.5,-61 dBm,1
9673,5,12.5,-61 dBm,1
9740,5,12.5,-62 dBm,1
9852,5,12.5,-63 dBm,1
10043,5,12.5,-61 dBm,1
10210,5,12.5,-61 dBm,1
10793,5,12.5,-58 dBm,1
10924,5,12.5,-60 dBm,1
11274,5,12.5,-61 dBm,1
11324,5,12.5,-58 dBm,1
11442,5,12.5,-67 dBm,1
11498,5,12.5,-62 dBm,1
11665,5,12.5,-63 dBm,1
11744,5,12.5,-64 dBm,1
11819,5,12.5,-63 dBm,1
12240,5,12.5,-61 dBm,1
12571,5,12.5,-62 dBm,1
12894,5,12.5,-61 dBm,1
13252,5,12.5,-68 dBm,1
13382,5,12.5,-62 dBm,1
14085,5,12.5,-63 dBm,1
14213,5,12.5,-63 dBm,1
14419,5,12.5,-59 dBm,1
14548,5,12.5,-59 dBm,1
14646,5,12.5,-69 dBm,1
14991,5,12.5,-64 dBm,1
15128,5,12.5,-65 dBm,1
15326,5,12.5,-64 dBm,1
15346,5,12.5,-63 dBm,1
15453,5,12.5,-63 dBm,1
15504,5,12.5,-63 dBm,1
15853,5,12.5,-64 dBm,1
16009,5,12.5,-63 dBm,1
16382,5,12.5,-62 dBm,1
17311,5,12.5,-60 dBm,1
17539,5,12.5,-60 dBm,1
17737,5,12.5,-58 dBm,1
17812,5,12.5,-60 dBm,1
17952,5,12.5,-59 dBm,1
18232,5,12.5,-60 dBm,1
18240,5,12.5,-58 dBm,1
18323,5,12.5,-60 dBm,1
18500,5,12.5,-59 dBm,1
18548,5,12.5,-57 dBm,1
18595,5,12.5,-60 dBm,1
19598,5,12.5,-59 dBm,1
19886,5,12.5,-60 dBm,1
20030,5,12.5,-65 dBm,1
20042,5,12.5,-60 dBm,1
20066,5,12.5,-59 dBm,1
20429,5,12.5,-59 dBm,1
20583,5,12.5,-59 dBm,1
20989,5,12.5,-60 dBm,1
21052,5,12.5,-60 dBm,1
21171,5,12.5,-60 dBm,1
21363,5,12.5,-59 dBm,1
21511,5,12.5,-59 dBm,1
21633,5,12.5,-63 dBm,1
21976,5,12.5,-64 dBm,1
22490,5,12.5,-63 dBm,1
22712,5,12.5,-68 dBm,1
23396,5,12.5,-64 dBm,1
23583,5,12.5,-59 dBm,1
23756,5,12.5,-63 dBm,1
23821,5,12.5,-60 dBm,1
23841,5,12.5,-62 dBm,1
24032,5,12.5,-59 dBm,1
24179,5,12.5,-60 dBm,1
24434,5,12.5,-60 dBm,1
24529,5,12.5,-59 dBm,1
24564,5,12.5,-59 dBm,1
24737,5,12.5,-59 dBm,1
25116,5,12.5,-59 dBm,1
25254,5,12.5,-60 dBm,1
25676,5,12.5,-59 dBm,1
26213,5,12.5,-61 dBm,1
26602,5,12.5,-58 dBm,1
26775,5,12.5,-61 dBm,1
26957,5,12.5,-60 dBm,1
27293,5,12.5,-61 dBm,1
27842,5,12.5,-64 dBm,1
27988,5,12.5,-59 dBm,1
28299,5,12.5,-59 dBm,1
28378,5,12.5,-62 dBm,1
28437,5,12.5,-64 dBm,1
28524,5,12.5,-61 dBm,1
29376,5,12.5,-63 dBm,1
29451,5,12.5,-59 dBm,1
29582,5,12.5,-60 dBm,1
30313,5,12.5,-63 dBm,1
30461,5,12.5,-58 dBm,1
30829,5,12.5,-64 dBm,1
30865,5,12.5,-59 dBm,1
31100,5,12.5,-59 dBm,1
31251,5,12.5,-62 dBm,1
32596,5,12.5,-64 dBm,1
32597,5,12.5,-64 dBm,1
32598,5,12.5,-69 dBm,1
32634,5,12.5,-59 dBm,1
32646,5,12.5,-59 dBm,1
32864,5,12.5,-59 dBm,1
33297,5,12.5,-64 dBm,1
33298,5,12.5,-64 dBm,1
33299,5,12.5,-66 dBm,1
33964,5,12.5,-61 dBm,1
34226,5,12.5,-62 dBm,1
34262,5,12.5,-65 dBm,1
34280,5,12.5,-56 dBm,1
34343,5,12.5,-61 dBm,1
34370,5,12.5,-66 dBm,1
34622,5,12.5,-64 dBm,1
34677,5,12.5,-57 dBm,1
35423,5,12.5,-65 dBm,1
35435,5,12.5,-59 dBm,1
35887,5,12.5,-57 dBm,1
35943,5,12.5,-60 dBm,1
35982,5,12.5,-57 dBm,1
36392,5,12.5,-61 dBm,1
36399,5,12.5,-61 dBm,1
36902,5,12.5,-61 dBm,1
37191,5,12.5,-59 dBm,1
37199,5,12.5,-58 dBm,1
37311,5,12.5,-58 dBm,1
37628,5,12.5,-63 dBm,1
37728,5,12.5,-59 dBm,1
37801,5,12.5,-59 dBm,1
37825,5,12.5,-64 dBm,1
37837,5,12.5,-61 dBm,1
37919,5,12.5,-68 dBm,1
38194,5,12.5,-67 dBm,1
38292,5,12.5,-52 dBm,1
38615,5,12.5,-69 dBm,1
38715,5,12.5,-72 dBm,1
38790,5,12.5,-60 dBm,1
39090,5,12.5,-59 dBm,1
39106,5,12.5,-60 dBm,1
39118,5,12.5,-60 dBm,1
39296,5,12.5,-56 dBm,1
39749,5,12.5,-59 dBm,1
39967,5,12.5,-71 dBm,1
40204,5,12.5,-56 dBm,1
40219,5,12.5,-62 dBm,1
40464,5,12.5,-58 dBm,1
40651,5,12.5,-58 dBm,1
40805,5,12.5,-59 dBm,1
41094,5,12.5,-65 dBm,1
41336,5,12.5,-56 dBm,1
41368,5,12.5,-59 dBm,1
41672,5,12.5,-63 dBm,1
41728,5,12.5,-63 dBm,1
42384,5,12.5,-63 dBm,1
42821,5,12.5,-57 dBm,1
42896,5,12.5,-59 dBm,1
43226,5,12.5,-64 dBm,1
43262,5,12.5,-63 dBm,1
43294,5,12.5,-59 dBm,1
43304,5,12.5,-61 dBm,1
43478,5,12.5,-64 dBm,1
43732,5,12.5,-64 dBm,1
43796,5,12.5,-58 dBm,1
44170,5,12.5,-61 dBm,1
44463,5,12.5,-65 dBm,1
44494,5,12.5,-65 dBm,1
44731,5,12.5,-65 dBm,1
44835,5,12.5,-64 dBm,1
44974,5,12.5,-62 dBm,1
45042,5,12.5,-60 dBm,1
45169,5,12.5,-62 dBm,1
45256,5,12.5,-64 dBm,1
45332,5,12.5,-62 dBm,1
45504,5,12.5,-65 dBm,1
45699,5,12.5,-64 dBm,1
45814,5,12.5,-62 dBm,1
45925,5,12.5,-64 dBm,1
46171,5,12.5,-66 dBm,1
46235,5,12.5,-65 dBm,1
46793,5,12.5,-64 dBm,1
46876,5,12.5,-60 dBm,1
47310,5,12.5,-65 dBm,1
47361,5,12.5,-56 dBm,1
48082,5,12.5,-64 dBm,1
48143,5,12.5,-56 dBm,1
48379,5,12.5,-60 dBm,1
48451,5,12.5,-63 dBm,1
48491,5,12.5,-64 dBm,1
48635,5,12.5,-64 dBm,1
48730,5,12.5,-60 dBm,1
48824,5,12.5,-58 dBm,1
49048,5,12.5,-64 dBm,1
49283,5,12.5,-60 dBm,1
49446,5,12.5,-64 dBm,1
49695,5,12.5,-60 dBm,1
49787,5,12.5,-65 dBm,1
49953,5,12.5,-63 dBm,1
50268,5,12.5,-56 dBm,1
50276,5,12.5,-60 dBm,1
50308,5,12.5,-66 dBm,1
50415,5,12.5,-60 dBm,1
50608,5,12.5,-64 dBm,1
50929,5,12.5,-63 dBm,1
51032,5,12.5,-62 dBm,1
51292,5,12.5,-62 dBm,1
51356,5,12.5,-63 dBm,1
51507,5,12.5,-62 dBm,1
51554,5,12.5,-56 dBm,1
51646,5,12.5,-64 dBm,1
52120,5,12.5,-56 dBm,1
52214,5,12.5,-59 dBm,1
52341,5,12.5,-59 dBm,1
52562,5,12.5,-65 dBm,1
52658,5,12.5,-59 dBm,1
52738,5,12.5,-63 dBm,1
52977,5,12.5,-60 dBm,1
54146,5,12.5,-66 dBm,1
54925,5,12.5,-62 dBm,1
55155,5,12.5,-63 dBm,1
55245,5,12.5,-65 dBm,1
55370,5,12.5,-58 dBm,1
55417,5,12.5,-60 dBm,1
55596,5,12.5,-59 dBm,1
55600,5,12.5,-68 dBm,1
55687,5,12.5,-64 dBm,1
55780,5,12.5,-59 dBm,1
55903,5,12.5,-60 dBm,1
55922,5,12.5,-58 dBm,1
55965,5,12.5,-65 dBm,1
56037,5,12.5,-59 dBm,1
56073,5,12.5,-65 dBm,1
56104,5,12.5,-65 dBm,1
56316,5,12.5,-59 dBm,1
56400,5,12.5,-65 dBm,1
56647,5,12.5,-60 dBm,1
56805,5,12.5,-64 dBm,1
56860,5,12.5,-59 dBm,1
56994,5,12.5,-65 dBm,1
57002,5,12.5,-58 dBm,1
57135,5,12.5,-62 dBm,1
57529,5,12.5,-65 dBm,1
58031,5,12.5,-58 dBm,1
58155,5,12.5,-65 dBm,1
58347,5,12.5,-58 dBm,1
58397,5,12.5,-58 dBm,1
58433,5,12.5,-65 dBm,1
58480,5,12.5,-65 dBm,1
58576,5,12.5,-59 dBm,1
58845,5,12.5,-60 dBm,1
59000,5,12.5,-65 dBm,1
59233,5,12.5,-59 dBm,1
59656,5,12.5,-65 dBm,1
59847,5,12.5,-63 dBm,1
60112,5,12.5,-64 dBm,1
60327,5,12.5,-64 dBm,1
60435,5,12.5,-58 dBm,1
60490,5,12.5,-61 dBm,1
60708,5,12.5,-64 dBm,1
60871,5,12.5,-64 dBm,1
61153,5,12.5,-62 dBm,1
61258,5,12.5,-62 dBm,1
61392,5,12.5,-64 dBm,1
61428,5,12.5,-64 dBm,1
61550,5,12.5,-65 dBm,1
62412,5,12.5,-59 dBm,1
62554,5,12.5,-65 dBm,1
62657,5,12.5,-65 dBm,1
62781,5,12.5,-59 dBm,1
62805,5,12.5,-65 dBm,1
63149,5,12.5,-66 dBm,1
63217,5,12.5,-59 dBm,1
63324,5,12.5,-65 dBm,1
63387,5,12.5,-65 dBm,1
63861,5,12.5,-65 dBm,1
64033,5,12.5,-63 dBm,1
64151,5,12.5,-65 dBm,1
64595,5,12.5,-61 dBm,1
64650,5,12.5,-59 dBm,1
65074,5,12.5,-59 dBm,1
65358,5,12.5,-67 dBm,1
65413,5,12.5,-65 dBm,1
65704,5,12.5,-63 dBm,1
66044,5,12.5,-65 dBm,1
66289,5,12.5,-65 dBm,1
66337,5,12.5,-59 dBm,1
66405,5,12.5,-65 dBm,1
66522,5,12.5,-57 dBm,1
66562,5,12.5,-65 dBm,1
66840,5,12.5,-62 dBm,1
66951,5,12.5,-63 dBm,1
67046,5,12.5,-59 dBm,1
67234,5,12.5,-68 dBm,1
67453,5,12.5,-65 dBm,1
67461,5,12.5,-58 dBm,1
67505,5,12.5,-68 dBm,1
67671,5,12.5,-66 dBm,1
67949,5,12.5,-68 dBm,1
68310,5,12.5,-65 dBm,1
68520,5,12.5,-65 dBm,1
68674,5,12.5,-58 dBm,1
68769,5,12.5,-58 dBm,1
69624,5,12.5,-62 dBm,1
69632,5,12.5,-64 dBm,1
69873,5,12.5,-62 dBm,1
69924,5,12.5,-63 dBm,1
70043,5,12.5,-65 dBm,1
70075,5,12.5,-65 dBm,1
70302,5,12.5,-59 dBm,1
70954,5,12.5,-60 dBm,1
71261,5,12.5,-59 dBm,1
71405,5,12.5,-52 dBm,1
71457,5,12.5,-59 dBm,1
71560,5,12.5,-63 dBm,1
71562,5,12.5,-67 dBm,1
71678,5,12.5,-60 dBm,1
71826,5,12.5,-60 dBm,1
71846,5,12.5,-65 dBm,1
72028,5,12.5,-63 dBm,1
72029,5,12.5,-68 dBm,1
72128,5,12.5,-60 dBm,1
72163,5,12.5,-58 dBm,1
72422,5,12.5,-67 dBm,1
72677,5,12.5,-60 dBm,1
73051,5,12.5,-61 dBm,1
73303,5,12.5,-66 dBm,1
73359,5,12.5,-63 dBm,1
73360,5,12.5,-63 dBm,1
73361,5,12.5,-63 dBm,1
73362,5,12.5,-68 dBm,1
73538,5,12.5,-63 dBm,1
73539,5,12.5,-63 dBm,1
73540,5,12.5,-67 dBm,1
73659,5,12.5,-62 dBm,1
73778,5,12.5,-65 dBm,1
73803,5,12.5,-63 dBm,1
73804,5,12.5,-63 dBm,1
73805,5,12.5,-67 dBm,1
73825,5,12.5,-66 dBm,1
73868,5,12.5,-55 dBm,1
73944,5,12.5,-63 dBm,1
73945,5,12.5,-63 dBm,1
73946,5,12.5,-68 dBm,1
