No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
468,4,31.82,-88 dBm,1
507,4,31.82,-77 dBm,1
567,4,31.82,-82 dBm,1
573,4,31.82,-87 dBm,1
579,4,31.82,-82 dBm,1
585,4,31.82,-80 dBm,1
603,4,31.82,-82 dBm,1
891,4,31.82,-87 dBm,1
922,4,31.82,-86 dBm,1
937,4,31.82,-84 dBm,1
981,4,31.82,-87 dBm,1
1056,4,31.82,-88 dBm,1
1113,4,31.82,-86 dBm,1
1398,4,31.82,-86 dBm,1
1467,4,31.82,-85 dBm,1
1560,4,31.82,-87 dBm,1
1578,4,31.82,-86 dBm,1
1579,4,31.82,-85 dBm,1
1632,4,31.82,-87 dBm,1
1633,4,31.82,-86 dBm,1
1821,4,31.82,-87 dBm,1
1941,4,31.82,-87 dBm,1
2052,4,31.82,-86 dBm,1
2053,4,31.82,-84 dBm,1
2541,4,31.82,-89 dBm,1
2835,4,31.82,-84 dBm,1
2865,4,31.82,-84 dBm,1
2979,4,31.82,-85 dBm,1
3015,4,31.82,-84 dBm,1
3111,4,31.82,-85 dBm,1
3132,4,31.82,-84 dBm,1
3148,4,31.82,-68 dBm,1
3172,4,31.82,-82 dBm,1
3713,4,31.82,-69 dBm,1
3725,4,31.82,-69 dBm,1
3729,4,31.82,-70 dBm,1
3883,4,31.82,-67 dBm,1
3955,4,31.82,-71 dBm,1
4080,4,31.82,-72 dBm,1
4134,4,31.82,-71 dBm,1
4439,4,31.82,-73 dBm,1
4443,4,31.82,-71 dBm,1
4518,4,31.82,-73 dBm,1
4589,4,31.82,-73 dBm,1
4702,4,31.82,-72 dBm,1
4732,4,31.82,-73 dBm,1
4745,4,31.82,-79 dBm,1
4767,4,31.82,-79 dBm,1
4910,4,31.82,-73 dBm,1
5032,4,31.82,-74 dBm,1
5091,4,31.82,-72 dBm,1
5177,4,31.82,-73 dBm,1
5280,4,31.82,-73 dBm,1
5288,4,31.82,-75 dBm,1
5313,4,31.82,-74 dBm,1
5351,4,31.82,-82 dBm,1
5403,4,31.82,-75 dBm,1
5442,4,31.82,-75 dBm,1
5472,4,31.82,-75 dBm,1
5480,4,31.82,-76 dBm,1
5485,4,31.82,-69 dBm,1
5546,4,31.82,-75 dBm,1
5587,4,31.82,-78 dBm,1
5699,4,31.82,-79 dBm,1
5702,4,31.82,-74 dBm,1
5721,4,31.82,-81 dBm,1
5739,4,31.82,-76 dBm,1
5769,4,31.82,-79 dBm,1
5831,4,31.82,-74 dBm,1
5877,4,31.82,-73 dBm,1
5886,4,31.82,-87 dBm,1
5961,4,31.82,-82 dBm,1
5973,4,31.82,-82 dBm,1
5992,4,31.82,-83 dBm,1
5994,4,31.82,-83 dBm,1
6035,4,31.82,-74 dBm,1
6058,4,31.82,-79 dBm,1
6065,4,31.82,-79 dBm,1
6110,4,31.82,-82 dBm,1
6128,4,31.82,-78 dBm,1
6170,4,31.82,-82 dBm,1
6177,4,31.82,-79 dBm,1
6259,4,31.82,-82 dBm,1
6261,4,31.82,-81 dBm,1
6268,4,31.82,-82 dBm,1
6279,4,31.82,-82 dBm,1
6285,4,31.82,-79 dBm,1
6296,4,31.82,-82 dBm,1
6313,4,31.82,-82 dBm,1
6339,4,31.82,-74 dBm,1
6370,4,31.82,-80 dBm,1
6445,4,31.82,-84 dBm,1
6455,4,31.82,-76 dBm,1
6490,4,31.82,-82 dBm,1
6534,4,31.82,-80 dBm,1
6583,4,31.82,-82 dBm,1
6600,4,31.82,-80 dBm,1
6602,4,31.82,-77 dBm,1
6627,4,31.82,-81 dBm,1
6640,4,31.82,-82 dBm,1
6641,4,31.82,-78 dBm,1
6642,4,31.82,-83 dBm,1
6723,4,31.82,-74 dBm,1
6785,4,31.82,-76 dBm,1
6808,4,31.82,-73 dBm,1
6825,4,31.82,-82 dBm,1
6842,4,31.82,-82 dBm,1
6843,4,31.82,-79 dBm,1
6869,4,31.82,-82 dBm,1
6875,4,31.82,-85 dBm,1
6972,4,31.82,-75 dBm,1
6982,4,31.82,-79 dBm,1
6992,4,31.82,-81 dBm,1
7060,4,31.82,-81 dBm,1
7066,4,31.82,-80 dBm,1
7150,4,31.82,-80 dBm,1
7234,4,31.82,-83 dBm,1
7247,4,31.82,-82 dBm,1
7292,4,31.82,-80 dBm,1
7294,4,31.82,-75 dBm,1
7354,4,31.82,-74 dBm,1
7512,4,31.82,-77 dBm,1
7656,4,31.82,-80 dBm,1
7670,4,31.82,-84 dBm,1
7690,4,31.82,-84 dBm,1
7691,4,31.82,-81 dBm,1
7715,4,31.82,-84 dBm,1
7735,4,31.82,-78 dBm,1
7877,4,31.82,-85 dBm,1
7905,4,31.82,-79 dBm,1
7906,4,31.82,-82 dBm,1
7940,4,31.82,-79 dBm,1
7969,4,31.82,-81 dBm,1
8028,4,31.82,-80 dBm,1
8324,4,31.82,-86 dBm,1
8327,4,31.82,-66 dBm,1
8390,4,31.82,-85 dBm,1
8576,4,31.82,-85 dBm,1
8662,4,31.82,-70 dBm,1
8827,4,31.82,-87 dBm,1
8930,4,31.82,-87 dBm,1
9069,4,31.82,-84 dBm,1
9116,4,31.82,-63 dBm,1
9571,4,31.82,-83 dBm,1
9574,4,31.82,-82 dBm,1
9596,4,31.82,-80 dBm,1
9654,4,31.82,-79 dBm,1
9689,4,31.82,-78 dBm,1
9692,4,31.82,-75 dBm,1
9715,4,31.82,-81 dBm,1
9736,4,31.82,-83 dBm,1
9781,4,31.82,-79 dBm,1
9834,4,31.82,-73 dBm,1
9835,4,31.82,-83 dBm,1
9854,4,31.82,-79 dBm,1
9864,4,31.82,-82 dBm,1
9908,4,31.82,-78 dBm,1
9990,4,31.82,-84 dBm,1
10006,4,31.82,-76 dBm,1
10007,4,31.82,-80 dBm,1
10036,4,31.82,-83 dBm,1
10111,4,31.82,-80 dBm,1
10124,4,31.82,-77 dBm,1
10144,4,31.82,-88 dBm,1
10178,4,31.82,-85 dBm,1
10194,4,31.82,-76 dBm,1
10195,4,31.82,-85 dBm,1
10211,4,31.82,-69 dBm,1
10214,4,31.82,-83 dBm,1
10260,4,31.82,-81 dBm,1
10283,4,31.82,-80 dBm,1
10307,4,31.82,-81 dBm,1
10372,4,31.82,-83 dBm,1
10385,4,31.82,-78 dBm,1
10416,4,31.82,-84 dBm,1
10539,4,31.82,-77 dBm,1
10608,4,31.82,-77 dBm,1
10619,4,31.82,-86 dBm,1
10628,4,31.82,-83 dBm,1
10670,4,31.82,-76 dBm,1
10725,4,31.82,-77 dBm,1
10758,4,31.82,-85 dBm,1
10768,4,31.82,-77 dBm,1
10780,4,31.82,-79 dBm,1
10791,4,31.82,-78 dBm,1
10792,4,31.82,-88 dBm,1
10881,4,31.82,-74 dBm,1
10884,4,31.82,-78 dBm,1
10895,4,31.82,-77 dBm,1
10947,4,31.82,-85 dBm,1
10983,4,31.82,-77 dBm,1
11036,4,31.82,-78 dBm,1
11053,4,31.82,-79 dBm,1
11061,4,31.82,-77 dBm,1
11070,4,31.82,-83 dBm,1
11102,4,31.82,-83 dBm,1
11120,4,31.82,-73 dBm,1
11198,4,31.82,-73 dBm,1
11394,4,31.82,-73 dBm,1
11593,4,31.82,-82 dBm,1
11743,4,31.82,-74 dBm,1
11850,4,31.82,-80 dBm,1
11854,4,31.82,-75 dBm,1
11864,4,31.82,-80 dBm,1
11929,4,31.82,-73 dBm,1
11965,4,31.82,-80 dBm,1
11972,4,31.82,-73 dBm,1
11979,4,31.82,-81 dBm,1
12146,4,31.82,-72 dBm,1
12171,4,31.82,-81 dBm,1
12234,4,31.82,-72 dBm,1
12302,4,31.82,-81 dBm,1
12390,4,31.82,-80 dBm,1
12451,4,31.82,-80 dBm,1
12598,4,31.82,-73 dBm,1
12755,4,31.82,-81 dBm,1
12818,4,31.82,-82 dBm,1
12845,4,31.82,-83 dBm,1
13101,4,31.82,-79 dBm,1
13182,4,31.82,-78 dBm,1
13209,4,31.82,-74 dBm,1
13370,4,31.82,-73 dBm,1
