No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
96,3,43.3,-81 dBm,1
129,3,43.3,-80 dBm,1
330,3,43.3,-81 dBm,1
539,3,43.3,-76 dBm,1
556,3,43.3,-73 dBm,1
784,3,43.3,-73 dBm,1
1244,3,43.3,-73 dBm,1
1596,3,43.3,-82 dBm,1
1735,3,43.3,-67 dBm,1
1801,3,43.3,-73 dBm,1
2058,3,43.3,-81 dBm,1
2194,3,43.3,-73 dBm,1
2931,3,43.3,-86 dBm,1
4034,3,43.3,-75 dBm,1
4058,3,43.3,-73 dBm,1
4101,3,43.3,-79 dBm,1
4109,3,43.3,-71 dBm,1
4195,3,43.3,-72 dBm,1
4256,3,43.3,-66 dBm,1
4348,3,43.3,-76 dBm,1
4358,3,43.3,-70 dBm,1
4434,3,43.3,-77 dBm,1
4497,3,43.3,-84 dBm,1
4515,3,43.3,-79 dBm,1
4559,3,43.3,-78 dBm,1
4564,3,43.3,-79 dBm,1
4566,3,43.3,-78 dBm,1
4676,3,43.3,-70 dBm,1
4732,3,43.3,-73 dBm,1
4758,3,43.3,-77 dBm,1
4767,3,43.3,-77 dBm,1
4792,3,43.3,-72 dBm,1
4935,3,43.3,-71 dBm,1
5009,3,43.3,-68 dBm,1
5039,3,43.3,-77 dBm,1
5041,3,43.3,-76 dBm,1
5050,3,43.3,-77 dBm,1
5078,3,43.3,-78 dBm,1
5102,3,43.3,-77 dBm,1
5104,3,43.3,-77 dBm,1
5115,3,43.3,-77 dBm,1
5177,3,43.3,-71 dBm,1
5274,3,43.3,-71 dBm,1
5285,3,43.3,-75 dBm,1
5292,3,43.3,-68 dBm,1
5336,3,43.3,-74 dBm,1
5473,3,43.3,-75 dBm,1
5474,3,43.3,-74 dBm,1
5501,3,43.3,-71 dBm,1
5599,3,43.3,-71 dBm,1
5611,3,43.3,-73 dBm,1
5629,3,43.3,-71 dBm,1
5643,3,43.3,-86 dBm,1
5644,3,43.3,-70 dBm,1
5681,3,43.3,-72 dBm,1
5781,3,43.3,-77 dBm,1
5829,3,43.3,-77 dBm,1
5896,3,43.3,-70 dBm,1
5902,3,43.3,-79 dBm,1
5974,3,43.3,-75 dBm,1
5985,3,43.3,-75 dBm,1
6163,3,43.3,-75 dBm,1
6174,3,43.3,-85 dBm,1
6237,3,43.3,-73 dBm,1
6256,3,43.3,-71 dBm,1
6272,3,43.3,-73 dBm,1
6293,3,43.3,-72 dBm,1
6315,3,43.3,-76 dBm,1
6340,3,43.3,-71 dBm,1
6372,3,43.3,-70 dBm,1
6384,3,43.3,-70 dBm,1
6392,3,43.3,-71 dBm,1
6405,3,43.3,-74 dBm,1
6419,3,43.3,-68 dBm,1
6421,3,43.3,-73 dBm,1
6436,3,43.3,-72 dBm,1
6458,3,43.3,-70 dBm,1
6472,3,43.3,-76 dBm,1
6482,3,43.3,-82 dBm,1
6497,3,43.3,-77 dBm,1
6525,3,43.3,-74 dBm,1
6568,3,43.3,-76 dBm,1
6640,3,43.3,-75 dBm,1
6647,3,43.3,-74 dBm,1
6667,3,43.3,-77 dBm,1
6721,3,43.3,-76 dBm,1
6723,3,43.3,-86 dBm,1
6724,3,43.3,-75 dBm,1
6742,3,43.3,-68 dBm,1
6759,3,43.3,-73 dBm,1
6791,3,43.3,-76 dBm,1
6825,3,43.3,-65 dBm,1
6832,3,43.3,-70 dBm,1
6839,3,43.3,-75 dBm,1
6841,3,43.3,-78 dBm,1
6866,3,43.3,-74 dBm,1
6879,3,43.3,-78 dBm,1
6962,3,43.3,-76 dBm,1
7082,3,43.3,-78 dBm,1
7105,3,43.3,-70 dBm,1
7143,3,43.3,-76 dBm,1
7145,3,43.3,-77 dBm,1
7182,3,43.3,-76 dBm,1
7185,3,43.3,-75 dBm,1
7187,3,43.3,-77 dBm,1
7197,3,43.3,-77 dBm,1
7326,3,43.3,-79 dBm,1
7389,3,43.3,-77 dBm,1
7405,3,43.3,-69 dBm,1
7492,3,43.3,-77 dBm,1
7505,3,43.3,-78 dBm,1
7512,3,43.3,-81 dBm,1
7513,3,43.3,-76 dBm,1
7527,3,43.3,-82 dBm,1
7551,3,43.3,-73 dBm,1
7627,3,43.3,-68 dBm,1
7634,3,43.3,-76 dBm,1
7651,3,43.3,-80 dBm,1
7673,3,43.3,-70 dBm,1
7674,3,43.3,-77 dBm,1
7681,3,43.3,-71 dBm,1
7692,3,43.3,-75 dBm,1
7731,3,43.3,-72 dBm,1
7737,3,43.3,-74 dBm,1
7764,3,43.3,-71 dBm,1
7834,3,43.3,-76 dBm,1
7840,3,43.3,-78 dBm,1
7851,3,43.3,-76 dBm,1
7886,3,43.3,-78 dBm,1
7921,3,43.3,-78 dBm,1
7922,3,43.3,-79 dBm,1
7979,3,43.3,-80 dBm,1
7982,3,43.3,-78 dBm,1
8025,3,43.3,-81 dBm,1
8037,3,43.3,-70 dBm,1
8062,3,43.3,-82 dBm,1
8079,3,43.3,-77 dBm,1
8082,3,43.3,-69 dBm,1
8089,3,43.3,-80 dBm,1
8194,3,43.3,-77 dBm,1
8201,3,43.3,-68 dBm,1
8451,3,43.3,-71 dBm,1
8467,3,43.3,-70 dBm,1
8596,3,43.3,-76 dBm,1
8616,3,43.3,-68 dBm,1
8652,3,43.3,-76 dBm,1
8658,3,43.3,-80 dBm,1
8703,3,43.3,-71 dBm,1
8706,3,43.3,-80 dBm,1
8775,3,43.3,-78 dBm,1
8776,3,43.3,-76 dBm,1
8795,3,43.3,-78 dBm,1
8843,3,43.3,-70 dBm,1
8857,3,43.3,-84 dBm,1
8865,3,43.3,-71 dBm,1
8872,3,43.3,-69 dBm,1
8885,3,43.3,-78 dBm,1
8886,3,43.3,-78 dBm,1
8907,3,43.3,-83 dBm,1
8962,3,43.3,-76 dBm,1
9032,3,43.3,-79 dBm,1
9040,3,43.3,-79 dBm,1
9048,3,43.3,-79 dBm,1
9058,3,43.3,-67 dBm,1
9108,3,43.3,-85 dBm,1
9157,3,43.3,-75 dBm,1
9179,3,43.3,-78 dBm,1
9227,3,43.3,-71 dBm,1
9243,3,43.3,-71 dBm,1
9264,3,43.3,-71 dBm,1
9272,3,43.3,-78 dBm,1
9322,3,43.3,-77 dBm,1
9372,3,43.3,-76 dBm,1
9389,3,43.3,-79 dBm,1
9397,3,43.3,-70 dBm,1
9456,3,43.3,-78 dBm,1
9457,3,43.3,-76 dBm,1
9515,3,43.3,-76 dBm,1
9532,3,43.3,-70 dBm,1
9540,3,43.3,-71 dBm,1
9692,3,43.3,-69 dBm,1
9724,3,43.3,-72 dBm,1
9733,3,43.3,-77 dBm,1
9738,3,43.3,-77 dBm,1
9739,3,43.3,-84 dBm,1
9756,3,43.3,-76 dBm,1
9770,3,43.3,-77 dBm,1
9772,3,43.3,-77 dBm,1
9943,3,43.3,-70 dBm,1
9948,3,43.3,-79 dBm,1
9966,3,43.3,-78 dBm,1
10055,3,43.3,-71 dBm,1
10060,3,43.3,-76 dBm,1
10116,3,43.3,-84 dBm,1
10163,3,43.3,-71 dBm,1
10185,3,43.3,-77 dBm,1
10188,3,43.3,-71 dBm,1
10227,3,43.3,-78 dBm,1
10236,3,43.3,-71 dBm,1
10266,3,43.3,-76 dBm,1
10282,3,43.3,-77 dBm,1
10352,3,43.3,-77 dBm,1
10357,3,43.3,-69 dBm,1
10379,3,43.3,-76 dBm,1
10407,3,43.3,-79 dBm,1
10463,3,43.3,-76 dBm,1
10465,3,43.3,-79 dBm,1
10481,3,43.3,-71 dBm,1
10516,3,43.3,-77 dBm,1
10561,3,43.3,-85 dBm,1
10629,3,43.3,-79 dBm,1
10640,3,43.3,-77 dBm,1
10664,3,43.3,-69 dBm,1
10696,3,43.3,-76 dBm,1
10716,3,43.3,-71 dBm,1
10768,3,43.3,-71 dBm,1
10801,3,43.3,-77 dBm,1
10808,3,43.3,-71 dBm,1
10819,3,43.3,-78 dBm,1
10853,3,43.3,-76 dBm,1
10868,3,43.3,-78 dBm,1
10889,3,43.3,-70 dBm,1
10904,3,43.3,-76 dBm,1
10918,3,43.3,-77 dBm,1
10970,3,43.3,-84 dBm,1
11017,3,43.3,-70 dBm,1
11034,3,43.3,-76 dBm,1
11113,3,43.3,-77 dBm,1
11120,3,43.3,-70 dBm,1
11137,3,43.3,-76 dBm,1
11205,3,43.3,-77 dBm,1
11260,3,43.3,-83 dBm,1
11264,3,43.3,-70 dBm,1
11298,3,43.3,-84 dBm,1
11335,3,43.3,-77 dBm,1
11343,3,43.3,-76 dBm,1
11344,3,43.3,-77 dBm,1
11351,3,43.3,-78 dBm,1
11383,3,43.3,-71 dBm,1
11384,3,43.3,-77 dBm,1
11409,3,43.3,-70 dBm,1
11436,3,43.3,-77 dBm,1
11444,3,43.3,-77 dBm,1
11497,3,43.3,-76 dBm,1
11515,3,43.3,-78 dBm,1
11534,3,43.3,-77 dBm,1
11594,3,43.3,-70 dBm,1
11686,3,43.3,-71 dBm,1
11711,3,43.3,-71 dBm,1
11724,3,43.3,-70 dBm,1
11810,3,43.3,-76 dBm,1
11844,3,43.3,-79 dBm,1
11937,3,43.3,-69 dBm,1
11973,3,43.3,-76 dBm,1
11975,3,43.3,-87 dBm,1
11985,3,43.3,-77 dBm,1
11998,3,43.3,-79 dBm,1
12005,3,43.3,-85 dBm,1
12047,3,43.3,-71 dBm,1
12080,3,43.3,-78 dBm,1
12115,3,43.3,-70 dBm,1
12131,3,43.3,-76 dBm,1
12133,3,43.3,-71 dBm,1
12228,3,43.3,-76 dBm,1
12262,3,43.3,-85 dBm,1
12289,3,43.3,-72 dBm,1
12393,3,43.3,-77 dBm,1
12426,3,43.3,-83 dBm,1
12463,3,43.3,-78 dBm,1
12566,3,43.3,-78 dBm,1
12567,3,43.3,-76 dBm,1
12577,3,43.3,-77 dBm,1
12636,3,43.3,-79 dBm,1
12667,3,43.3,-71 dBm,1
12696,3,43.3,-77 dBm,1
12739,3,43.3,-70 dBm,1
12748,3,43.3,-78 dBm,1
12763,3,43.3,-72 dBm,1
12815,3,43.3,-77 dBm,1
12869,3,43.3,-72 dBm,1
12894,3,43.3,-77 dBm,1
