No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
107,2,37.5,-76 dBm,1
222,2,37.5,-78 dBm,1
414,2,37.5,-80 dBm,1
600,2,37.5,-77 dBm,1
756,2,37.5,-78 dBm,1
858,2,37.5,-79 dBm,1
1158,2,37.5,-79 dBm,1
1389,2,37.5,-79 dBm,1
1521,2,37.5,-79 dBm,1
1522,2,37.5,-77 dBm,1
1545,2,37.5,-79 dBm,1
2406,2,37.5,-80 dBm,1
2430,2,37.5,-79 dBm,1
2442,2,37.5,-78 dBm,1
2495,2,37.5,-80 dBm,1
2556,2,37.5,-79 dBm,1
2949,2,37.5,-80 dBm,1
3005,2,37.5,-73 dBm,1
3034,2,37.5,-75 dBm,1
3045,2,37.5,-75 dBm,1
3103,2,37.5,-75 dBm,1
3111,2,37.5,-74 dBm,1
3191,2,37.5,-76 dBm,1
3201,2,37.5,-75 dBm,1
3215,2,37.5,-76 dBm,1
3232,2,37.5,-76 dBm,1
3318,2,37.5,-75 dBm,1
3359,2,37.5,-77 dBm,1
3375,2,37.5,-77 dBm,1
3404,2,37.5,-74 dBm,1
3444,2,37.5,-74 dBm,1
3452,2,37.5,-76 dBm,1
3535,2,37.5,-74 dBm,1
3613,2,37.5,-68 dBm,1
3639,2,37.5,-76 dBm,1
3643,2,37.5,-77 dBm,1
3693,2,37.5,-77 dBm,1
3705,2,37.5,-78 dBm,1
3709,2,37.5,-70 dBm,1
3712,2,37.5,-77 dBm,1
3722,2,37.5,-79 dBm,1
3758,2,37.5,-80 dBm,1
3791,2,37.5,-80 dBm,1
3813,2,37.5,-73 dBm,1
3827,2,37.5,-78 dBm,1
3830,2,37.5,-71 dBm,1
3875,2,37.5,-77 dBm,1
3887,2,37.5,-74 dBm,1
3931,2,37.5,-84 dBm,1
3958,2,37.5,-80 dBm,1
3959,2,37.5,-79 dBm,1
3962,2,37.5,-74 dBm,1
4002,2,37.5,-79 dBm,1
4016,2,37.5,-79 dBm,1
4051,2,37.5,-74 dBm,1
4054,2,37.5,-79 dBm,1
4076,2,37.5,-74 dBm,1
4113,2,37.5,-80 dBm,1
4121,2,37.5,-78 dBm,1
4147,2,37.5,-77 dBm,1
4151,2,37.5,-77 dBm,1
4162,2,37.5,-74 dBm,1
4173,2,37.5,-75 dBm,1
4191,2,37.5,-75 dBm,1
4196,2,37.5,-78 dBm,1
4227,2,37.5,-77 dBm,1
4230,2,37.5,-78 dBm,1
4247,2,37.5,-74 dBm,1
4258,2,37.5,-74 dBm,1
4265,2,37.5,-74 dBm,1
4266,2,37.5,-77 dBm,1
4313,2,37.5,-77 dBm,1
4323,2,37.5,-78 dBm,1
4343,2,37.5,-75 dBm,1
4347,2,37.5,-77 dBm,1
4349,2,37.5,-77 dBm,1
4427,2,37.5,-75 dBm,1
4439,2,37.5,-76 dBm,1
4456,2,37.5,-79 dBm,1
4467,2,37.5,-77 dBm,1
4472,2,37.5,-75 dBm,1
4477,2,37.5,-77 dBm,1
4480,2,37.5,-75 dBm,1
4492,2,37.5,-75 dBm,1
4537,2,37.5,-75 dBm,1
4541,2,37.5,-75 dBm,1
4597,2,37.5,-78 dBm,1
4616,2,37.5,-78 dBm,1
4634,2,37.5,-78 dBm,1
4654,2,37.5,-75 dBm,1
4678,2,37.5,-78 dBm,1
4721,2,37.5,-79 dBm,1
4739,2,37.5,-77 dBm,1
4767,2,37.5,-75 dBm,1
4773,2,37.5,-78 dBm,1
4817,2,37.5,-78 dBm,1
4858,2,37.5,-77 dBm,1
4900,2,37.5,-79 dBm,1
4907,2,37.5,-77 dBm,1
4943,2,37.5,-80 dBm,1
4963,2,37.5,-78 dBm,1
4971,2,37.5,-80 dBm,1
4982,2,37.5,-82 dBm,1
4983,2,37.5,-80 dBm,1
4994,2,37.5,-80 dBm,1
4999,2,37.5,-75 dBm,1
5011,2,37.5,-76 dBm,1
5043,2,37.5,-77 dBm,1
5055,2,37.5,-74 dBm,1
5059,2,37.5,-77 dBm,1
5065,2,37.5,-80 dBm,1
5079,2,37.5,-80 dBm,1
5090,2,37.5,-82 dBm,1
5092,2,37.5,-80 dBm,1
5096,2,37.5,-80 dBm,1
5119,2,37.5,-81 dBm,1
5132,2,37.5,-83 dBm,1
5178,2,37.5,-78 dBm,1
5187,2,37.5,-76 dBm,1
5196,2,37.5,-78 dBm,1
5224,2,37.5,-80 dBm,1
5236,2,37.5,-85 dBm,1
5237,2,37.5,-82 dBm,1
5248,2,37.5,-86 dBm,1
5252,2,37.5,-86 dBm,1
5260,2,37.5,-85 dBm,1
5302,2,37.5,-83 dBm,1
5310,2,37.5,-83 dBm,1
5314,2,37.5,-84 dBm,1
5342,2,37.5,-86 dBm,1
5350,2,37.5,-86 dBm,1
5354,2,37.5,-85 dBm,1
5365,2,37.5,-73 dBm,1
5369,2,37.5,-86 dBm,1
5375,2,37.5,-71 dBm,1
5384,2,37.5,-84 dBm,1
5385,2,37.5,-80 dBm,1
5388,2,37.5,-85 dBm,1
5396,2,37.5,-85 dBm,1
5429,2,37.5,-83 dBm,1
5500,2,37.5,-79 dBm,1
5507,2,37.5,-79 dBm,1
5521,2,37.5,-73 dBm,1
5523,2,37.5,-80 dBm,1
