No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
389,4,53.03,-76 dBm,1
3138,4,53.03,-73 dBm,1
4262,4,53.03,-73 dBm,1
4463,4,53.03,-73 dBm,1
4604,4,53.03,-73 dBm,1
4656,4,53.03,-72 dBm,1
4676,4,53.03,-73 dBm,1
4692,4,53.03,-73 dBm,1
4774,4,53.03,-69 dBm,1
4781,4,53.03,-73 dBm,1
4934,4,53.03,-74 dBm,1
4991,4,53.03,-73 dBm,1
5148,4,53.03,-73 dBm,1
5149,4,53.03,-72 dBm,1
5175,4,53.03,-74 dBm,1
5198,4,53.03,-68 dBm,1
5210,4,53.03,-74 dBm,1
5217,4,53.03,-69 dBm,1
5274,4,53.03,-76 dBm,1
5361,4,53.03,-77 dBm,1
5453,4,53.03,-77 dBm,1
5580,4,53.03,-76 dBm,1
5631,4,53.03,-77 dBm,1
5683,4,53.03,-76 dBm,1
5764,4,53.03,-79 dBm,1
5813,4,53.03,-75 dBm,1
5917,4,53.03,-75 dBm,1
5948,4,53.03,-68 dBm,1
5995,4,53.03,-83 dBm,1
6016,4,53.03,-77 dBm,1
6017,4,53.03,-84 dBm,1
6028,4,53.03,-70 dBm,1
6065,4,53.03,-73 dBm,1
6142,4,53.03,-76 dBm,1
6143,4,53.03,-80 dBm,1
6242,4,53.03,-75 dBm,1
6402,4,53.03,-73 dBm,1
6463,4,53.03,-78 dBm,1
6514,4,53.03,-75 dBm,1
6553,4,53.03,-79 dBm,1
6567,4,53.03,-75 dBm,1
6568,4,53.03,-80 dBm,1
6611,4,53.03,-75 dBm,1
6619,4,53.03,-75 dBm,1
6772,4,53.03,-79 dBm,1
6866,4,53.03,-79 dBm,1
6944,4,53.03,-78 dBm,1
6967,4,53.03,-78 dBm,1
7089,4,53.03,-66 dBm,1
7196,4,53.03,-77 dBm,1
7482,4,53.03,-63 dBm,1
7495,4,53.03,-80 dBm,1
7518,4,53.03,-81 dBm,1
7535,4,53.03,-68 dBm,1
7832,4,53.03,-82 dBm,1
7833,4,53.03,-83 dBm,1
7892,4,53.03,-71 dBm,1
8002,4,53.03,-81 dBm,1
8054,4,53.03,-82 dBm,1
8108,4,53.03,-81 dBm,1
8131,4,53.03,-82 dBm,1
8159,4,53.03,-82 dBm,1
8218,4,53.03,-71 dBm,1
8299,4,53.03,-81 dBm,1
8371,4,53.03,-85 dBm,1
8412,4,53.03,-82 dBm,1
8460,4,53.03,-81 dBm,1
8566,4,53.03,-85 dBm,1
8639,4,53.03,-80 dBm,1
8682,4,53.03,-62 dBm,1
8684,4,53.03,-81 dBm,1
8731,4,53.03,-81 dBm,1
8805,4,53.03,-86 dBm,1
8852,4,53.03,-81 dBm,1
8877,4,53.03,-81 dBm,1
8936,4,53.03,-80 dBm,1
8960,4,53.03,-80 dBm,1
8978,4,53.03,-67 dBm,1
9079,4,53.03,-78 dBm,1
9121,4,53.03,-84 dBm,1
9244,4,53.03,-74 dBm,1
9287,4,53.03,-77 dBm,1
9299,4,53.03,-72 dBm,1
9332,4,53.03,-77 dBm,1
9336,4,53.03,-76 dBm,1
9387,4,53.03,-72 dBm,1
9399,4,53.03,-67 dBm,1
9415,4,53.03,-76 dBm,1
9441,4,53.03,-73 dBm,1
9580,4,53.03,-72 dBm,1
9592,4,53.03,-75 dBm,1
9683,4,53.03,-77 dBm,1
9691,4,53.03,-72 dBm,1
