No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
112,4,42.43,-71 dBm,1
117,4,42.43,-82 dBm,1
184,4,42.43,-87 dBm,1
269,4,42.43,-81 dBm,1
284,4,42.43,-80 dBm,1
389,4,42.43,-81 dBm,1
473,4,42.43,-81 dBm,1
503,4,42.43,-81 dBm,1
590,4,42.43,-81 dBm,1
702,4,42.43,-82 dBm,1
743,4,42.43,-80 dBm,1
745,4,42.43,-88 dBm,1
800,4,42.43,-81 dBm,1
901,4,42.43,-87 dBm,1
917,4,42.43,-80 dBm,1
1040,4,42.43,-82 dBm,1
1249,4,42.43,-87 dBm,1
1258,4,42.43,-86 dBm,1
1309,4,42.43,-87 dBm,1
1430,4,42.43,-79 dBm,1
1439,4,42.43,-79 dBm,1
1559,4,42.43,-79 dBm,1
1620,4,42.43,-80 dBm,1
1663,4,42.43,-85 dBm,1
1804,4,42.43,-84 dBm,1
2142,4,42.43,-79 dBm,1
2440,4,42.43,-86 dBm,1
2920,4,42.43,-83 dBm,1
3766,4,42.43,-82 dBm,1
3827,4,42.43,-77 dBm,1
3882,4,42.43,-76 dBm,1
3910,4,42.43,-77 dBm,1
3921,4,42.43,-71 dBm,1
3966,4,42.43,-77 dBm,1
4103,4,42.43,-79 dBm,1
4185,4,42.43,-77 dBm,1
4208,4,42.43,-84 dBm,1
4277,4,42.43,-85 dBm,1
4315,4,42.43,-78 dBm,1
4364,4,42.43,-82 dBm,1
4389,4,42.43,-76 dBm,1
4395,4,42.43,-69 dBm,1
4506,4,42.43,-78 dBm,1
4565,4,42.43,-74 dBm,1
4644,4,42.43,-72 dBm,1
4655,4,42.43,-72 dBm,1
4700,4,42.43,-70 dBm,1
4746,4,42.43,-77 dBm,1
4758,4,42.43,-75 dBm,1
4824,4,42.43,-70 dBm,1
4845,4,42.43,-81 dBm,1
4862,4,42.43,-76 dBm,1
4910,4,42.43,-72 dBm,1
4935,4,42.43,-77 dBm,1
4958,4,42.43,-80 dBm,1
4969,4,42.43,-75 dBm,1
4977,4,42.43,-68 dBm,1
4981,4,42.43,-75 dBm,1
5015,4,42.43,-77 dBm,1
5028,4,42.43,-76 dBm,1
5092,4,42.43,-81 dBm,1
5155,4,42.43,-74 dBm,1
5167,4,42.43,-71 dBm,1
5267,4,42.43,-73 dBm,1
5276,4,42.43,-68 dBm,1
5303,4,42.43,-75 dBm,1
5322,4,42.43,-77 dBm,1
5377,4,42.43,-79 dBm,1
5381,4,42.43,-74 dBm,1
5412,4,42.43,-75 dBm,1
5419,4,42.43,-74 dBm,1
5442,4,42.43,-77 dBm,1
5456,4,42.43,-74 dBm,1
5457,4,42.43,-74 dBm,1
5458,4,42.43,-81 dBm,1
5544,4,42.43,-79 dBm,1
5555,4,42.43,-80 dBm,1
5566,4,42.43,-74 dBm,1
5602,4,42.43,-76 dBm,1
5609,4,42.43,-82 dBm,1
5616,4,42.43,-79 dBm,1
5624,4,42.43,-76 dBm,1
5628,4,42.43,-76 dBm,1
5662,4,42.43,-76 dBm,1
5678,4,42.43,-75 dBm,1
5686,4,42.43,-76 dBm,1
5729,4,42.43,-68 dBm,1
5758,4,42.43,-82 dBm,1
5867,4,42.43,-73 dBm,1
5926,4,42.43,-76 dBm,1
5951,4,42.43,-76 dBm,1
5969,4,42.43,-74 dBm,1
6018,4,42.43,-67 dBm,1
6032,4,42.43,-73 dBm,1
6087,4,42.43,-74 dBm,1
6104,4,42.43,-73 dBm,1
6115,4,42.43,-75 dBm,1
6116,4,42.43,-65 dBm,1
6142,4,42.43,-67 dBm,1
6143,4,42.43,-68 dBm,1
6157,4,42.43,-73 dBm,1
6210,4,42.43,-77 dBm,1
6219,4,42.43,-71 dBm,1
