No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
158,4,42.43,-70 dBm,1
575,4,42.43,-89 dBm,1
576,4,42.43,-84 dBm,1
650,4,42.43,-90 dBm,1
761,4,42.43,-89 dBm,1
791,4,42.43,-87 dBm,1
917,4,42.43,-88 dBm,1
1195,4,42.43,-72 dBm,1
1619,4,42.43,-88 dBm,1
1853,4,42.43,-85 dBm,1
1865,4,42.43,-83 dBm,1
1946,4,42.43,-82 dBm,1
1956,4,42.43,-86 dBm,1
2066,4,42.43,-84 dBm,1
2132,4,42.43,-86 dBm,1
2168,4,42.43,-85 dBm,1
2219,4,42.43,-84 dBm,1
2277,4,42.43,-87 dBm,1
2681,4,42.43,-84 dBm,1
2687,4,42.43,-84 dBm,1
2795,4,42.43,-85 dBm,1
2822,4,42.43,-85 dBm,1
2910,4,42.43,-91 dBm,1
2915,4,42.43,-85 dBm,1
2955,4,42.43,-89 dBm,1
3213,4,42.43,-73 dBm,1
3222,4,42.43,-86 dBm,1
3223,4,42.43,-83 dBm,1
3224,4,42.43,-80 dBm,1
3280,4,42.43,-84 dBm,1
3284,4,42.43,-84 dBm,1
3295,4,42.43,-71 dBm,1
3322,4,42.43,-70 dBm,1
3348,4,42.43,-81 dBm,1
3364,4,42.43,-73 dBm,1
3405,4,42.43,-83 dBm,1
3421,4,42.43,-83 dBm,1
3511,4,42.43,-84 dBm,1
3600,4,42.43,-70 dBm,1
3705,4,42.43,-75 dBm,1
3741,4,42.43,-72 dBm,1
3813,4,42.43,-72 dBm,1
3963,4,42.43,-84 dBm,1
3989,4,42.43,-72 dBm,1
4018,4,42.43,-71 dBm,1
4072,4,42.43,-83 dBm,1
4094,4,42.43,-87 dBm,1
4123,4,42.43,-86 dBm,1
4267,4,42.43,-71 dBm,1
4287,4,42.43,-82 dBm,1
4318,4,42.43,-82 dBm,1
4343,4,42.43,-69 dBm,1
4371,4,42.43,-78 dBm,1
4373,4,42.43,-79 dBm,1
4374,4,42.43,-69 dBm,1
4386,4,42.43,-78 dBm,1
4387,4,42.43,-78 dBm,1
4490,4,42.43,-77 dBm,1
4506,4,42.43,-81 dBm,1
4518,4,42.43,-78 dBm,1
4551,4,42.43,-81 dBm,1
4573,4,42.43,-71 dBm,1
4581,4,42.43,-69 dBm,1
4637,4,42.43,-78 dBm,1
4796,4,42.43,-78 dBm,1
4806,4,42.43,-79 dBm,1
4826,4,42.43,-70 dBm,1
4847,4,42.43,-77 dBm,1
4972,4,42.43,-77 dBm,1
5038,4,42.43,-78 dBm,1
5068,4,42.43,-77 dBm,1
5072,4,42.43,-69 dBm,1
5166,4,42.43,-72 dBm,1
5174,4,42.43,-77 dBm,1
5198,4,42.43,-67 dBm,1
5203,4,42.43,-78 dBm,1
5337,4,42.43,-70 dBm,1
5350,4,42.43,-77 dBm,1
5392,4,42.43,-70 dBm,1
5396,4,42.43,-77 dBm,1
5432,4,42.43,-78 dBm,1
5440,4,42.43,-77 dBm,1
5488,4,42.43,-77 dBm,1
5501,4,42.43,-77 dBm,1
5534,4,42.43,-71 dBm,1
5553,4,42.43,-76 dBm,1
5563,4,42.43,-75 dBm,1
5564,4,42.43,-76 dBm,1
5599,4,42.43,-73 dBm,1
5601,4,42.43,-76 dBm,1
5611,4,42.43,-75 dBm,1
5644,4,42.43,-68 dBm,1
5787,4,42.43,-69 dBm,1
5807,4,42.43,-77 dBm,1
5813,4,42.43,-75 dBm,1
5876,4,42.43,-69 dBm,1
6043,4,42.43,-79 dBm,1
6046,4,42.43,-79 dBm,1
6076,4,42.43,-70 dBm,1
6103,4,42.43,-78 dBm,1
6117,4,42.43,-79 dBm,1
6129,4,42.43,-78 dBm,1
6161,4,42.43,-78 dBm,1
6172,4,42.43,-78 dBm,1
6187,4,42.43,-79 dBm,1
6204,4,42.43,-79 dBm,1
6262,4,42.43,-79 dBm,1
6320,4,42.43,-81 dBm,1
6545,4,42.43,-79 dBm,1
6598,4,42.43,-77 dBm,1
6625,4,42.43,-77 dBm,1
6637,4,42.43,-75 dBm,1
6681,4,42.43,-76 dBm,1
6712,4,42.43,-77 dBm,1
6768,4,42.43,-76 dBm,1
6778,4,42.43,-72 dBm,1
6786,4,42.43,-77 dBm,1
6809,4,42.43,-76 dBm,1
6850,4,42.43,-67 dBm,1
6858,4,42.43,-76 dBm,1
6882,4,42.43,-65 dBm,1
6893,4,42.43,-77 dBm,1
7033,4,42.43,-71 dBm,1
7135,4,42.43,-72 dBm,1
7159,4,42.43,-82 dBm,1
7168,4,42.43,-82 dBm,1
7196,4,42.43,-75 dBm,1
7217,4,42.43,-82 dBm,1
7219,4,42.43,-79 dBm,1
7260,4,42.43,-83 dBm,1
7273,4,42.43,-72 dBm,1
7274,4,42.43,-84 dBm,1
7320,4,42.43,-72 dBm,1
7400,4,42.43,-75 dBm,1
7418,4,42.43,-72 dBm,1
7475,4,42.43,-71 dBm,1
7486,4,42.43,-78 dBm,1
7581,4,42.43,-83 dBm,1
7602,4,42.43,-83 dBm,1
7625,4,42.43,-83 dBm,1
7676,4,42.43,-83 dBm,1
7677,4,42.43,-80 dBm,1
7736,4,42.43,-70 dBm,1
7820,4,42.43,-81 dBm,1
7821,4,42.43,-79 dBm,1
7830,4,42.43,-74 dBm,1
7878,4,42.43,-82 dBm,1
7968,4,42.43,-80 dBm,1
8010,4,42.43,-75 dBm,1
8027,4,42.43,-82 dBm,1
8034,4,42.43,-77 dBm,1
8096,4,42.43,-77 dBm,1
8113,4,42.43,-80 dBm,1
8147,4,42.43,-77 dBm,1
8173,4,42.43,-70 dBm,1
8215,4,42.43,-76 dBm,1
8218,4,42.43,-77 dBm,1
8258,4,42.43,-70 dBm,1
8315,4,42.43,-73 dBm,1
8370,4,42.43,-82 dBm,1
8422,4,42.43,-79 dBm,1
8432,4,42.43,-80 dBm,1
8466,4,42.43,-82 dBm,1
8487,4,42.43,-85 dBm,1
8537,4,42.43,-81 dBm,1
8557,4,42.43,-81 dBm,1
8575,4,42.43,-78 dBm,1
8576,4,42.43,-82 dBm,1
8594,4,42.43,-82 dBm,1
8601,4,42.43,-82 dBm,1
8720,4,42.43,-75 dBm,1
8894,4,42.43,-64 dBm,1
8922,4,42.43,-81 dBm,1
8934,4,42.43,-81 dBm,1
8961,4,42.43,-81 dBm,1
8992,4,42.43,-73 dBm,1
9001,4,42.43,-80 dBm,1
9029,4,42.43,-81 dBm,1
9030,4,42.43,-85 dBm,1
9051,4,42.43,-80 dBm,1
9066,4,42.43,-76 dBm,1
9078,4,42.43,-75 dBm,1
9084,4,42.43,-80 dBm,1
9090,4,42.43,-74 dBm,1
9152,4,42.43,-79 dBm,1
9195,4,42.43,-74 dBm,1
9216,4,42.43,-79 dBm,1
9217,4,42.43,-79 dBm,1
