No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
351,2,45,-78 dBm,1
538,2,45,-73 dBm,1
625,2,45,-76 dBm,1
629,2,45,-75 dBm,1
643,2,45,-74 dBm,1
694,2,45,-75 dBm,1
804,2,45,-81 dBm,1
1004,2,45,-72 dBm,1
1054,2,45,-75 dBm,1
1366,2,45,-74 dBm,1
1599,2,45,-86 dBm,1
1614,2,45,-89 dBm,1
1696,2,45,-73 dBm,1
1729,2,45,-77 dBm,1
1840,2,45,-77 dBm,1
1869,2,45,-80 dBm,1
1873,2,45,-77 dBm,1
1889,2,45,-79 dBm,1
1977,2,45,-79 dBm,1
2539,2,45,-75 dBm,1
2556,2,45,-79 dBm,1
2562,2,45,-73 dBm,1
2572,2,45,-75 dBm,1
2584,2,45,-78 dBm,1
2587,2,45,-77 dBm,1
2588,2,45,-72 dBm,1
2590,2,45,-78 dBm,1
2611,2,45,-76 dBm,1
2632,2,45,-72 dBm,1
2637,2,45,-77 dBm,1
2640,2,45,-78 dBm,1
2650,2,45,-77 dBm,1
2684,2,45,-73 dBm,1
2759,2,45,-73 dBm,1
2780,2,45,-78 dBm,1
2791,2,45,-70 dBm,1
2794,2,45,-75 dBm,1
2858,2,45,-69 dBm,1
2904,2,45,-73 dBm,1
2923,2,45,-77 dBm,1
2973,2,45,-74 dBm,1
3001,2,45,-73 dBm,1
3024,2,45,-75 dBm,1
3028,2,45,-72 dBm,1
3042,2,45,-79 dBm,1
3074,2,45,-75 dBm,1
3086,2,45,-71 dBm,1
3107,2,45,-76 dBm,1
3114,2,45,-76 dBm,1
3135,2,45,-82 dBm,1
3137,2,45,-73 dBm,1
3139,2,45,-80 dBm,1
3143,2,45,-73 dBm,1
3149,2,45,-81 dBm,1
3156,2,45,-80 dBm,1
3159,2,45,-75 dBm,1
3166,2,45,-78 dBm,1
3172,2,45,-73 dBm,1
3176,2,45,-73 dBm,1
3197,2,45,-77 dBm,1
3203,2,45,-77 dBm,1
3211,2,45,-76 dBm,1
3213,2,45,-75 dBm,1
3214,2,45,-75 dBm,1
3222,2,45,-71 dBm,1
3226,2,45,-76 dBm,1
3232,2,45,-76 dBm,1
3236,2,45,-73 dBm,1
3240,2,45,-73 dBm,1
3262,2,45,-74 dBm,1
