No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
38,4,31.82,-78 dBm,1
204,4,31.82,-73 dBm,1
213,4,31.82,-82 dBm,1
246,4,31.82,-82 dBm,1
287,4,31.82,-80 dBm,1
334,4,31.82,-77 dBm,1
401,4,31.82,-72 dBm,1
441,4,31.82,-85 dBm,1
442,4,31.82,-82 dBm,1
460,4,31.82,-82 dBm,1
482,4,31.82,-82 dBm,1
573,4,31.82,-84 dBm,1
639,4,31.82,-83 dBm,1
697,4,31.82,-78 dBm,1
699,4,31.82,-83 dBm,1
742,4,31.82,-82 dBm,1
778,4,31.82,-77 dBm,1
797,4,31.82,-81 dBm,1
816,4,31.82,-82 dBm,1
936,4,31.82,-83 dBm,1
1019,4,31.82,-70 dBm,1
1035,4,31.82,-83 dBm,1
1058,4,31.82,-80 dBm,1
1164,4,31.82,-82 dBm,1
1185,4,31.82,-82 dBm,1
1227,4,31.82,-82 dBm,1
1319,4,31.82,-79 dBm,1
1368,4,31.82,-82 dBm,1
1410,4,31.82,-81 dBm,1
1424,4,31.82,-79 dBm,1
1496,4,31.82,-80 dBm,1
1518,4,31.82,-82 dBm,1
1583,4,31.82,-78 dBm,1
1584,4,31.82,-79 dBm,1
1757,4,31.82,-78 dBm,1
1899,4,31.82,-82 dBm,1
1952,4,31.82,-79 dBm,1
1965,4,31.82,-82 dBm,1
2137,4,31.82,-76 dBm,1
2178,4,31.82,-84 dBm,1
2207,4,31.82,-78 dBm,1
2238,4,31.82,-79 dBm,1
2248,4,31.82,-85 dBm,1
2304,4,31.82,-83 dBm,1
2322,4,31.82,-82 dBm,1
2350,4,31.82,-84 dBm,1
2392,4,31.82,-83 dBm,1
2532,4,31.82,-84 dBm,1
2624,4,31.82,-84 dBm,1
2636,4,31.82,-75 dBm,1
2672,4,31.82,-83 dBm,1
2753,4,31.82,-83 dBm,1
2873,4,31.82,-83 dBm,1
2997,4,31.82,-83 dBm,1
3013,4,31.82,-78 dBm,1
3026,4,31.82,-78 dBm,1
3027,4,31.82,-82 dBm,1
3036,4,31.82,-82 dBm,1
3186,4,31.82,-84 dBm,1
3272,4,31.82,-81 dBm,1
3311,4,31.82,-80 dBm,1
3489,4,31.82,-88 dBm,1
3561,4,31.82,-85 dBm,1
3608,4,31.82,-79 dBm,1
3636,4,31.82,-87 dBm,1
3660,4,31.82,-85 dBm,1
3801,4,31.82,-86 dBm,1
3828,4,31.82,-84 dBm,1
3873,4,31.82,-81 dBm,1
3885,4,31.82,-81 dBm,1
3912,4,31.82,-84 dBm,1
3954,4,31.82,-82 dBm,1
3959,4,31.82,-79 dBm,1
4011,4,31.82,-85 dBm,1
4045,4,31.82,-91 dBm,1
4050,4,31.82,-85 dBm,1
4083,4,31.82,-83 dBm,1
4106,4,31.82,-79 dBm,1
4194,4,31.82,-73 dBm,1
4203,4,31.82,-83 dBm,1
4213,4,31.82,-82 dBm,1
4218,4,31.82,-80 dBm,1
4230,4,31.82,-80 dBm,1
4232,4,31.82,-73 dBm,1
4241,4,31.82,-82 dBm,1
4256,4,31.82,-91 dBm,1
4290,4,31.82,-72 dBm,1
4389,4,31.82,-81 dBm,1
4408,4,31.82,-82 dBm,1
4504,4,31.82,-76 dBm,1
4552,4,31.82,-73 dBm,1
4586,4,31.82,-76 dBm,1
4639,4,31.82,-76 dBm,1
4642,4,31.82,-75 dBm,1
4643,4,31.82,-71 dBm,1
4656,4,31.82,-75 dBm,1
4677,4,31.82,-77 dBm,1
4686,4,31.82,-74 dBm,1
4714,4,31.82,-78 dBm,1
4754,4,31.82,-76 dBm,1
4757,4,31.82,-76 dBm,1
4779,4,31.82,-70 dBm,1
4783,4,31.82,-76 dBm,1
4787,4,31.82,-76 dBm,1
4790,4,31.82,-80 dBm,1
4844,4,31.82,-75 dBm,1
4859,4,31.82,-73 dBm,1
4862,4,31.82,-77 dBm,1
4885,4,31.82,-73 dBm,1
4906,4,31.82,-76 dBm,1
4921,4,31.82,-76 dBm,1
4929,4,31.82,-74 dBm,1
4974,4,31.82,-72 dBm,1
4986,4,31.82,-73 dBm,1
5017,4,31.82,-81 dBm,1
5063,4,31.82,-73 dBm,1
5067,4,31.82,-78 dBm,1
5093,4,31.82,-76 dBm,1
5104,4,31.82,-74 dBm,1
5108,4,31.82,-78 dBm,1
5118,4,31.82,-76 dBm,1
5161,4,31.82,-80 dBm,1
5180,4,31.82,-71 dBm,1
5196,4,31.82,-75 dBm,1
5268,4,31.82,-75 dBm,1
5272,4,31.82,-76 dBm,1
5275,4,31.82,-77 dBm,1
5356,4,31.82,-76 dBm,1
5374,4,31.82,-74 dBm,1
5391,4,31.82,-82 dBm,1
5413,4,31.82,-72 dBm,1
5423,4,31.82,-70 dBm,1
5437,4,31.82,-77 dBm,1
5451,4,31.82,-72 dBm,1
5490,4,31.82,-86 dBm,1
5512,4,31.82,-81 dBm,1
5558,4,31.82,-72 dBm,1
5574,4,31.82,-75 dBm,1
5732,4,31.82,-77 dBm,1
5743,4,31.82,-72 dBm,1
5746,4,31.82,-82 dBm,1
5757,4,31.82,-88 dBm,1
5778,4,31.82,-73 dBm,1
5779,4,31.82,-78 dBm,1
5787,4,31.82,-76 dBm,1
5832,4,31.82,-84 dBm,1
5852,4,31.82,-72 dBm,1
5895,4,31.82,-85 dBm,1
5917,4,31.82,-77 dBm,1
6031,4,31.82,-70 dBm,1
6125,4,31.82,-72 dBm,1
6158,4,31.82,-76 dBm,1
6159,4,31.82,-77 dBm,1
6164,4,31.82,-75 dBm,1
6227,4,31.82,-76 dBm,1
6232,4,31.82,-84 dBm,1
6261,4,31.82,-76 dBm,1
6275,4,31.82,-74 dBm,1
6279,4,31.82,-74 dBm,1
6311,4,31.82,-83 dBm,1
6426,4,31.82,-78 dBm,1
6441,4,31.82,-79 dBm,1
6480,4,31.82,-78 dBm,1
6488,4,31.82,-79 dBm,1
6495,4,31.82,-74 dBm,1
6579,4,31.82,-86 dBm,1
6600,4,31.82,-73 dBm,1
6650,4,31.82,-76 dBm,1
6682,4,31.82,-72 dBm,1
6716,4,31.82,-73 dBm,1
6751,4,31.82,-75 dBm,1
6836,4,31.82,-73 dBm,1
6858,4,31.82,-73 dBm,1
6866,4,31.82,-71 dBm,1
6867,4,31.82,-71 dBm,1
6880,4,31.82,-68 dBm,1
6886,4,31.82,-81 dBm,1
6916,4,31.82,-75 dBm,1
6925,4,31.82,-73 dBm,1
6937,4,31.82,-74 dBm,1
6952,4,31.82,-75 dBm,1
6956,4,31.82,-73 dBm,1
6992,4,31.82,-74 dBm,1
7009,4,31.82,-78 dBm,1
7032,4,31.82,-76 dBm,1
7076,4,31.82,-72 dBm,1
7132,4,31.82,-86 dBm,1
7138,4,31.82,-73 dBm,1
7155,4,31.82,-71 dBm,1
7167,4,31.82,-75 dBm,1
7186,4,31.82,-80 dBm,1
7229,4,31.82,-80 dBm,1
7257,4,31.82,-75 dBm,1
7417,4,31.82,-73 dBm,1
7443,4,31.82,-73 dBm,1
7461,4,31.82,-78 dBm,1
7485,4,31.82,-81 dBm,1
7500,4,31.82,-79 dBm,1
7524,4,31.82,-79 dBm,1
7595,4,31.82,-74 dBm,1
7616,4,31.82,-73 dBm,1
7645,4,31.82,-74 dBm,1
7670,4,31.82,-79 dBm,1
7679,4,31.82,-74 dBm,1
7722,4,31.82,-75 dBm,1
7769,4,31.82,-80 dBm,1
7802,4,31.82,-83 dBm,1
7863,4,31.82,-84 dBm,1
7933,4,31.82,-74 dBm,1
7936,4,31.82,-86 dBm,1
7939,4,31.82,-73 dBm,1
7958,4,31.82,-76 dBm,1
7976,4,31.82,-82 dBm,1
8018,4,31.82,-75 dBm,1
8027,4,31.82,-80 dBm,1
8082,4,31.82,-83 dBm,1
8134,4,31.82,-66 dBm,1
8160,4,31.82,-78 dBm,1
8221,4,31.82,-75 dBm,1
8250,4,31.82,-81 dBm,1
8270,4,31.82,-80 dBm,1
8274,4,31.82,-81 dBm,1
8277,4,31.82,-77 dBm,1
8278,4,31.82,-82 dBm,1
8334,4,31.82,-76 dBm,1
8398,4,31.82,-78 dBm,1
8426,4,31.82,-77 dBm,1
8430,4,31.82,-78 dBm,1
8465,4,31.82,-76 dBm,1
8486,4,31.82,-79 dBm,1
8515,4,31.82,-76 dBm,1
8518,4,31.82,-77 dBm,1
8526,4,31.82,-77 dBm,1
8549,4,31.82,-82 dBm,1
8574,4,31.82,-74 dBm,1
8750,4,31.82,-74 dBm,1
8757,4,31.82,-76 dBm,1
8770,4,31.82,-82 dBm,1
8789,4,31.82,-68 dBm,1
8790,4,31.82,-82 dBm,1
8802,4,31.82,-81 dBm,1
8842,4,31.82,-76 dBm,1
8886,4,31.82,-83 dBm,1
8906,4,31.82,-83 dBm,1
8907,4,31.82,-75 dBm,1
8972,4,31.82,-86 dBm,1
9022,4,31.82,-75 dBm,1
9060,4,31.82,-75 dBm,1
9077,4,31.82,-86 dBm,1
9120,4,31.82,-75 dBm,1
9211,4,31.82,-76 dBm,1
9225,4,31.82,-76 dBm,1
9256,4,31.82,-76 dBm,1
9265,4,31.82,-79 dBm,1
9289,4,31.82,-76 dBm,1
9310,4,31.82,-84 dBm,1
9313,4,31.82,-76 dBm,1
9390,4,31.82,-76 dBm,1
9404,4,31.82,-76 dBm,1
9412,4,31.82,-85 dBm,1
9483,4,31.82,-74 dBm,1
9536,4,31.82,-72 dBm,1
9563,4,31.82,-68 dBm,1
9668,4,31.82,-79 dBm,1
9669,4,31.82,-82 dBm,1
9765,4,31.82,-78 dBm,1
9785,4,31.82,-79 dBm,1
9809,4,31.82,-79 dBm,1
9812,4,31.82,-72 dBm,1
9820,4,31.82,-72 dBm,1
9877,4,31.82,-77 dBm,1
9983,4,31.82,-72 dBm,1
10003,4,31.82,-72 dBm,1
10109,4,31.82,-75 dBm,1
10114,4,31.82,-78 dBm,1
10129,4,31.82,-78 dBm,1
10172,4,31.82,-72 dBm,1
10188,4,31.82,-70 dBm,1
10239,4,31.82,-75 dBm,1
10263,4,31.82,-79 dBm,1
10282,4,31.82,-80 dBm,1
10287,4,31.82,-86 dBm,1
10319,4,31.82,-81 dBm,1
10323,4,31.82,-76 dBm,1
10336,4,31.82,-78 dBm,1
10340,4,31.82,-76 dBm,1
10375,4,31.82,-77 dBm,1
10384,4,31.82,-77 dBm,1
10393,4,31.82,-78 dBm,1
10403,4,31.82,-82 dBm,1
10407,4,31.82,-75 dBm,1
10423,4,31.82,-78 dBm,1
10442,4,31.82,-77 dBm,1
10453,4,31.82,-78 dBm,1
10472,4,31.82,-77 dBm,1
10481,4,31.82,-77 dBm,1
10638,4,31.82,-72 dBm,1
10672,4,31.82,-73 dBm,1
10692,4,31.82,-73 dBm,1
10732,4,31.82,-73 dBm,1
10749,4,31.82,-77 dBm,1
10801,4,31.82,-73 dBm,1
10839,4,31.82,-77 dBm,1
10861,4,31.82,-72 dBm,1
10891,4,31.82,-73 dBm,1
11016,4,31.82,-71 dBm,1
11020,4,31.82,-74 dBm,1
11067,4,31.82,-72 dBm,1
11084,4,31.82,-81 dBm,1
11127,4,31.82,-80 dBm,1
11141,4,31.82,-75 dBm,1
11146,4,31.82,-76 dBm,1
11148,4,31.82,-75 dBm,1
11166,4,31.82,-78 dBm,1
11169,4,31.82,-83 dBm,1
11170,4,31.82,-77 dBm,1
11188,4,31.82,-84 dBm,1
11195,4,31.82,-78 dBm,1
11202,4,31.82,-88 dBm,1
11209,4,31.82,-78 dBm,1
11283,4,31.82,-78 dBm,1
11367,4,31.82,-79 dBm,1
11386,4,31.82,-78 dBm,1
11387,4,31.82,-76 dBm,1
11400,4,31.82,-80 dBm,1
11424,4,31.82,-75 dBm,1
11460,4,31.82,-73 dBm,1
11469,4,31.82,-78 dBm,1
11493,4,31.82,-71 dBm,1
11530,4,31.82,-70 dBm,1
11773,4,31.82,-72 dBm,1
11781,4,31.82,-68 dBm,1
11785,4,31.82,-70 dBm,1
11903,4,31.82,-70 dBm,1
11954,4,31.82,-70 dBm,1
11990,4,31.82,-72 dBm,1
12107,4,31.82,-70 dBm,1
12111,4,31.82,-69 dBm,1
12240,4,31.82,-72 dBm,1
12335,4,31.82,-71 dBm,1
12492,4,31.82,-74 dBm,1
12496,4,31.82,-69 dBm,1
12625,4,31.82,-71 dBm,1
12738,4,31.82,-78 dBm,1
12801,4,31.82,-72 dBm,1
12807,4,31.82,-74 dBm,1
12823,4,31.82,-69 dBm,1
12828,4,31.82,-80 dBm,1
12865,4,31.82,-78 dBm,1
12877,4,31.82,-77 dBm,1
12929,4,31.82,-74 dBm,1
12935,4,31.82,-71 dBm,1
12968,4,31.82,-75 dBm,1
12989,4,31.82,-74 dBm,1
13009,4,31.82,-74 dBm,1
13024,4,31.82,-71 dBm,1
13050,4,31.82,-77 dBm,1
13058,4,31.82,-78 dBm,1
13061,4,31.82,-79 dBm,1
13091,4,31.82,-82 dBm,1
13101,4,31.82,-77 dBm,1
13136,4,31.82,-78 dBm,1
13215,4,31.82,-73 dBm,1
13266,4,31.82,-72 dBm,1
13308,4,31.82,-70 dBm,1
13348,4,31.82,-68 dBm,1
13352,4,31.82,-76 dBm,1
13432,4,31.82,-73 dBm,1
13459,4,31.82,-73 dBm,1
13520,4,31.82,-80 dBm,1
13528,4,31.82,-83 dBm,1
13553,4,31.82,-76 dBm,1
13625,4,31.82,-71 dBm,1
13703,4,31.82,-76 dBm,1
13764,4,31.82,-78 dBm,1
13840,4,31.82,-78 dBm,1
13881,4,31.82,-76 dBm,1
13943,4,31.82,-73 dBm,1
13975,4,31.82,-73 dBm,1
13989,4,31.82,-76 dBm,1
14136,4,31.82,-72 dBm,1
14145,4,31.82,-81 dBm,1
14172,4,31.82,-73 dBm,1
14177,4,31.82,-78 dBm,1
14195,4,31.82,-82 dBm,1
14201,4,31.82,-77 dBm,1
14490,4,31.82,-73 dBm,1
14538,4,31.82,-71 dBm,1
14617,4,31.82,-75 dBm,1
14682,4,31.82,-73 dBm,1
14745,4,31.82,-76 dBm,1
14766,4,31.82,-77 dBm,1
14792,4,31.82,-76 dBm,1
14798,4,31.82,-80 dBm,1
14837,4,31.82,-73 dBm,1
14855,4,31.82,-73 dBm,1
14863,4,31.82,-75 dBm,1
14920,4,31.82,-69 dBm,1
14966,4,31.82,-76 dBm,1
